,release_rate,release_sigma,operator_report,operator_sigma
0,10.92213624004875,0.071399846870293,87.19376164,44.70730425000001
6,93.0819379419,0.2246665886775423,241.6751886,78.20407317000002
8,39.336592102875,0.1063214108329694,94.72816414,41.35485435
9,30.76062848971875,4.853967306765028,74.78590872,28.280848250000005
10,144.1779333748875,9.57747777678959,220.0961678,114.43901620000003
11,59.014270462725,0.1479944570524006,48.07834799,26.60634161
13,123.28594834421251,0.3311056737648346,370.4328302,198.26488499999994
16,229.217210473725,0.7694326152615362,142.4981486,93.75301749000002
17,72.36422788545,2.438536656151333,44.19943901,27.584039690000004
18,22.923732344625,2.247746112382093,34.46484832,22.803713349999995
19,43.83481908105001,2.6544225637326058,32.24689386,20.592293600000005
20,163.88224175981256,3.679699128208294,94.36991159,51.21538883000001
21,177.0606771012,0.5570281335301147,160.4675447,84.00889398000001
23,26.54053920171,0.0896977280910938,18.93505226,12.44162252
25,47.94556233993751,0.1260965984050598,24.98148376,13.42693641
27,105.77648213145,0.260210426343759,35.43310991,18.495414269999998
28,119.42515652321252,0.3096325948720498,51.70426793,29.614346350000005
29,40.5258980117625,0.1052928603066783,25.71377555,13.580827020000001
30,75.41825354595001,0.186171102881024,43.05963274,24.033433349999996
32,169.161222869775,6.379691464094226,68.77329497,38.396376270000005
34,20.97106609248,0.0819536745762534,13.7314693,8.866664828000001
37,16.499559029759997,0.0780591652192936,42.44641036,29.64861395999999
38,174.74661781256253,0.5155533404274194,116.4616028,84.38562336
39,139.36750587067502,0.3730443203061568,169.7134593,106.34640459999997
41,35.006212936755,4.837072714019408,25.47196825,15.72460284
43,88.1224047698625,0.2188667689004479,119.8710723,46.86911037
47,46.29602330359874,9.001010722692973,98.45613773,81.31507611
48,48.5380523071125,0.1223390946595777,51.56575317,25.615877250000004
49,103.11072826425,6.174506838957487,55.33014704,27.772012919999995
52,83.67887982015002,0.2287214767132031,92.45474051,50.462254520000016
54,11.499009161658,0.0776708702305183,4.90088507,2.64799587
56,22.365394373448,3.407231942886671,22.09402808,12.754271119999999
57,23.318618185473,0.0868669942853926,35.91431737,22.105039859999998
58,88.45821188360999,0.2404683995313398,57.50539536,25.559075889999995
60,59.82312628502999,6.756587516970654,110.9200785,64.31862120999999
61,50.36949003963,9.404355460463345,74.8321255,33.208492879999994
62,95.39833484214,0.2694825587476425,44.66627038,24.103741900000003
64,193.8711017268,9.09003604422648,89.30090964,49.95129503
66,591.222103332075,5.127130768433358,551.2952728,222.96662949999995
67,493.721951757075,2.7541361861487275,507.6635205,169.68475139999998
69,778.4434908800998,7.054246274316967,898.2137803,403.43004629999996
70,58.680095610802496,0.1344629329985144,181.8490969,73.51329288
71,479.372894362125,4.123956840902991,1087.518445,514.6241138
72,428.93509665262513,2.076973491177834,1256.739659,617.2515971999999
75,381.886427018925,1.784882184745432,520.4576667,272.99920639999993
76,112.6257891246,0.2662689242613732,133.3627741,67.00007010000002
77,110.68148785635,0.2423067918605184,122.296791,64.56721692
78,608.5298056774499,5.226455176724997,358.7100637,182.49445950000006
79,671.5876888916998,5.910541770456242,478.3667514,147.49246519999997
82,364.76650099575,1.997421747607763,338.9438044,97.96713305000003
83,34.082522092741506,0.1814396142605059,35.12918503,10.60855575
84,33.331533583619255,0.1790010536091327,34.93712619,18.251441400000004
85,328.40791052485497,1.8814200937183287,242.7765881,125.6011078
86,354.4145477019001,1.9696203817077007,363.6452807,148.46212109999993
87,818.053127745525,11.40776463916836,377.9904306,191.57875229999996
90,425.077010629425,2.94606279358534,574.906401,229.48409990000005
92,811.824109546275,16.940596969991166,516.7550073,158.8622431
94,204.0438175941375,1.0703366329331157,253.9353137,100.70527350000003
95,134.4551024135025,0.6935586993855339,154.4962888,56.57526440000001
99,418.9420854966376,2.260329723977472,512.5640201,169.27042259999996
100,109.27689305624996,0.4616928602909824,94.024409,53.81167706000001
101,676.10047887,3.357099901275319,409.3608275,247.78829469999994
102,316.26883719075,1.2981316916195091,252.7426339,145.6851332
106,463.3285298625,2.0563499023473284,457.5844042,264.4833282000001
111,318.45010938675,1.3711404026614902,614.9587419,138.75736540000003
112,855.7130366849999,5.897208675309799,629.9663131,167.23719389999997
113,386.57346852,1.7190207094547507,492.7991039,120.45492360000003
116,321.09631045274995,1.3139368054807723,443.5874028,89.30453113000004
118,473.8146226275001,2.220908468401631,573.8567012,115.60580140000002
119,42.81233371275,0.1798803164151862,76.02348931,27.194635809999994
120,529.39566663375,3.046282153299729,669.4204486,218.9000502
