,release_rate,operator_report,operator_sigma
8,39.48833265,62.8542872722769,36.652785527255695
13,123.75288,128.442203377513,46.49500832078141
17,73.41598916,118.857582257902,17.39680944636929
18,24.10246359,35.6772353376174,4.755178315059567
20,165.4933192,224.988179784443,65.17800816905583
21,177.8073677,290.355307037442,39.44932476343689
25,48.1156769,74.4294557289771,15.65994327858202
27,106.1697252,189.079806716744,58.37387748246471
28,119.857896,169.92209398945,75.73298392311361
30,75.69549523,98.6823867279235,25.683303997166306
32,167.2105355,175.090687217357,100.665457691777
34,21.04796694,41.5236604302098,7.0348413821155305
43,88.478064,95.7119808178359,57.17988253888629
47,49.45148361,80.6105385363987,16.11381071250669
48,48.73745961,63.0694785698506,18.389414430926493
49,105.275232,234.558467895901,41.067534006236315
52,81.97937187,64.6551968240023,34.1918969496988
60,62.61538994,56.6639575216908,20.519480509804502
61,56.21425548,85.9753937635251,21.397872785550092
69,762.1229636,543.774241183291,78.57459729125526
71,470.5244282,624.868869029915,211.419187163198
75,373.902675,509.82943529401,141.106798890819
78,596.639947,560.293452539543,158.06912631765397
83,34.2858032,75.2222475974065,15.673674593372112
84,33.52460788,109.028384300651,27.8768631589233
85,331.1296627,312.685450334258,124.39069013458197
86,356.9819684,314.545000275029,74.79800211648609
87,822.88973,688.337312677787,166.46240654670203
99,422.2586919,473.175599106315,103.49214467076598
101,680.0753178,1089.27842536108,178.8167854027331
103,954.6152671,932.974748169204,170.93768742560394
104,1134.110581,1194.14020223263,229.54642824557095
111,320.6515229,318.017075344094,60.50869476372168
120,533.5529097,424.90284052211,102.62714508717005
