,release_rate,operator_report,operator_sigma
3,18.73793847545648,17.57448,0.0
4,18.7595871841218,30.7568,0.0
5,113.4686818025648,119.00672,0.0
6,113.3374041959116,253.1824,0.0
7,113.0208647059056,128.58496,0.0
11,12.93063204586412,11.50552,0.0
12,12.9490263015212,18.436,0.0
17,29.71880169921528,31.02192,0.0
18,29.74929020028704,55.4736,0.0
19,29.74203365682532,22.92096,0.0
20,196.4860241864644,149.85984,0.0
21,197.030265466818,213.39264,0.0
22,198.2569521234532,140.61312,0.0
24,62.13167428269707,72.9816,0.0
32,439.9524876496764,367.09632,0.0
34,164.19800824927037,146.66496,0.0
35,163.295007696406,141.58144,0.0
36,162.6536826163056,128.63,0.0
37,43.0082481197206,19.36368,0.0
38,42.5973734984382,45.30288,0.0
40,8.88299483413588,4.79424,0.0
42,8.77979790841853,15.092,0.0
46,18.22293237833648,18.24768,0.0
47,18.16251611137768,45.156,0.0
48,18.1183501064788,10.0672,0.0
49,18.0637720617194,4.55672,0.0
50,26.80453853607356,17.35552,0.0
51,26.87916004704,15.91312,0.0
52,31.96588013470232,18.79176,0.0
54,5.359918177097647,13.01184,0.0
57,14.16806060719236,30.8416,0.0
58,14.144256922374678,34.58224,0.0
59,14.1588799673982,57.72888,0.0
74,97.4211529777768,89.6796,0.0
75,96.9954353384644,140.8008,0.0
99,466.474731048,380.22,0.0
103,24.6862259934209,14.18768,0.0
104,24.42180827658884,11.7576,0.0
105,24.31387075149081,19.17864,0.0
109,629.4177463755135,521.928,0.0
110,634.2158263661009,565.812,0.0
111,634.5937233814956,634.19752,0.0
119,8.509898833484035,2.94488,0.0
120,8.464606281018991,2.75776,0.0
121,142.2663206064937,122.45568,0.0
122,141.96708783640722,96.93024,0.0
146,59.60978079707063,85.55976,0.0
147,59.50313231816973,144.89904,0.0
148,59.234638155919285,67.74768,0.0
150,88.18276003673117,48.1944,0.0
151,88.0557293592,51.82344,0.0
152,73.63196286555136,53.42976,0.0
153,73.8025123050991,38.5392,0.0
154,73.76340051341009,45.24,0.0
159,1040.993849230018,1183.85696,0.0
161,1025.5782961119642,1230.8128,0.0
162,1014.5741115920362,1676.896,0.0
163,1021.577876450919,1073.97248,0.0
176,4.231179364831099,11.1456,0.0
177,4.212559950536973,7.2072,0.0
178,4.200363682901009,6.624,0.0
193,46.60736974787064,49.1748,0.0
194,46.63480308764037,45.72624,0.0
197,12.15801508191027,12.89376,0.0
198,12.10165003985946,11.71968,0.0
199,12.07907537545982,10.34456,0.0
211,6.980561805334126,16.37624,0.0
217,31.875292191860904,70.8984,0.0
218,32.02554756895928,60.41952,0.0
220,7.925094967736974,13.87952,0.0
221,7.868443470764864,7.22912,0.0
222,7.856247203128902,15.2684,0.0
224,4.424689069787892,10.608,0.0
227,23.504576237350992,24.52352,0.0
228,23.520617582020183,17.81248,0.0
229,23.5570962080609,25.8136,0.0
234,520.9646135191928,294.12,0.0
235,534.0951569292108,433.08832,0.0
236,536.6434828225874,354.53088,0.0
237,536.7845055505045,405.47968,0.0
238,539.0122248435135,290.20456,0.0
239,535.4525012665046,369.51304,0.0
240,534.3243189688072,282.13616,0.0
245,11.61758932302054,7.22688,0.0
246,11.52476768423063,8.07296,0.0
247,11.615473978781262,6.5416,0.0
249,14.250132183410091,4.8608,0.0
250,14.22517775674126,29.37312,0.0
251,22.20888532168072,12.80272,0.0
252,15.95914105890883,9.03096,0.0
256,10.48270845736901,6.99696,0.0
257,10.470236751360002,8.0784,0.0
258,10.448851963351352,8.184,0.0
271,25.335977464950272,39.32712,0.0
275,6.117012074380743,17.6088,0.0
281,19.11667270277365,35.05528,0.0
291,9.75572726981676,10.6272,0.0
292,9.75887000299905,26.87592,0.0
293,17.84566778074108,12.7616,0.0
294,17.83306338456311,22.76544,0.0
299,591.258899595885,814.842,0.0
300,601.8996429398851,804.97032,0.0
302,492.3929314896622,800.01592,0.0
303,497.6754119237366,651.0832,0.0
309,9.80071750922203,15.834,0.0
316,17.80152452070635,13.21736,0.0
317,310.5366319582108,358.9728,0.0
320,13.41067995457581,4.68336,0.0
324,7.659552091447905,8.5344,0.0
325,7.645565777670947,6.88896,0.0
327,59.16835041216622,83.408,0.0
331,492.38290137988514,1159.4988,0.0
333,52.07511588344527,65.88672,0.0
336,49.71661094609054,70.11072,0.0
343,9.430854717507165,7.6356,0.0
345,385.95763682554735,556.924,0.0
346,385.0426755038851,468.15424,0.0
348,114.71953906392572,149.15712,0.0
