,release_rate,release_sigma,operator_report,operator_sigma
5,113.41300844316,0.3482569600203798,124.4332704,0
6,113.2451659296,0.3337531525220546,394.6762265,0
7,112.91981141904,0.3417541251565024,110.5615942,0
32,439.9761326796,2.380188212121683,430.5101513,0
34,164.1414073386,0.5258080556573973,143.7144313,0
35,163.32052859964,0.5468446104630466,152.2521692,0
36,162.58025059428005,0.510026567832401,173.630688,0
37,43.004861978760005,0.1388817372479357,28.4233609,0
38,42.5773375242,0.1459115738350247,34.8106983,0
54,5.35713911094,0.0264704753139172,7.4440669,0
146,59.73354462408,0.1340647698964716,53.86164428,0
147,59.63441146776001,0.130189567269067,145.2741179,0
148,59.32543315488,0.1326516155691517,62.33037873,0
150,88.36545889944,0.1921684302195981,60.5387777,0
151,88.211682726,0.201116773736199,86.33960236,0
152,73.802296296,0.1587853461182536,100.5384107,0
153,73.98116947103999,0.1654354287766439,59.38138135,0
154,73.92327525144,0.1605272791033228,70.21512883,0
159,1041.956208132,27.960059232812178,1110.598824,0
161,1022.9258362824,23.637036218054803,1005.678389,0
162,1019.7385170792,26.749337156149423,2035.404105,0
163,1021.9476236064,33.36360397318923,1431.001936,0
211,6.991682413920001,0.0280650246578935,5.297060265,0
217,31.917077561616,0.0793469568207001,24.11578675,0
218,32.087919696144,0.0721213160630751,44.95084531,0
220,7.939464975479999,0.0280613880706638,7.064396198,0
221,7.888489542912,0.0291513081738288,5.618404756,0
222,7.871400766368001,0.0283538032365277,9.221410486,0
224,4.426820185175999,0.0255347136147517,6.326511584,0
227,23.548562232192,0.0528558674532402,22.72937256,0
228,23.571195164544,0.0531512387476962,16.52436063,0
229,23.595117170159995,0.0536347310498883,22.69448563,0
245,11.637730611936,0.0315306537811048,7.704752787,0
246,11.559382336032,0.0345042870633929,7.270371728,0
247,11.645248304688002,0.0349375405692744,6.893832555,0
249,14.283467928336,0.0389336366026383,5.507132965,0
250,14.257595201232,0.0343757981503314,21.25421208,0
271,25.379137528896003,0.0625132731433301,25.22794073,0
275,6.122644606062,0.0800109652169219,9.21521085,0
281,18.92499038594775,0.0440512568336884,21.67267251,0
299,583.676389847025,5.012155560871746,619.2081382,0
300,595.6512330246751,4.5765826580154,602.8586601,0
316,17.600887011690002,0.0527296063529154,11.28185263,0
320,13.285992145803752,0.0355696502320409,4.358358985,0
331,486.9625114242,3.0944920803038563,532.2954437,0
336,49.24048444463249,0.1166012953285081,25.63806736,0
343,9.411912000301502,0.0896454396856851,6.510357012,0
345,382.07857644045,1.808086736372981,392.2791676,0
346,381.4753298886,1.6725578785720774,388.4536593,0
