,release_rate,operator_report,operator_sigma
2,18.748945322472,25.85856,0.0
3,18.719446589196004,20.04708,2.4726
4,18.739307291088,27.09712,3.659679999999998
5,113.41300844316,116.59392,2.4128000000000043
6,113.2451659296,255.08768,1.9052799999999763
7,112.91981141904,104.5024,24.08256
11,12.910035192816,10.79068,0.7148400000000006
12,12.934993039691998,19.50864,1.0726399999999998
15,3.4012686543540003,4.57028,4.57028
17,29.681730997920003,30.09312,0.9288000000000025
18,29.726952550356,47.27448,8.19912
19,29.718182963496,23.28192,0.36096000000000217
20,196.34020842912,152.76456,2.9047199999999975
21,196.83425686944005,217.78464,4.391999999999996
22,198.03634302168,171.34352,30.730399999999975
24,62.12136935088,72.8688,0.11280000000000712
32,439.9761326796,382.9344,15.83807999999999
34,164.1414073386,152.12704000000002,5.462079999999986
35,163.32052859964,146.23232,4.650880000000001
36,162.58025059428005,127.22184,1.4081599999999952
37,43.004861978760005,21.66888,2.3051999999999992
38,42.5773375242,46.33496,1.0320800000000006
40,8.878920052296003,5.55696,0.7627199999999998
41,8.816193382788002,2.89592,2.89592
42,8.7800876598,16.54632,1.4543199999999992
46,18.21778081194001,18.67008,0.42239999999999966
47,18.163625065512,41.2936,3.862400000000001
48,18.104831938848005,10.3246,0.2574000000000005
49,18.054552974184,5.36852,0.8117999999999999
50,26.753177131968005,15.78304,1.5724799999999988
51,26.862635198640003,16.5884,0.6752800000000008
52,31.921625384664,18.64356,0.14819999999999922
54,5.35713911094,10.2408,2.7710399999999993
57,14.167440693624002,30.81,0.03160000000000096
58,14.131499577768,34.63036,0.048119999999997276
59,14.153046083736,58.7708,1.0419199999999975
74,97.38299831819998,92.2026,2.522999999999996
75,97.01410805928,142.4016,1.6007999999999925
99,467.3991427752,419.31,39.089999999999975
103,24.739985344512004,13.11068,1.077
104,24.49122272388,12.0558,0.2981999999999996
105,24.365087475384,20.779200000000003,1.600559999999998
109,630.8964116304,540.6456000000001,18.717599999999948
110,634.3118853935999,578.539,12.726999999999975
111,636.0504231407999,640.0416,5.844079999999963
119,8.528206409832,2.82124,0.12363999999999997
120,8.488963825512,3.71132,0.95356
121,142.55296544040002,124.1448,1.6891200000000026
122,142.29691898544,100.14152,3.211280000000002
124,142.13504332512002,132.39976,0.0
146,59.73354462408,84.44435999999999,1.1154000000000082
147,59.63441146776001,146.25468,1.355639999999994
148,59.32543315488,67.2672,0.48048
150,88.36545889944,48.2976,0.10319999999999396
151,88.211682726,53.013,1.1895600000000002
152,73.802296296,53.58528,0.15552000000000277
153,73.98116947103999,40.91752,2.378319999999995
154,73.92327525144,45.3792,0.13920000000000243
159,1041.956208132,1198.52348,14.666519999999991
161,1022.9258362824,1241.724,10.911200000000008
162,1019.7385170792,1678.9376,2.0416000000000167
163,1021.9476236064,1096.3344,22.361920000000055
176,4.234657007016001,10.692,0.4535999999999998
177,4.214550886416001,6.26808,0.93912
