,release_rate,release_sigma,operator_report,operator_sigma
3,18.719446589196004,0.0589181197693915,17.57448,0
4,18.739307291088,0.061050919927724,30.7568,0
5,113.41300844316,0.3482569600203798,119.00672,0
6,113.2451659296,0.3337531525220546,253.1824,0
7,112.91981141904,0.3417541251565024,128.58496,0
11,12.910035192816,0.0470685337922797,11.50552,0
12,12.934993039691998,0.0462859331047198,18.436,0
17,29.681730997920003,0.0923144764378618,31.02192,0
18,29.726952550356,0.0921323298125152,55.4736,0
19,29.718182963496,0.0942497700568582,22.92096,0
20,196.34020842912,0.6063967191500188,149.85984,0
21,196.83425686944005,0.613007338611969,213.39264,0
22,198.03634302168,0.603240033170955,140.61312,0
24,62.12136935088,0.1952332981599726,72.9816,0
32,439.9761326796,2.380188212121683,367.09632,0
34,164.1414073386,0.5258080556573973,146.66496,0
35,163.32052859964,0.5468446104630466,141.58144,0
36,162.58025059428005,0.510026567832401,128.63,0
37,43.004861978760005,0.1388817372479357,19.36368,0
38,42.5773375242,0.1459115738350247,45.30288,0
40,8.878920052296003,0.0344107463497571,4.79424,0
42,8.7800876598,0.0358439489300981,15.092,0
46,18.21778081194001,0.0591777247445766,18.24768,0
47,18.163625065512,0.0607056922752481,45.156,0
48,18.104831938848005,0.0585892797202937,10.0672,0
49,18.054552974184,0.0575164185380075,4.55672,0
50,26.753177131968005,0.0904633956958037,17.35552,0
51,26.862635198640003,0.0832054393039412,15.91312,0
52,31.921625384664,0.1036890383087043,18.79176,0
54,5.35713911094,0.0264704753139172,13.01184,0
57,14.167440693624002,0.0494452783803799,30.8416,0
58,14.131499577768,0.0458170247895641,34.58224,0
59,14.153046083736,0.0491990436676098,57.72888,0
74,97.38299831819998,0.3003785606322858,89.6796,0
75,97.01410805928,0.3155337601260061,140.8008,0
99,467.3991427752,2.681276579492435,380.22,0
103,24.739985344512004,0.056244108927462,14.18768,0
104,24.49122272388,0.0599203470464759,11.7576,0
105,24.365087475384,0.0548383831040854,19.17864,0
109,630.8964116304,5.140458125523128,521.928,0
110,634.3118853935999,5.338263011067772,565.812,0
111,636.0504231407999,4.311357000547912,634.19752,0
119,8.528206409832,0.0303049901844056,2.94488,0
120,8.488963825512,0.030019231850811,2.75776,0
121,142.55296544040002,0.3255826156442167,122.45568,0
122,142.29691898544,0.31760763745858,96.93024,0
146,59.73354462408,0.1340647698964716,85.55976,0
147,59.63441146776001,0.130189567269067,144.89904,0
148,59.32543315488,0.1326516155691517,67.74768,0
150,88.36545889944,0.1921684302195981,48.1944,0
151,88.211682726,0.201116773736199,51.82344,0
152,73.802296296,0.1587853461182536,53.42976,0
153,73.98116947103999,0.1654354287766439,38.5392,0
154,73.92327525144,0.1605272791033228,45.24,0
159,1041.956208132,27.960059232812178,1183.85696,0
161,1022.9258362824,23.637036218054803,1230.8128,0
162,1019.7385170792,26.749337156149423,1676.896,0
163,1021.9476236064,33.36360397318923,1073.97248,0
176,4.234657007016001,0.024200003574428,11.1456,0
177,4.214550886416001,0.0291530678856471,7.2072,0
178,4.212183782856,0.0219893467372956,6.624,0
193,46.70472143663999,0.1111452398691186,49.1748,0
194,46.73118736559999,0.1159605732354066,45.72624,0
197,12.190845711744,0.0345767087067118,12.89376,0
198,12.131074920888,0.0336039376315866,11.71968,0
199,12.103411180488,0.0332269619163156,10.34456,0
211,6.991682413920001,0.0280650246578935,16.37624,0
217,31.917077561616,0.0793469568207001,70.8984,0
218,32.087919696144,0.0721213160630751,60.41952,0
220,7.939464975479999,0.0280613880706638,13.87952,0
221,7.888489542912,0.0291513081738288,7.22912,0
222,7.871400766368001,0.0283538032365277,15.2684,0
224,4.426820185175999,0.0255347136147517,10.608,0
227,23.548562232192,0.0528558674532402,24.52352,0
228,23.571195164544,0.0531512387476962,17.81248,0
229,23.595117170159995,0.0536347310498883,25.8136,0
234,519.0459201360001,4.946962978328284,294.12,0
235,534.4195447752,4.191331329655689,433.08832,0
236,538.1247748296001,4.489187431852257,354.53088,0
237,538.1327602392,3.7901313408658432,405.47968,0
238,538.3717521408,4.590627965025691,290.20456,0
239,536.3023902816001,4.061430380186751,369.51304,0
240,536.2550482104001,4.088653107421837,282.13616,0
245,11.637730611936,0.0315306537811048,7.22688,0
246,11.559382336032,0.0345042870633929,8.07296,0
247,11.645248304688002,0.0349375405692744,6.5416,0
249,14.283467928336,0.0389336366026383,4.8608,0
250,14.257595201232,0.0343757981503314,29.37312,0
251,22.254657795384,0.0490962859937144,12.80272,0
252,15.992642183664,0.0408680707750013,9.03096,0
256,10.507156320768,0.0292580463012547,6.99696,0
257,10.492052488896,0.0323881151746301,8.0784,0
258,10.473868570464,0.0321775000782461,8.184,0
271,25.379137528896003,0.0625132731433301,39.32712,0
275,6.122644606062,0.0800109652169219,17.6088,0
281,18.92499038594775,0.0440512568336884,35.05528,0
291,9.664876428651,0.0322840133331246,10.6272,0
292,9.667596169721252,0.0312338458837935,26.87592,0
293,17.668093695117747,0.0417410997643819,12.7616,0
294,17.66155947443325,0.041682712592209,22.76544,0
299,583.676389847025,5.012155560871746,814.842,0
300,595.6512330246751,4.5765826580154,804.97032,0
302,487.17575736974993,2.120242330626812,800.01592,0
303,492.9425207208,2.512767653282051,651.0832,0
309,9.7947968060655,0.1137914969238767,15.834,0
316,17.600887011690002,0.0527296063529154,13.21736,0
317,307.1760521012775,0.9510197620577312,358.9728,0
320,13.285992145803752,0.0355696502320409,4.68336,0
324,7.59348855932175,0.0302887808404665,8.5344,0
325,7.567531282126125,0.0242462845143602,6.88896,0
327,58.61948586745499,0.1341862718426056,83.408,0
331,486.9625114242,3.0944920803038563,1159.4988,0
333,51.592803891052505,0.1229588287678076,65.88672,0
336,49.24048444463249,0.1166012953285081,70.11072,0
343,9.411912000301502,0.0896454396856851,7.6356,0
345,382.07857644045,1.808086736372981,556.924,0
346,381.4753298886,1.6725578785720774,468.15424,0
348,113.67770742659248,0.270228944413484,149.15712,0
