,release_rate,operator_report,operator_sigma
2,17.84613948,25.85856,0.0
3,17.81225535,20.04708,2.4726
4,17.83283458,27.09712,3.659679999999998
5,107.8631535,116.59392,2.4128000000000043
6,107.7383613,255.08768,1.9052799999999763
7,107.4374594,104.5024,24.08256
11,12.29183884,10.79068,0.7148400000000006
12,12.30932439,19.50864,1.0726399999999998
15,3.23067089,4.57028,4.57028
17,28.25064697,30.09312,0.9288000000000025
18,28.27962929,47.27448,8.19912
19,28.27273123,23.28192,0.36096000000000217
20,186.779311,152.76456,2.9047199999999975
21,187.2966658,217.78464,4.391999999999996
22,188.4627523,171.34352,30.730399999999975
24,59.06227355,72.8688,0.11280000000000712
32,432.1277809,382.9344,15.83807999999999
34,161.27769,152.12704000000002,5.462079999999986
35,160.3907496,146.23232,4.650880000000001
36,159.7608308,127.22184,1.4081599999999952
37,42.24333159,21.66888,2.3051999999999992
38,41.83976452,46.33496,1.0320800000000006
40,8.725007707,5.55696,0.7627199999999998
41,8.665007208,2.89592,2.89592
42,8.623646173,16.54632,1.4543199999999992
46,17.89883124,18.67008,0.42239999999999966
47,17.83948949,41.2936,3.862400000000001
48,17.796109,10.3246,0.2574000000000005
49,17.74250164,5.36852,0.8117999999999999
50,26.32781057,15.78304,1.5724799999999988
51,26.40110491,16.5884,0.6752800000000008
52,31.39735593,18.64356,0.14819999999999922
54,5.264590183,10.2408,2.7710399999999993
57,13.91607676,30.81,0.03160000000000096
58,13.89269644,34.63036,0.048119999999997276
59,13.90705941,58.7708,1.0419199999999975
74,95.68848412,92.2026,2.522999999999996
75,95.2703381,142.4016,1.6007999999999925
99,457.2370608,419.31,39.089999999999975
103,24.1973609,13.11068,1.077
104,23.93817948,12.0558,0.2981999999999996
105,23.83237946,20.779200000000003,1.600559999999998
109,616.9532908,540.6456000000001,18.717599999999948
110,621.6563536,578.539,12.726999999999975
111,622.0267671,640.0416,5.844079999999963
119,8.341376009,2.82124,0.12363999999999997
120,8.296980392,3.71132,0.95356
121,139.4489989,124.1448,1.6891200000000026
122,139.155692,100.14152,3.211280000000002
124,139.0257773,132.39976,0.0
146,58.42931922,84.44435999999999,1.1154000000000082
147,58.32478271,146.25468,1.355639999999994
148,58.06160558,67.2672,0.48048
150,86.43646339,48.2976,0.10319999999999396
151,86.31194832,53.013,1.1895600000000002
152,72.17381788,53.58528,0.15552000000000277
153,72.34098989,40.91752,2.378319999999995
154,72.30265264,45.3792,0.13920000000000243
159,1020.378889,1198.52348,14.666519999999991
161,1005.268613,1241.724,10.911200000000008
162,994.4823458,1678.9376,2.0416000000000167
163,1001.347414,1096.3344,22.361920000000055
176,4.147388675,10.692,0.4535999999999998
177,4.129137983,6.26808,0.93912
178,4.11718324,7.36736,0.7433600000000009
193,45.6843969,50.439,1.2642000000000024
194,45.71128697,45.57,0.15623999999999683
197,11.91724806,11.53512,1.3586400000000012
198,11.86199922,13.0368,1.317120000000001
199,11.8398716,12.781759999999998,2.4372000000000007
211,6.842324676,15.87372,0.5025199999999987
217,31.24406092,71.08416,0.18576000000000192
218,31.39134076,61.19652,0.777000000000001
220,7.768153103,12.10568,1.7738399999999999
221,7.712623484,6.26316,0.9659599999999999
222,7.700668741,12.02776,3.240639999999999
224,4.337066277,5.304,5.304
227,23.03911153,24.93016,0.40663999999999945
228,23.05483521,14.45696,3.3555200000000003
229,23.09059144,23.26372,2.5498800000000017
234,510.6478718,274.41396,19.70604000000003
235,523.5183891,441.54656,8.45823999999999
236,526.01625,352.79200000000003,1.7388799999999947
237,526.1544801,410.97472,5.495040000000017
238,528.3380836,285.8752,4.329360000000008
239,524.8488537,371.81248,2.299440000000004
240,523.743013,283.90216,1.7660000000000196
245,11.38752443,3.61344,3.61344
246,11.29654095,6.4736,1.59936
247,11.38545098,6.69552,0.15392000000000028
249,13.96793464,6.0760000000000005,1.2151999999999994
250,13.9434744,24.63552,4.7376000000000005
251,21.76907938,12.28584,0.5168800000000005
252,15.64309975,9.11088,0.07991999999999955
253,15.61330469,17.688,0.0
256,10.27511778,7.36308,0.36611999999999956
257,10.26289306,7.670400000000001,0.4079999999999995
258,10.24193176,7.692959999999999,0.4910399999999999
259,10.23370275,7.22304,0.0
271,24.83424524,43.65396,4.326840000000004
275,5.927511458,12.876,4.732799999999999
281,18.52445199,35.92984,0.8745600000000024
291,9.453501881,16.0698,5.442599999999999
292,9.456547263,27.11376,0.23784000000000205
293,17.29282188,19.1552,6.393599999999999
294,17.28060796,22.565040000000003,0.20039999999999836
299,572.9421259,829.9046000000001,15.062599999999975
300,583.2532267,822.86996,17.899639999999977
302,477.138954,714.8265200000001,85.18939999999998
303,482.2577871,659.4128800000001,8.32967999999994
309,9.497098356,15.483,0.3509999999999991
316,17.25004615,13.83716,0.6197999999999997
317,300.9164314,371.9292,12.95640000000003
320,12.99522678,7.16152,2.47816
324,7.4222647,6.8208,1.7135999999999996
325,7.408711671,7.68384,0.7948799999999991
327,57.33535764,86.32728,2.9192800000000005
331,477.1292347,1178.7362,19.23739999999998
333,50.4618664,66.01992,0.1332000000000022
336,48.17642625,68.33503999999999,1.7756800000000084
343,9.13869365,10.63328,2.997680000000001
345,374.000948,556.4412,0.48279999999999745
346,373.1143315,475.53056,7.376320000000021
348,111.1656106,152.67984,3.5227199999999925
