,release_rate,operator_report,operator_sigma
5,113.41300844316,119.3876293,0.0
6,113.2451659296,400.6163607,0.0
7,112.91981141904,69.14763375,0.0
32,439.9761326796,467.6581903,0.0
34,164.1414073386,154.4188248,0.0
35,163.32052859964,162.2549855,0.0
36,162.58025059428005,169.8290897,0.0
37,43.004861978760005,35.19082778,0.0
38,42.5773375242,36.39679726,0.0
54,5.35713911094,4.273445814,0.0
146,59.73354462408,52.45730938,0.0
147,59.63441146776001,147.9924162,0.0
148,59.32543315488,61.44625989,0.0
150,88.36545889944,60.79804441,0.0
151,88.211682726,90.30329667,0.0
152,73.802296296,101.1236925,0.0
153,73.98116947103999,66.71043473,0.0
154,73.92327525144,70.64722193,0.0
159,1041.956208132,1138.116708,0.0
161,1022.9258362824,1023.509139,0.0
162,1019.7385170792,2040.360264,0.0
163,1021.9476236064,1490.593688,0.0
211,6.991682413920001,4.971969924,0.0
217,31.917077561616,24.24215768,0.0
218,32.087919696144,46.10698845,0.0
220,7.939464975479999,5.258698515,0.0
221,7.888489542912,4.116934519,0.0
222,7.871400766368001,5.30701583,0.0
227,23.548562232192,23.48315278,0.0
228,23.571195164544,10.29863321,0.0
229,23.595117170159995,18.95800941,0.0
246,11.559382336032,4.389658402,0.0
247,11.645248304688002,7.218248204,0.0
249,14.283467928336,8.260699446,0.0
250,14.257595201232,14.79230551,0.0
271,25.379137528896003,30.77918694,0.0
275,6.122644606062,4.261579721,0.0
281,18.92499038594775,22.75405325,0.0
299,583.676389847025,642.1006363,0.0
300,595.6512330246751,630.2916727,0.0
316,17.600887011690002,12.35331349,0.0
320,13.285992145803752,8.980860938,0.0
331,486.9625114242,549.9582138,0.0
336,49.24048444463249,24.33940708,0.0
343,9.411912000301502,11.62219289,0.0
345,382.07857644045,391.5990303,0.0
346,381.4753298886,400.6947468,0.0
