,release_rate,operator_report,operator_sigma
0,10.93512707,13.1654166,8.375131711999998
6,93.2553084,172.1313526,51.909597039999994
8,39.40927197,48.06807558,31.634261170000002
9,33.94372387,50.26225492,22.67527709
10,138.2205509,215.0162166,64.14240425000003
11,59.10361285,66.43268212,22.7020426
13,123.5051109,222.4485923,102.57765889999999
16,229.8547914,325.045676,118.8258265
17,73.26900098,113.5621413,25.814510590000012
18,24.05420738,66.34183697,20.46079320999999
19,45.02450738,62.87494718,18.149031139999998
20,165.1619805,319.3147624,86.43621640999999
21,177.4513747,305.7949807,52.55661673000003
23,26.58244144,57.96896397,24.99919768
25,48.01934317,79.17823303,18.175578959999996
27,105.9571598,180.5341647,30.759465080000012
28,119.6179252,283.5605799,94.47490462000002
29,40.59239007,119.6759341,23.488471860000004
30,75.54394318,90.26152006,28.90771855
32,166.8757587,128.2929306,92.1643746
34,21.00582622,51.23643871,23.98517238000001
37,16.5143896,69.58391082,33.40166144
38,175.0923287,161.6276188,84.80278028000001
39,139.6789673,207.4800919,86.63692638000003
41,37.72806767,77.21550961,20.3075652
43,88.30091962,68.17789247,38.49656476
47,49.35247543,144.761034,47.87324774000001
48,48.639881,95.48752086,30.253889880000003
49,107.4759421,189.158129,37.899706210000005
52,83.69309717,126.5982572,64.37085389
54,11.49869743,5.18514438,1.9940026890000002
56,23.87308025,82.11099999,32.84866749
57,23.33860512,11.09671556,6.560421943999998
58,88.50001383,183.3676289,30.183821870000003
60,63.92432382,93.1518987,47.570263710000006
61,57.38937783,191.117027,49.01347027
62,95.41562143,115.2250517,44.72853008999999
64,199.8735384,213.8823976,114.6613896
66,597.2479397,607.4198549,239.55434609999998
67,498.9815442,358.2208684,89.24462737000005
69,786.4877873,541.0078811,193.87869009999997
70,59.24324127,91.55675146,29.641648610000004
71,485.5669414,691.7165,234.63863960000003
72,433.6504114,571.1878164,300.6979186
75,385.8562221,679.7771509,178.01824020000004
76,113.6513412,225.9142242,38.28630961000002
77,111.7409556,238.7409508,47.06045233999998
78,615.7143324,627.7643175,153.83774299999993
79,669.3391769,315.8293874,151.6071119
82,364.0789804,564.7179703,152.04262000000006
83,33.9819864,97.9955917,21.875768989999997
84,33.22753627,74.31519839,28.03356156999999
85,328.1954234,237.9956332,97.97932342999997
86,353.8186441,250.6417058,61.83675138000001
87,815.5978571,472.62486,176.92102149999994
90,423.4523769,340.3497274,140.2033965
92,811.2869028,775.1204163,157.08321650000005
94,203.6246437,228.9771817,98.32153446999999
95,134.0894595,304.1290891,103.1209834
99,418.5169309,758.6728398,239.58839869999997
100,108.5691689,223.4450654,53.365868930000005
101,672.3853843,846.2361893,272.6219146000001
102,314.6445009,587.5672112,171.93500730000005
106,460.8941025,353.165368,110.36203540000002
111,317.0257644,398.3751601,70.23088275999999
112,852.2778395,658.1881302,220.37766399999998
113,384.6930118,616.7374407,178.43591190000006
116,319.3463032,551.0901628,115.53008579999994
118,471.6426849,659.971602,135.6333214
119,42.53850973,142.0361907,38.47857823000001
120,527.5197744,463.5002236,128.48379780000005
