,release_rate,operator_report,operator_sigma
2,18.77358352288764,25.85856,0.0
3,18.73793847545648,22.51968,0.0
4,18.7595871841218,23.43744,0.0
5,113.4686818025648,114.18112,0.0
6,113.3374041959116,256.99296,0.0
7,113.0208647059056,80.41984,0.0
11,12.93063204586412,10.07584,0.0
12,12.9490263015212,20.58128,0.0
15,3.398565267255356,9.14056,0.0
17,29.71880169921528,29.16432,0.0
18,29.74929020028704,39.07536,0.0
19,29.74203365682532,23.64288,0.0
20,196.4860241864644,155.66928,0.0
21,197.030265466818,222.17664,0.0
22,198.2569521234532,202.07392,0.0
24,62.13167428269707,72.756,0.0
32,439.9524876496764,398.77248,0.0
34,164.19800824927037,157.58912,0.0
35,163.295007696406,150.8832,0.0
36,162.6536826163056,125.81368,0.0
37,43.0082481197206,23.97408,0.0
38,42.5973734984382,47.36704,0.0
40,8.88299483413588,6.31968,0.0
41,8.82190788336,5.79184,0.0
42,8.77979790841853,18.00064,0.0
46,18.22293237833648,19.09248,0.0
47,18.16251611137768,37.4312,0.0
48,18.1183501064788,10.582,0.0
49,18.0637720617194,6.18032,0.0
50,26.80453853607356,14.21056,0.0
51,26.87916004704,17.26368,0.0
52,31.96588013470232,18.49536,0.0
54,5.359918177097647,7.46976,0.0
57,14.16806060719236,30.7784,0.0
58,14.144256922374678,34.67848,0.0
59,14.1588799673982,59.81272,0.0
74,97.4211529777768,94.7256,0.0
75,96.9954353384644,144.0024,0.0
99,466.474731048,458.4,0.0
103,24.6862259934209,12.03368,0.0
104,24.42180827658884,12.354,0.0
105,24.31387075149081,22.37976,0.0
109,629.4177463755135,559.3632,0.0
110,634.2158263661009,591.266,0.0
111,634.5937233814956,645.88568,0.0
119,8.509898833484035,2.6976,0.0
120,8.464606281018991,4.66488,0.0
121,142.2663206064937,125.83392,0.0
122,141.96708783640722,103.3528,0.0
124,141.8345484768,132.39976,0.0
146,59.60978079707063,83.32896,0.0
147,59.50313231816973,147.61032,0.0
148,59.234638155919285,66.78672,0.0
150,88.18276003673117,48.4008,0.0
151,88.0557293592,54.20256,0.0
152,73.63196286555136,53.7408,0.0
153,73.8025123050991,43.29584,0.0
154,73.76340051341009,45.5184,0.0
159,1040.993849230018,1213.19,0.0
161,1025.5782961119642,1252.6352,0.0
162,1014.5741115920362,1680.9792,0.0
163,1021.577876450919,1118.69632,0.0
176,4.231179364831099,10.2384,0.0
177,4.212559950536973,5.32896,0.0
178,4.200363682901009,8.11072,0.0
193,46.60736974787064,51.7032,0.0
194,46.63480308764037,45.41376,0.0
197,12.15801508191027,10.17648,0.0
198,12.10165003985946,14.35392,0.0
199,12.07907537545982,15.21896,0.0
211,6.980561805334126,15.3712,0.0
217,31.875292191860904,71.26992,0.0
218,32.02554756895928,61.97352,0.0
220,7.925094967736974,10.33184,0.0
221,7.868443470764864,5.2972,0.0
222,7.856247203128902,8.78712,0.0
227,23.504576237350992,25.3368,0.0
228,23.520617582020183,11.10144,0.0
229,23.5570962080609,20.71384,0.0
234,520.9646135191928,254.70792,0.0
235,534.0951569292108,450.0048,0.0
236,536.6434828225874,351.05312,0.0
237,536.7845055505045,416.46976,0.0
238,539.0122248435135,281.54584,0.0
239,535.4525012665046,374.11192,0.0
240,534.3243189688072,285.66816,0.0
246,11.52476768423063,4.87424,0.0
247,11.615473978781262,6.84944,0.0
249,14.250132183410091,7.2912,0.0
250,14.22517775674126,19.89792,0.0
251,22.20888532168072,11.76896,0.0
252,15.95914105890883,9.1908,0.0
253,15.928744038068832,17.688,0.0
256,10.48270845736901,7.7292,0.0
257,10.470236751360002,7.2624,0.0
258,10.448851963351352,7.20192,0.0
259,10.44045670276072,7.22304,0.0
271,25.335977464950272,47.9808,0.0
275,6.117012074380743,8.1432,0.0
281,19.11667270277365,36.8044,0.0
291,9.75572726981676,21.5124,0.0
292,9.75887000299905,27.3516,0.0
293,17.84566778074108,25.5488,0.0
294,17.83306338456311,22.36464,0.0
299,591.258899595885,844.9672,0.0
300,601.8996429398851,840.7696,0.0
302,492.3929314896622,629.63712,0.0
303,497.6754119237366,667.74256,0.0
309,9.80071750922203,15.132,0.0
316,17.80152452070635,14.45696,0.0
317,310.5366319582108,384.8856,0.0
320,13.41067995457581,9.63968,0.0
324,7.659552091447905,5.1072,0.0
325,7.645565777670947,8.47872,0.0
327,59.16835041216622,89.24656,0.0
331,492.38290137988514,1197.9736,0.0
333,52.07511588344527,66.15312,0.0
336,49.71661094609054,66.55936,0.0
343,9.430854717507165,13.63096,0.0
345,385.95763682554735,555.9584,0.0
346,385.0426755038851,482.90688,0.0
348,114.71953906392572,156.20256,0.0
