,release_rate,operator_report,operator_sigma
0,10.942664277348,13.1654166,8.375131711999998
6,93.25688444064,172.1313526,51.909597039999994
8,39.410524803600005,48.06807558,31.634261170000002
9,30.8184427593,50.26225492,22.67527709
10,144.44891424611998,215.0162166,64.14240425000003
11,59.12518714776,66.43268212,22.7020426
13,123.51766295484,222.4485923,102.57765889999999
16,229.64802174936,325.045676,118.8258265
17,72.50023567152,113.5621413,25.814510590000012
18,22.9668172524,66.34183697,20.46079320999999
19,43.91720615088001,62.87494718,18.149031139999998
20,164.1902566662,319.3147624,86.43621640999999
21,177.39346073472,305.7949807,52.55661673000003
23,26.590421858976,57.96896397,24.99919768
25,48.03567550739999,79.17823303,18.175578959999996
27,105.97528788912,180.5341647,30.759465080000012
28,119.64961481724,283.5605799,94.47490462000002
29,40.60206600012,119.6759341,23.488471860000004
30,75.56000134032001,90.26152006,28.90771855
32,169.47915956424,128.2929306,92.1643746
34,21.010480985088,51.23643871,23.98517238000001
37,16.530569773055998,69.58391082,33.40166144
38,175.07505219660004,161.6276188,84.80278028000001
39,139.62944559527998,207.4800919,86.63692638000003
41,35.07200673652801,77.21550961,20.3075652
43,88.28344100122105,68.17789247,38.49656476
47,46.383036180228,144.761034,47.87324774000001
48,48.629279053080005,95.48752086,30.253889880000003
49,103.126264752,189.158129,37.899706210000005
52,83.6914883616,126.5982572,64.37085389
54,11.500741805952,5.18514438,1.9940026890000002
56,22.368764339712,82.11099999,32.84866749
57,23.322131781312,11.09671556,6.560421943999998
58,88.47154056384001,183.3676289,30.183821870000003
60,59.83214029632,93.1518987,47.570263710000006
61,50.37707959872001,191.117027,49.01347027
62,95.41270924416,115.2250517,44.72853008999999
64,188.90143275281864,213.8823976,114.6613896
66,597.0510725958,607.4198549,239.55434609999998
67,498.5896487958,358.2208684,89.24462737000005
69,786.1183108103999,541.0078811,193.87869009999997
70,59.25863364546,91.55675146,29.641648610000004
71,484.0991213609999,691.7165,234.63863960000003
72,433.164047973,571.1878164,300.6979186
75,385.6515167082,679.7771509,178.01824020000004
76,113.7361878384,225.9142242,38.28630961000002
77,111.7727173404,238.7409508,47.06045233999998
78,614.5294148148,627.7643175,153.83774299999993
79,670.2049031256,315.8293874,151.6071119
82,364.015453986,564.7179703,152.04262000000006
83,34.012346853972,97.9955917,21.875768989999997
84,33.262904615334,74.31519839,28.03356156999999
85,327.73172513363994,237.9956332,97.97932342999997
86,353.6848151592,250.6417058,61.83675138000001
87,816.3687725382001,472.62486,176.92102149999994
90,424.2017854734,340.3497274,140.2033965
92,810.1525797642,775.1204163,157.08321650000005
94,203.6236954101,228.9771817,98.32153446999999
95,134.17826201742,304.1290891,103.1209834
99,417.9906485035714,758.6728398,239.58839869999997
100,108.6729021495,223.4450654,53.365868930000005
101,672.3635631335999,846.2361893,272.6219146000001
102,314.52076862466,587.5672112,171.93500730000005
106,460.7676387990001,353.165368,110.36203540000002
111,316.6899845795399,398.3751601,70.23088275999999
112,850.9833735468001,658.1881302,220.37766399999998
113,384.4368149856,616.7374407,178.43591190000006
116,319.32155966802003,551.0901628,115.53008579999994
118,471.1957732482,659.971602,135.6333214
119,42.575703080819984,142.0361907,38.47857823000001
120,526.3893352312759,463.5002236,128.48379780000005
