,release_rate,operator_report,operator_sigma
5,113.4686818025648,121.91044985,2.5228205499999916
6,113.3374041959116,397.6462936,2.9700670999999943
7,113.0208647059056,89.854613975,20.706980224999995
32,439.9524876496764,449.0841708,18.57401950000002
34,164.19800824927037,149.06662805000002,5.35219674999999
35,163.295007696406,157.25357735,5.001408150000003
36,162.6536826163056,171.72988885,1.9007991499999832
37,43.0082481197206,31.80709434,3.3837334400000003
38,42.5973734984382,35.60374778,0.7930494800000005
54,5.359918177097647,5.858756357,1.5853105430000003
146,59.60978079707063,53.15947683,0.7021674499999975
147,59.50313231816973,146.63326705,1.3591491500000075
148,59.234638155919285,61.88831931,0.44205941999999965
150,88.18276003673117,60.668411055,0.12963335500000284
151,88.0557293592,88.321449515,1.981847154999997
152,73.63196286555136,100.8310516,0.2926409000000092
153,73.8025123050991,63.04590804,3.6645266900000024
154,73.76340051341009,70.43117538,0.2160465500000015
159,1040.993849230018,1124.357766,13.758941999999934
161,1025.5782961119642,1014.593764,8.91537500000004
162,1014.5741115920362,2037.8821845,2.4780794999999216
163,1021.577876450919,1460.7978119999998,29.795876000000135
211,6.980561805334126,5.134515094499999,0.1625451705000005
217,31.875292191860904,24.178972215,0.06318546499999655
218,32.02554756895928,45.52891688,0.5780715700000059
220,7.925094967736974,6.1615473565,0.9028488415
221,7.868443470764864,4.867669637500001,0.7507351184999997
222,7.856247203128902,7.264213158,1.9571973280000003
224,4.424689069787892,3.163255792,3.163255792
227,23.504576237350992,23.10626267,0.3768901100000015
228,23.520617582020183,13.41149692,3.112863710000001
229,23.5570962080609,20.82624752,1.86823811
245,11.61758932302054,3.8523763935,3.8523763935
246,11.52476768423063,5.830015065,1.4403566629999993
247,11.615473978781262,7.056040379500001,0.16220782449999938
249,14.250132183410091,6.8839162055,1.3767832405
250,14.22517775674126,18.023258795,3.2309532849999982
271,25.335977464950272,28.003563835,2.7756231049999975
275,6.117012074380743,6.7383952855,2.4768155645
281,19.11667270277365,22.21336288,0.5406903700000001
299,591.258899595885,630.65438725,11.446249050000006
300,601.8996429398851,616.5751664,13.716506300000106
316,17.80152452070635,11.81758306,0.5357304299999992
320,13.41067995457581,6.669609961499999,2.3112509765
331,492.38290137988514,541.12682875,8.831385049999994
336,49.71661094609054,24.98873722,0.64933014
343,9.430854717507165,9.066274951,2.5559179390000004
345,385.95763682554735,391.93909895,0.3400686499999779
346,385.0426755038851,394.5742030500001,6.120543749999911
