,release_rate,operator_report,operator_sigma
2,18.763888700688003,25.85856,0.0
3,18.734366456184,20.04708,2.4726
4,18.754242987552004,27.09712,3.659679999999998
5,113.50340144664,116.59392,2.4128000000000043
6,113.3354251584,255.08768,1.9052799999999763
7,113.00981133216,104.5024,24.08256
11,12.920324813664,10.79068,0.7148400000000006
12,12.945302552567998,19.50864,1.0726399999999998
15,3.403979550516,4.57028,4.57028
17,29.70538807968,30.09312,0.9288000000000025
18,29.750645674824,47.27448,8.19912
19,29.741869098384004,23.28192,0.36096000000000217
20,196.49669648448,152.76456,2.9047199999999975
21,196.99113869376004,217.78464,4.391999999999996
22,198.19418293872,171.34352,30.730399999999975
24,62.17088163552,72.8688,0.11280000000000712
32,440.3268046584,382.9344,15.83807999999999
34,164.2722321444,152.12704000000002,5.462079999999986
35,163.45069914455996,146.23232,4.650880000000001
36,162.70983111911997,127.22184,1.4081599999999952
37,43.03913792904,21.66888,2.3051999999999992
38,42.6112727268,46.33496,1.0320800000000006
40,8.885996773583999,5.55696,0.7627199999999998
41,8.823220109351999,2.89592,2.89592
42,8.7870856092,16.54632,1.4543199999999992
46,18.23230083876,18.67008,0.42239999999999966
47,18.178101928848,41.2936,3.862400000000001
48,18.119261942592,10.3246,0.2574000000000005
49,18.068942904336,5.36852,0.8117999999999999
50,26.774500083071995,15.78304,1.5724799999999988
51,26.88404539056,16.5884,0.6752800000000008
52,31.947067718256,18.64356,0.14819999999999922
54,5.36140888476,10.2408,2.7710399999999993
57,14.178732498096,30.81,0.03160000000000096
58,14.142762736271996,34.63036,0.048119999999997276
59,14.164326415344002,58.7708,1.0419199999999975
74,97.46061500279998,92.2026,2.522999999999996
75,97.09143072912,142.4016,1.6007999999999925
99,466.45366944180006,419.31,39.089999999999975
103,24.689940331008003,13.11068,1.077
104,24.44168091717,12.0558,0.2981999999999996
105,24.315800820006004,20.779200000000003,1.600559999999998
109,629.6202096036,540.6456000000001,18.717599999999948
110,633.0287744124001,578.539,12.726999999999975
111,634.7637953772002,640.0416,5.844079999999963
119,8.510955219138001,2.82124,0.12363999999999997
120,8.471792016258,3.71132,0.95356
121,142.2646037061,124.1448,1.6891200000000026
122,142.00907519196002,100.14152,3.211280000000002
124,141.84752698008,132.39976,0.0
146,59.61271326522,84.44435999999999,1.1154000000000082
147,59.51378063934,146.25468,1.355639999999994
148,59.20542733992,67.2672,0.48048
150,88.18670978046,48.2976,0.10319999999999396
151,88.03324467149999,53.013,1.1895600000000002
152,73.65300611400001,53.58528,0.15552000000000277
153,73.83151745736,40.91752,2.378319999999995
154,73.77374034846001,45.3792,0.13920000000000243
159,1039.848498213,1198.52348,14.666519999999991
161,1020.8566217466,1241.724,10.911200000000008
162,1017.6757499778,1678.9376,2.0416000000000167
163,1019.8803878376,1096.3344,22.361920000000055
176,4.226090976594,10.692,0.4535999999999998
177,4.206025527444001,6.26808,0.93912
178,4.203663212154001,7.36736,0.7433600000000009
193,46.61024529276001,50.439,1.2642000000000024
194,46.6366576854,45.57,0.15623999999999683
197,12.166185590496,11.53512,1.3586400000000012
198,12.106535706342,13.0368,1.317120000000001
199,12.078927925242002,12.781759999999998,2.4372000000000007
211,6.977539364280001,15.87372,0.5025199999999987
217,31.852514444244,71.08416,0.18576000000000192
218,32.023010992596,61.19652,0.777000000000001
220,7.923404714070001,12.10568,1.7738399999999999
221,7.872532396607999,6.26316,0.9659599999999999
222,7.855478187912001,12.02776,3.240639999999999
224,4.417865439534,5.304,5.304
227,23.500927276128,24.93016,0.40663999999999945
228,23.523514425696003,14.45696,3.3555200000000003
229,23.547388040940003,23.26372,2.5498800000000017
234,517.995973674,274.41396,19.70604000000003
235,533.3384999418,441.54656,8.45823999999999
236,537.0362349114,352.79200000000003,1.7388799999999947
237,537.0442041678,410.97472,5.495040000000017
238,537.2827126272,285.8752,4.329360000000008
239,535.2175367544,371.81248,2.299440000000004
240,535.1702904486,283.90216,1.7660000000000196
245,11.614189353624,3.61344,3.61344
246,11.535999563687998,6.4736,1.59936
247,11.621691839291998,6.69552,0.15392000000000028
249,14.254574768724002,6.0760000000000005,1.2151999999999994
250,14.228754377988002,24.63552,4.7376000000000005
251,22.209640200006,12.28584,0.5168800000000005
252,15.960291639276,9.11088,0.07991999999999955
253,15.930811082921998,17.688,0.0
256,10.485902032511998,7.36308,0.36611999999999956
257,10.470828753264,7.670400000000001,0.4079999999999995
258,10.452681617976,7.692959999999999,0.4910399999999999
259,10.439674653066,7.22304,0.0
271,25.327799613264,43.65396,4.326840000000004
275,6.183008904047999,12.876,4.732799999999999
281,19.111575404766,35.92984,0.8745600000000024
291,9.760164252504005,16.0698,5.442599999999999
292,9.762910808009998,27.11376,0.23784000000000205
