,release_rate,release_sigma,operator_report,operator_sigma
5,113.41300844316,0.3482569600203798,121.91044985,2.5228205499999916
6,113.2451659296,0.3337531525220546,397.6462936,2.9700670999999943
7,112.91981141904,0.3417541251565024,89.854613975,20.706980224999995
32,439.9761326796,2.380188212121683,449.0841708,18.57401950000002
34,164.1414073386,0.5258080556573973,149.06662805000002,5.35219674999999
35,163.32052859964,0.5468446104630466,157.25357735,5.001408150000003
36,162.58025059428005,0.510026567832401,171.72988885,1.9007991499999832
37,43.004861978760005,0.1388817372479357,31.80709434,3.3837334400000003
38,42.5773375242,0.1459115738350247,35.60374778,0.7930494800000005
54,5.35713911094,0.0264704753139172,5.858756357,1.5853105430000003
146,59.73354462408,0.1340647698964716,53.15947683,0.7021674499999975
147,59.63441146776001,0.130189567269067,146.63326705,1.3591491500000075
148,59.32543315488,0.1326516155691517,61.88831931,0.44205941999999965
150,88.36545889944,0.1921684302195981,60.668411055,0.12963335500000284
151,88.211682726,0.201116773736199,88.321449515,1.981847154999997
152,73.802296296,0.1587853461182536,100.8310516,0.2926409000000092
153,73.98116947103999,0.1654354287766439,63.04590804,3.6645266900000024
154,73.92327525144,0.1605272791033228,70.43117538,0.2160465500000015
159,1041.956208132,27.960059232812178,1124.357766,13.758941999999934
161,1022.9258362824,23.637036218054803,1014.593764,8.91537500000004
162,1019.7385170792,26.749337156149423,2037.8821845,2.4780794999999216
163,1021.9476236064,33.36360397318923,1460.7978119999998,29.795876000000135
211,6.991682413920001,0.0280650246578935,5.134515094499999,0.1625451705000005
217,31.917077561616,0.0793469568207001,24.178972215,0.06318546499999655
218,32.087919696144,0.0721213160630751,45.52891688,0.5780715700000059
220,7.939464975479999,0.0280613880706638,6.1615473565,0.9028488415
221,7.888489542912,0.0291513081738288,4.867669637500001,0.7507351184999997
222,7.871400766368001,0.0283538032365277,7.264213158,1.9571973280000003
224,4.426820185175999,0.0255347136147517,3.163255792,3.163255792
227,23.548562232192,0.0528558674532402,23.10626267,0.3768901100000015
228,23.571195164544,0.0531512387476962,13.41149692,3.112863710000001
229,23.595117170159995,0.0536347310498883,20.82624752,1.86823811
245,11.637730611936,0.0315306537811048,3.8523763935,3.8523763935
246,11.559382336032,0.0345042870633929,5.830015065,1.4403566629999993
247,11.645248304688002,0.0349375405692744,7.056040379500001,0.16220782449999938
249,14.283467928336,0.0389336366026383,6.8839162055,1.3767832405
250,14.257595201232,0.0343757981503314,18.023258795,3.2309532849999982
271,25.379137528896003,0.0625132731433301,28.003563835,2.7756231049999975
275,6.122644606062,0.0800109652169219,6.7383952855,2.4768155645
281,18.92499038594775,0.0440512568336884,22.21336288,0.5406903700000001
299,583.676389847025,5.012155560871746,630.65438725,11.446249050000006
300,595.6512330246751,4.5765826580154,616.5751664,13.716506300000106
316,17.600887011690002,0.0527296063529154,11.81758306,0.5357304299999992
320,13.285992145803752,0.0355696502320409,6.669609961499999,2.3112509765
331,486.9625114242,3.0944920803038563,541.12682875,8.831385049999994
336,49.24048444463249,0.1166012953285081,24.98873722,0.64933014
343,9.411912000301502,0.0896454396856851,9.066274951,2.5559179390000004
345,382.07857644045,1.808086736372981,391.93909895,0.3400686499999779
346,381.4753298886,1.6725578785720774,394.5742030500001,6.120543749999911
