,release_rate,operator_report,operator_sigma
0,10.95706452,87.19376164,44.70730425000001
6,93.442392,241.6751886,78.20407317000002
8,39.48833265,94.72816414,41.35485435
9,34.01181987,74.78590872,28.280848250000005
10,138.4978413,220.0961678,114.43901620000003
11,59.22218323,48.07834799,26.60634161
13,123.75288,370.4328302,198.26488499999994
16,230.3159133,142.4981486,93.75301749000002
17,73.41598916,44.19943901,27.584039690000004
18,24.10246359,34.46484832,22.803713349999995
19,45.11483303,32.24689386,20.592293600000005
20,165.4933192,94.36991159,51.21538883000001
21,177.8073677,160.4675447,84.00889398000001
23,26.63576965,18.93505226,12.44162252
25,48.1156769,24.98148376,13.42693641
27,106.1697252,35.43310991,18.495414269999998
28,119.857896,51.70426793,29.614346350000005
29,40.67382426,25.71377555,13.580827020000001
30,75.69549523,43.05963274,24.033433349999996
32,167.2105355,68.77329497,38.396376270000005
34,21.04796694,13.7314693,8.866664828000001
37,16.54751985,42.44641036,29.64861395999999
38,175.4435892,116.4616028,84.38562336
39,139.9591835,169.7134593,106.34640459999997
41,37.80375561,25.47196825,15.72460284
43,88.478064,119.8710723,46.86911037
47,49.45148361,98.45613773,81.31507611
48,48.73745961,51.56575317,25.615877250000004
49,105.275232,55.33014704,27.772012919999995
52,81.97937187,92.45474051,50.462254520000016
54,11.26324661,4.90088507,2.64799587
56,23.38424779,22.09402808,12.754271119999999
57,22.86071675,35.91431737,22.105039859999998
58,86.68786065,57.50539536,25.559075889999995
60,62.61538994,110.9200785,64.31862120999999
61,56.21425548,74.8321255,33.208492879999994
62,93.46186219,44.66627038,24.103741900000003
64,195.7808671,89.30090964,49.95129503
66,578.7456299,551.2952728,222.96662949999995
67,483.5234563,507.6635205,169.68475139999998
69,762.1229636,898.2137803,403.43004629999996
70,57.40792844,181.8490969,73.51329288
71,470.5244282,1087.518445,514.6241138
72,420.2162348,1256.739659,617.2515971999999
75,373.902675,520.4576667,272.99920639999993
76,110.1305048,133.3627741,67.00007010000002
77,108.2793015,122.296791,64.56721692
78,596.639947,358.7100637,182.49445950000006
79,675.3234204,478.3667514,147.49246519999997
82,367.3340375,338.9438044,97.96713305000003
83,34.2858032,35.12918503,10.60855575
84,33.52460788,34.93712619,18.251441400000004
85,331.1296627,242.7765881,125.6011078
86,356.9819684,363.6452807,148.46212109999993
87,822.88973,377.9904306,191.57875229999996
90,427.2382634,574.906401,229.48409990000005
92,818.5402335,516.7550073,158.8622431
94,205.4451549,253.9353137,100.70527350000003
95,135.2882897,154.4962888,56.57526440000001
99,422.2586919,512.5640201,169.27042259999996
100,109.8108522,94.024409,53.81167706000001
101,680.0753178,409.3608275,247.78829469999994
102,318.2430254,252.7426339,145.6851332
106,466.1652536,457.5844042,264.4833282000001
111,320.6515229,614.9587419,138.75736540000003
112,862.025166,629.9663131,167.23719389999997
113,389.0926667,492.7991039,120.45492360000003
116,322.9986012,443.5874028,89.30453113000004
118,477.0367654,573.8567012,115.60580140000002
119,43.02501393,76.02348931,27.194635809999994
120,533.5529097,669.4204486,218.9000502
