,datetime_utc,flow_rate,meter,qc_flag,meter_sigma_kgh_gas,methane_fraction_km,gas_comp_sigma_km,kgh_ch4_km,combined_uncertainty_kgh_ch4_km,CI95_upper_km,CI95_lower_km
2666,2022-11-02 16:37:26,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2667,2022-11-02 16:37:27,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2668,2022-11-02 16:37:28,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2669,2022-11-02 16:37:29,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2670,2022-11-02 16:37:30,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2671,2022-11-02 16:37:31,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2672,2022-11-02 16:37:32,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2673,2022-11-02 16:37:33,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2674,2022-11-02 16:37:34,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2675,2022-11-02 16:37:35,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2676,2022-11-02 16:37:36,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2677,2022-11-02 16:37:37,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2678,2022-11-02 16:37:38,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2679,2022-11-02 16:37:39,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2680,2022-11-02 16:37:40,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2681,2022-11-02 16:37:41,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2682,2022-11-02 16:37:42,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2683,2022-11-02 16:37:43,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2684,2022-11-02 16:37:44,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2685,2022-11-02 16:37:45,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2686,2022-11-02 16:37:46,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2687,2022-11-02 16:37:47,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2688,2022-11-02 16:37:48,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2689,2022-11-02 16:37:49,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2690,2022-11-02 16:37:50,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2691,2022-11-02 16:37:51,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2692,2022-11-02 16:37:52,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2693,2022-11-02 16:37:53,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2694,2022-11-02 16:37:54,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2695,2022-11-02 16:37:55,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2696,2022-11-02 16:37:56,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2697,2022-11-02 16:37:57,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2698,2022-11-02 16:37:58,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2699,2022-11-02 16:37:59,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2700,2022-11-02 16:38:00,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2701,2022-11-02 16:38:01,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2702,2022-11-02 16:38:02,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2703,2022-11-02 16:38:03,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2704,2022-11-02 16:38:04,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2705,2022-11-02 16:38:05,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2706,2022-11-02 16:38:06,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2707,2022-11-02 16:38:07,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2708,2022-11-02 16:38:08,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2709,2022-11-02 16:38:09,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2710,2022-11-02 16:38:10,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2711,2022-11-02 16:38:11,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2712,2022-11-02 16:38:12,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2713,2022-11-02 16:38:13,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2714,2022-11-02 16:38:14,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2715,2022-11-02 16:38:15,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2716,2022-11-02 16:38:16,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2717,2022-11-02 16:38:17,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2718,2022-11-02 16:38:18,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2719,2022-11-02 16:38:19,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2720,2022-11-02 16:38:20,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2721,2022-11-02 16:38:21,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2722,2022-11-02 16:38:22,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2723,2022-11-02 16:38:23,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2724,2022-11-02 16:38:24,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2725,2022-11-02 16:38:25,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2726,2022-11-02 16:38:26,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2727,2022-11-02 16:38:27,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2728,2022-11-02 16:38:28,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2729,2022-11-02 16:38:29,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2730,2022-11-02 16:38:30,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2731,2022-11-02 16:38:31,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2732,2022-11-02 16:38:32,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2733,2022-11-02 16:38:33,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2734,2022-11-02 16:38:34,0.0,None,2,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2735,2022-11-02 16:38:35,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2736,2022-11-02 16:38:36,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2737,2022-11-02 16:38:37,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2738,2022-11-02 16:38:38,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2739,2022-11-02 16:38:39,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2740,2022-11-02 16:38:40,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2741,2022-11-02 16:38:41,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2742,2022-11-02 16:38:42,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2743,2022-11-02 16:38:43,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2744,2022-11-02 16:38:44,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2745,2022-11-02 16:38:45,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2746,2022-11-02 16:38:46,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2747,2022-11-02 16:38:47,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2748,2022-11-02 16:38:48,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2749,2022-11-02 16:38:49,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2750,2022-11-02 16:38:50,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2751,2022-11-02 16:38:51,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2752,2022-11-02 16:38:52,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2753,2022-11-02 16:38:53,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2754,2022-11-02 16:38:54,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2755,2022-11-02 16:38:55,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2756,2022-11-02 16:38:56,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2757,2022-11-02 16:38:57,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2758,2022-11-02 16:38:58,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2759,2022-11-02 16:38:59,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2760,2022-11-02 16:39:00,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2761,2022-11-02 16:39:01,0.0,None,0,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2762,2022-11-02 16:39:02,0.0,bc,3,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2763,2022-11-02 16:39:03,0.0,bc,3,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2764,2022-11-02 16:39:04,0.0,bc,3,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2765,2022-11-02 16:39:05,0.0,bc,3,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2766,2022-11-02 16:39:06,0.0,bc,3,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2767,2022-11-02 16:39:07,0.0,bc,3,0.0,0.95034125,0.0026930537344558,0.0,0.0,0.0,0.0
2768,2022-11-02 16:39:08,1.06272,bc,0,0.005790775020863647,0.95034125,0.0026930537344558,1.0099466532,0.006202916513122244,1.0221043695657197,0.9977889368342805
2769,2022-11-02 16:39:09,3.346668,bc,0,0.005823583211202855,0.95034125,0.0026930537344558,3.180476650455,0.010576354378003298,3.2012063050358868,3.1597469958741136
2770,2022-11-02 16:39:10,5.11128,bc,0,0.0065194897959183675,0.95034125,0.0026930537344558,4.8574602243,0.01509506840802102,4.887046558379721,4.827873890220278
2771,2022-11-02 16:39:11,6.64704,bc,0,0.008478367346938775,0.95034125,0.0026930537344558,6.3169563023999995,0.019630605936448803,6.355432290035439,6.27848031476456
2772,2022-11-02 16:39:12,7.66332,bc,0,0.009774642857142858,0.95034125,0.0026930537344558,7.28276910795,0.022631970784726264,7.3271277706880635,7.238410445211937
2773,2022-11-02 16:39:13,8.40852,bc,0,0.01072515306122449,0.95034125,0.0026930537344558,7.99096340745,0.02483275903691696,8.039635615162357,7.942291199737642
2774,2022-11-02 16:39:14,8.78076,bc,0,0.01119994897959184,0.95034125,0.0026930537344558,8.344718434350002,0.025932089980281785,8.395545330711354,8.29389153798865
2775,2022-11-02 16:39:15,9.03312,bc,0,0.01152183673469388,0.95034125,0.0026930537344558,8.5845465522,0.026677381074381144,8.636834219105788,8.532258885294214
2776,2022-11-02 16:39:16,9.18864,bc,0,0.011720204081632653,0.95034125,0.0026930537344558,8.7323436234,0.027136676013968766,8.785531508387379,8.679155738412621
2777,2022-11-02 16:39:17,9.153,bc,0,0.011674744897959185,0.95034125,0.0026930537344558,8.69847346125,0.0270314209236466,8.751455046260347,8.645491876239653
2778,2022-11-02 16:39:18,8.31132,bc,0,0.010601173469387756,0.95034125,0.0026930537344558,7.898590237950001,0.024545699699674697,7.9466998093613626,7.850480666538639
2779,2022-11-02 16:39:19,7.06752,bc,0,0.00901469387755102,0.95034125,0.0026930537344558,6.7165557912,0.020872403365704232,6.7574657017967805,6.67564588060322
2780,2022-11-02 16:39:20,5.968439999999999,bc,0,0.0076128061224489795,0.95034125,0.0026930537344558,5.672054730149999,0.017626506489405582,5.706602682869234,5.637506777430764
2781,2022-11-02 16:39:21,5.12676,bc,0,0.0065392346938775514,0.95034125,0.0026930537344558,4.87217150685,0.015140785265433679,4.90184744597025,4.84249556772975
2782,2022-11-02 16:39:22,4.64004,bc,0,0.005832962500206187,0.95034125,0.0026930537344558,4.40962141365,0.013670229411811103,4.43641506329715,4.38282776400285
2783,2022-11-02 16:39:23,4.2822,bc,0,0.005830657422443788,0.95034125,0.0026930537344558,4.06955130075,0.012794352735292315,4.094628232111172,4.044474369388827
2784,2022-11-02 16:39:24,4.06908,bc,0,0.0058291916632888735,0.95034125,0.0026930537344558,3.8670145735499997,0.01227891603268323,3.891081248974059,3.8429478981259404
2785,2022-11-02 16:39:25,3.91464,bc,0,0.005828080929843551,0.95034125,0.0026930537344558,3.7202438709,0.011908722161981761,3.7435849663374845,3.6969027754625157
2786,2022-11-02 16:39:26,3.83508,bc,0,0.005827491595359662,0.95034125,0.0026930537344558,3.64463472105,0.011719205548051009,3.66760436392418,3.62166507817582
2787,2022-11-02 16:39:27,3.78072,bc,0,0.0058270818897599025,0.95034125,0.0026930537344558,3.5929741707000002,0.011590209332210439,3.6156909809911326,3.570257360408868
2788,2022-11-02 16:39:28,3.73896,bc,0,0.005826763147934035,0.95034125,0.0026930537344558,3.5532879201000003,0.01149139426366738,3.575811052856788,3.5307647873432124
2789,2022-11-02 16:39:29,3.279312,bc,0,0.00582300011006679,0.95034125,0.0026930537344558,3.11646546522,0.010421916051831119,3.136892420681589,3.096038509758411
2790,2022-11-02 16:39:30,2.781072,bc,0,0.005818275950425321,0.95034125,0.0026930537344558,2.64296744082,0.009309534843529121,2.661214129113317,2.624720752526683
2791,2022-11-02 16:39:31,2.2752,bc,0,0.005812525797066622,0.95034125,0.0026930537344558,2.162216412,0.008249624415091677,2.1783856758535793,2.1460471481464203
2792,2022-11-02 16:39:32,1.896048,bc,0,0.005807309625265819,0.95034125,0.0026930537344558,1.80189262638,0.007518736875125696,1.8166293506552462,1.7871559021047536
2793,2022-11-02 16:39:33,1.6263,bc,0,0.0058029220736321736,0.95034125,0.0026930537344558,1.545539974875,0.007042330908317453,1.5593429434553023,1.5317370062946978
2794,2022-11-02 16:39:34,1.481724,bc,0,0.00580026191965418,0.95034125,0.0026930537344558,1.408143438315,0.006804972521536515,1.4214811844572115,1.3948056921727885
2795,2022-11-02 16:39:35,1.37502,bc,0,0.0057981273350960665,0.95034125,0.0026930537344558,1.306738225575,0.006638865018975722,1.3197504010121923,1.2937260501378076
2796,2022-11-02 16:39:36,1.310076,bc,0,0.005796745888341746,0.95034125,0.0026930537344558,1.2450192634350001,0.006541816138218994,1.2578412230659093,1.232197303804091
2797,2022-11-02 16:39:37,1.254564,bc,0,0.005795509939547196,0.95034125,0.0026930537344558,1.192263919965,0.006461415251442025,1.2049282938578263,1.1795995460721738
2798,2022-11-02 16:39:38,1.221696,bc,0,0.00579475223477271,0.95034125,0.0026930537344558,1.1610281037599999,0.006414957020826496,1.1736014195208198,1.14845478799918
2799,2022-11-02 16:39:39,1.20222,bc,0,0.005794293624846801,0.95034125,0.0026930537344558,1.142519257575,0.006387839562935403,1.1550394231183534,1.1299990920316467
2800,2022-11-02 16:39:40,1.19988,bc,0,0.005794238027054725,0.95034125,0.0026930537344558,1.14029545905,0.006384602297044211,1.1528092795522067,1.1277816385477935
2801,2022-11-02 16:39:41,1.198836,bc,0,0.005794213187070652,0.95034125,0.0026930537344558,1.1393033027850001,0.006383159427399553,1.1518142952627033,1.126792310307297
2802,2022-11-02 16:39:42,1.19556,bc,0,0.005794135100932029,0.95034125,0.0026930537344558,1.13618998485,0.006378637614356879,1.1486921145741393,1.1236878551258604
2803,2022-11-02 16:39:43,1.19214,bc,0,0.005794053354950045,0.95034125,0.0026930537344558,1.132939817775,0.006373926460483955,1.1454327136375486,1.1204469219124515
2804,2022-11-02 16:39:44,1.197468,bc,0,0.005794180605523822,0.95034125,0.0026930537344558,1.138003235955,0.006381270125253141,1.1505105254004961,1.125495946509504
2805,2022-11-02 16:39:45,1.19556,bc,0,0.005794135100932029,0.95034125,0.0026930537344558,1.13618998485,0.006378637614356879,1.1486921145741393,1.1236878551258604
2806,2022-11-02 16:39:46,1.185804,bc,0,0.005793901291239931,0.95034125,0.0026930537344558,1.126918455615,0.006365223923634693,1.139394294505324,1.1144426167246761
2807,2022-11-02 16:39:47,1.18008,bc,0,0.005793763218748889,0.95034125,0.0026930537344558,1.1214787023000001,0.006357390535472916,1.133939187749527,1.1090182168504732
2808,2022-11-02 16:39:48,1.17774,bc,0,0.005793706582016358,0.95034125,0.0026930537344558,1.1192549037750001,0.0063541960375764,1.13170912800865,1.1068006795413503
2809,2022-11-02 16:39:49,1.179792,bc,0,0.005793756254107784,0.95034125,0.0026930537344558,1.12120500402,0.006356997120956695,1.133664718377075,1.1087452896629248
2810,2022-11-02 16:39:50,1.177056,bc,0,0.005793690005513306,0.95034125,0.0026930537344558,1.1186048703600002,0.006353263121151879,1.1310572660774578,1.1061524746425426
2811,2022-11-02 16:39:51,1.170288,bc,0,0.005793525466791523,0.95034125,0.0026930537344558,1.11217296078,0.006344053167338217,1.1246073049879828,1.099738616572017
2812,2022-11-02 16:39:52,1.166724,bc,0,0.005793438440402055,0.95034125,0.0026930537344558,1.1087859445650001,0.006339218617848153,1.1212108130559826,1.0963610760740177
2813,2022-11-02 16:39:53,1.1691,bc,0,0.005793496487332621,0.95034125,0.0026930537344558,1.111043955375,0.006342440470523813,1.1234751386972266,1.0986127720527734
2814,2022-11-02 16:39:54,1.165464,bc,0,0.005793407610191563,0.95034125,0.0026930537344558,1.1075885145900002,0.0063375119771941196,1.1200100380653006,1.0951669911146997
