,Unnamed: 0,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc,CI95_upper,CI95_lower,gas_comp_source
2724,2724,2022-10-27 16:35:24,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2725,2725,2022-10-27 16:35:25,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2726,2726,2022-10-27 16:35:26,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2727,2727,2022-10-27 16:35:27,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2728,2728,2022-10-27 16:35:28,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2729,2729,2022-10-27 16:35:29,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2730,2730,2022-10-27 16:35:30,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2731,2731,2022-10-27 16:35:31,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2732,2732,2022-10-27 16:35:32,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2733,2733,2022-10-27 16:35:33,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2734,2734,2022-10-27 16:35:34,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2735,2735,2022-10-27 16:35:35,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2736,2736,2022-10-27 16:35:36,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2737,2737,2022-10-27 16:35:37,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2738,2738,2022-10-27 16:35:38,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2739,2739,2022-10-27 16:35:39,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2740,2740,2022-10-27 16:35:40,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2741,2741,2022-10-27 16:35:41,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2742,2742,2022-10-27 16:35:42,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2743,2743,2022-10-27 16:35:43,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2744,2744,2022-10-27 16:35:44,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2745,2745,2022-10-27 16:35:45,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2746,2746,2022-10-27 16:35:46,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2747,2747,2022-10-27 16:35:47,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2748,2748,2022-10-27 16:35:48,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2749,2749,2022-10-27 16:35:49,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2750,2750,2022-10-27 16:35:50,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2751,2751,2022-10-27 16:35:51,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2752,2752,2022-10-27 16:35:52,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2753,2753,2022-10-27 16:35:53,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2754,2754,2022-10-27 16:35:54,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2755,2755,2022-10-27 16:35:55,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2756,2756,2022-10-27 16:35:56,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2757,2757,2022-10-27 16:35:57,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2758,2758,2022-10-27 16:35:58,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2759,2759,2022-10-27 16:35:59,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2760,2760,2022-10-27 16:36:00,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2761,2761,2022-10-27 16:36:01,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2762,2762,2022-10-27 16:36:02,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2763,2763,2022-10-27 16:36:03,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2764,2764,2022-10-27 16:36:04,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2765,2765,2022-10-27 16:36:05,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2766,2766,2022-10-27 16:36:06,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2767,2767,2022-10-27 16:36:07,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2768,2768,2022-10-27 16:36:08,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2769,2769,2022-10-27 16:36:09,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2770,2770,2022-10-27 16:36:10,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2771,2771,2022-10-27 16:36:11,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2772,2772,2022-10-27 16:36:12,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2773,2773,2022-10-27 16:36:13,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2774,2774,2022-10-27 16:36:14,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2775,2775,2022-10-27 16:36:15,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2776,2776,2022-10-27 16:36:16,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,3,0.0,0.0,km
2777,2777,2022-10-27 16:36:17,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2778,2778,2022-10-27 16:36:18,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2779,2779,2022-10-27 16:36:19,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2780,2780,2022-10-27 16:36:20,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2781,2781,2022-10-27 16:36:21,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2782,2782,2022-10-27 16:36:22,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2783,2783,2022-10-27 16:36:23,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2784,2784,2022-10-27 16:36:24,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2785,2785,2022-10-27 16:36:25,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2786,2786,2022-10-27 16:36:26,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2787,2787,2022-10-27 16:36:27,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2788,2788,2022-10-27 16:36:28,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2789,2789,2022-10-27 16:36:29,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2790,2790,2022-10-27 16:36:30,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2791,2791,2022-10-27 16:36:31,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2792,2792,2022-10-27 16:36:32,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2793,2793,2022-10-27 16:36:33,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2794,2794,2022-10-27 16:36:34,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2795,2795,2022-10-27 16:36:35,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2796,2796,2022-10-27 16:36:36,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2797,2797,2022-10-27 16:36:37,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2798,2798,2022-10-27 16:36:38,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2799,2799,2022-10-27 16:36:39,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2800,2800,2022-10-27 16:36:40,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2801,2801,2022-10-27 16:36:41,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2802,2802,2022-10-27 16:36:42,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2803,2803,2022-10-27 16:36:43,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2804,2804,2022-10-27 16:36:44,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2805,2805,2022-10-27 16:36:45,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2806,2806,2022-10-27 16:36:46,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2807,2807,2022-10-27 16:36:47,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2808,2808,2022-10-27 16:36:48,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2809,2809,2022-10-27 16:36:49,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2810,2810,2022-10-27 16:36:50,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2811,2811,2022-10-27 16:36:51,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2812,2812,2022-10-27 16:36:52,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2813,2813,2022-10-27 16:36:53,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2814,2814,2022-10-27 16:36:54,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
2815,2815,2022-10-27 16:36:55,None,0.0,0.0,0.0,0.950644,0.0,0.0,0.0,0,0.0,0.0,km
