,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,release_rate_kgh,ch4_kgh_sigma,upper_95CI,lower_95CI,sigma_flow_variability,sigma_meter_reading,sigma_gas_composition,operator_detected,operator_quantification,operator_lower,operator_upper,qc_summary
19,20.0,2022-10-10 20:55:31,False,True,True,True,1,True,10402.31131,False,43.83481908105001,2.6544225637326058,49.03748730596591,38.6321508561341,2.8330541112052465,0.0597119387755101,0.0016174275550494,True,62.87494718,44.72591604,81.02397832,pass_all
20,21.0,2022-10-10 21:07:18,False,True,True,True,0,True,10425.29742,False,163.88224175981256,3.679699128208294,171.0944520511008,156.67003146852431,3.9117876990848894,0.223240943877551,0.0016174275550494,True,319.3147624,232.87854599,405.75097881,pass_all
21,22.0,2022-10-10 21:19:04,False,True,True,True,0,True,10440.60992,False,177.0606771012,0.5570281335301147,178.15245224291903,175.968901959481,0.4347725605300208,0.2411926530612244,0.0016174275550494,True,305.7949807,253.23836397,358.35159743,pass_all
22,23.0,2022-10-10 21:30:23,False,True,False,True,0,False,10474.3252,False,26.001371084321253,3.084671334183166,32.04732689932026,19.95541526932225,3.293727890794763,0.0407015006383777,0.0016174275550494,True,,,,fail_operator
23,24.0,2022-10-11 17:16:20,False,True,True,True,1,True,10374.88075,False,26.54053920171,0.0896977280910938,26.716346748768544,26.364731654651457,0.0719703538965874,0.0399953005283407,0.0016174275550494,True,57.96896397,32.969766289999995,82.96816165,pass_all
24,25.0,2022-10-11 17:28:25,True,False,True,True,1,True,10307.55169,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,pass_all
25,26.0,2022-10-11 17:40:14,False,True,True,True,0,True,10237.96607,False,47.94556233993751,0.1260965984050598,48.19271167281143,47.69841300706359,0.0777593549879089,0.0653116071428571,0.0016174275550494,True,79.17823303,61.002654070000006,97.35381199,pass_all
26,27.0,2022-10-11 17:52:20,False,True,False,True,0,False,10247.65853,False,146.45631741896253,0.4128117224119835,147.26542839489002,145.64720644303503,0.2856020360274974,0.1995032908163265,0.0016174275550494,True,,,,fail_operator
27,28.0,2022-10-11 18:04:37,False,True,True,True,0,True,10368.56131,False,105.77648213145,0.260210426343759,106.28649456708376,105.26646969581623,0.1356020338830517,0.1440890816326529,0.0016174275550494,True,180.5341647,149.77469961999998,211.29362978,pass_all
28,29.0,2022-10-11 18:17:11,False,True,True,True,0,True,10324.82733,False,119.42515652321252,0.3096325948720498,120.03203640916173,118.81827663726331,0.1853250070478565,0.1626813520408163,0.0016174275550494,True,283.5605799,189.08567528,378.03548452,pass_all
29,30.0,2022-10-11 18:29:30,False,True,True,True,1,True,10305.85297,False,40.5258980117625,0.1052928603066783,40.73227201796359,40.31952400556141,0.0633099590526971,0.0552045153061224,0.0016174275550494,True,119.6759341,96.18746224,143.16440596,pass_all
30,31.0,2022-10-11 18:41:30,False,True,True,True,0,True,10263.56131,False,75.41825354595001,0.186171102881024,75.78314890759681,75.0533581843032,0.0980812032995012,0.1027349999999999,0.0016174275550494,True,90.26152006,61.35380151,119.16923861,pass_all
31,32.0,2022-10-11 18:53:37,False,True,False,True,0,False,10305.43631,False,153.88637532232497,0.4383455937849367,154.74553268614343,153.0272179585065,0.3076058204029349,0.2096245408163265,0.0016174275550494,True,,,,fail_operator
32,33.0,2022-10-11 19:05:39,False,True,True,True,0,True,10322.31131,False,169.161222869775,6.379691464094226,181.6654181393997,156.65702760015031,6.802250621489869,0.2304319897959183,0.0016174275550494,True,128.2929306,36.128556,220.4573052,pass_all
33,34.0,2022-10-11 19:17:52,False,True,True,True,0,True,10346.44821,False,6.600892183796249,0.0847266838578257,6.766956484157587,6.434827883434911,0.0804608749810233,0.0395646678559993,0.0016174275550494,False,,,,pass_all
34,35.0,2022-10-11 19:30:41,False,True,True,True,0,True,10361.07733,False,20.97106609248,0.0819536745762534,21.131695294649457,20.810436890310545,0.0676017318803323,0.0399220832453101,0.0016174275550494,True,51.23643871,27.25126633,75.22161109000001,pass_all
35,36.0,2022-10-11 19:42:49,True,False,True,True,0,True,10365.71408,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,pass_all
36,37.0,2022-10-11 19:54:25,False,True,False,True,1,False,10369.60297,False,42.14701483357499,3.2091190817871453,48.436888233877795,35.85714143327219,3.425871621923143,0.0574128061224489,0.0016174275550494,True,,,,fail_operator
37,38.0,2022-10-11 20:05:50,False,True,True,True,1,True,10314.40411,False,16.499559029759997,0.0780591652192936,16.652554993589813,16.34656306593018,0.0665985586651181,0.0398476726901799,0.0016174275550494,True,69.58391082,36.18224938,102.98557226,pass_all
38,39.0,2022-10-11 20:17:29,False,True,True,True,1,True,10273.00041,False,174.74661781256253,0.5155533404274194,175.75710235980029,173.73613326532478,0.3775853173316026,0.2380404336734693,0.0016174275550494,True,161.6276188,76.82483852,246.43039908,pass_all
39,40.0,2022-10-11 20:29:33,False,True,True,True,1,True,10412.51964,False,139.36750587067502,0.3730443203061568,140.09867273847507,138.63633900287496,0.2378645984303693,0.189846887755102,0.0016174275550494,True,207.4800919,120.84316552,294.11701828,pass_all
40,41.0,2022-10-11 20:41:39,False,True,False,True,1,False,10398.56131,False,29.358276762082497,0.0930681551356639,29.5406903461484,29.175863178016595,0.0731011234396268,0.0400267079446078,0.0016174275550494,True,,,,fail_operator
41,42.0,2022-10-11 20:53:40,False,True,True,True,1,True,10369.39464,False,35.006212936755,4.837072714019408,44.48687545623304,25.52555041727696,5.165203588421405,0.0486350057248344,0.0016174275550494,True,77.21550961,56.90794441,97.52307481,pass_all
42,43.0,2022-10-11 21:05:19,False,True,False,True,0,False,10271.2994,False,89.4691873882125,7.925635911257547,105.0034337742773,73.93494100214771,8.461834206717011,0.1218752295918366,0.0016174275550494,True,,,,fail_operator
43,44.0,2022-10-11 21:16:39,False,True,True,True,0,True,10325.33214,False,88.1224047698625,0.2188667689004479,88.55138363690737,87.69342590281762,0.1174667716449124,0.120040637755102,0.0016174275550494,True,68.17789247,29.681327710000005,106.67445723,pass_all
44,45.0,2022-10-12 17:16:03,False,True,False,True,0,False,10150.64464,False,276.97647500111253,0.9351883016362956,278.80944407231965,275.1435059299054,0.7707610250232682,0.3772982908163265,0.0016174275550494,True,,,,fail_operator
45,46.0,2022-10-12 17:27:44,False,True,False,True,1,False,10169.49881,False,66.909567264075,2.3772209158726274,71.56892025918535,62.25021426896464,2.53415369854798,0.0911444387755101,0.0016174275550494,True,,,,fail_operator
46,47.0,2022-10-12 17:40:47,False,True,False,True,0,False,10328.76964,False,14.418686623139996,0.071600734585732,14.55902406292803,14.278349183351962,0.0596256656374739,0.039805904231986,0.0016174275550494,True,,,,fail_operator
47,48.0,2022-10-12 17:53:21,False,True,True,True,0,True,10277.63328,False,46.29602330359874,9.001010722692973,63.93800432007696,28.65404228712051,9.612191920953904,0.0643140153703724,0.0016174275550494,True,144.761034,96.88778626,192.63428174,pass_all
48,49.0,2022-10-12 18:05:46,False,True,True,True,0,True,10145.64464,False,48.5380523071125,0.1223390946595777,48.77783693264527,48.29826768157973,0.0684192390427313,0.0661186989795917,0.0016174275550494,True,95.48752086,65.23363098,125.74141074,pass_all
49,50.0,2022-10-12 18:18:02,False,True,True,True,0,True,10149.60297,False,103.11072826425,6.174506838957487,115.21276166860667,91.00869485989332,6.569504449850855,0.1400491071428571,0.001958542102347,True,189.158129,151.25842279,227.05783521,pass_all
50,51.0,2022-10-12 18:29:53,False,True,False,True,1,False,10182.72797,False,62.88612020526,0.1814698306641015,63.241801073361636,62.53043933715836,0.1026697532737276,0.0854144387755101,0.001958542102347,True,,,,fail_operator
51,52.0,2022-10-12 18:42:20,False,True,False,False,0,False,10273.58802,True,41.64654133047,0.1268542482796622,41.895175657098136,41.397907003841866,0.080578882711186,0.0565659948979591,0.001958542102347,True,,,,fail_all
52,53.0,2022-10-12 18:54:32,False,True,True,True,0,True,10270.22797,False,83.67887982015002,0.2287214767132031,84.12717391450789,83.23058572579214,0.1089328357836346,0.1136559948979591,0.001958542102347,True,126.5982572,62.22740331,190.96911109,pass_all
53,54.0,2022-10-12 19:06:41,False,True,True,False,0,False,10311.2002,False,61.29129098182501,0.1689608110377816,61.62245417145906,60.96012779219095,0.0831419339830423,0.0832482780612244,0.001958542102347,True,145.9795391,74.22659579,217.73248241,fail_stanford
54,55.0,2022-10-12 19:18:47,False,True,True,True,1,True,10177.31131,False,11.499009161658,0.0776708702305183,11.651244067309817,11.346774256006183,0.0678946265116212,0.0397349950749009,0.001958542102347,True,5.18514438,3.1911416909999994,7.179147069,pass_all
55,56.0,2022-10-12 19:29:56,False,True,False,True,0,False,10267.51964,False,212.66557066674,0.733042445276479,214.1023338594819,211.2288074739981,0.5502888156324552,0.2888508673469388,0.001958542102347,True,,,,fail_operator
56,57.0,2022-10-12 19:41:45,False,True,True,True,1,True,10187.62381,False,22.365394373448,3.407231942886671,29.043568981505878,15.687219765390127,3.627665489844324,0.039938119644047,0.001958542102347,True,82.11099999,49.2623325,114.95966748,pass_all
57,58.0,2022-10-12 19:53:45,False,True,True,True,1,True,10248.45714,False,23.318618185473,0.0868669942853926,23.48887749427237,23.14835887667363,0.0654082803341534,0.0399541461861236,0.001958542102347,True,11.09671556,4.536293616,17.657137503999998,pass_all
58,59.0,2022-10-12 20:05:30,False,True,True,True,1,True,10244.18364,False,88.45821188360999,0.2404683995313398,88.92952994669142,87.98689382052856,0.1119849729628555,0.1201474744897959,0.001958542102347,True,183.3676289,153.18380703,213.55145077,pass_all
59,60.0,2022-10-12 20:16:54,True,False,True,True,0,True,10269.39464,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,pass_all
60,61.0,2022-10-12 20:28:51,False,True,True,True,0,True,10073.81772,False,59.82312628502999,6.756587516970654,73.06603781829247,46.580214751767514,7.193134755532822,0.0812541581632652,0.001958542102347,True,93.1518987,45.581634990000005,140.72216241,pass_all
61,62.0,2022-10-12 20:40:41,False,True,True,True,0,True,10139.18631,False,50.36949003963,9.404355460463345,68.80202674213815,31.936953337121846,10.013464364649314,0.0684138520408162,0.001958542102347,True,191.117027,142.10355673,240.13049727,pass_all
62,63.0,2022-10-12 20:52:27,False,True,True,True,1,True,10112.17242,False,95.39833484214,0.2694825587476425,95.92652065728538,94.87014902699462,0.1437729905564996,0.1295738265306122,0.001958542102347,True,115.2250517,70.49652161,159.95358179,pass_all
63,64.0,2022-10-12 21:04:12,True,False,True,True,0,True,10275.01964,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,pass_all
64,65.0,2022-10-12 21:15:40,False,True,True,True,1,True,10340.12381,False,193.8711017268,9.09003604422648,211.6875723734839,176.05463108011608,9.666450208244733,0.2633234693877551,0.001958542102347,True,213.8823976,99.22100799999998,328.5437872,pass_all
65,66.0,2022-10-28 17:51:09,False,True,True,False,0,False,10131.32916,False,657.749136580425,9.251811008278947,675.8826861566517,639.6155870041982,9.64476303528395,0.8828487244897959,0.0013617132208482,True,651.6886139,520.5849186999999,782.7923091,fail_stanford
66,67.0,2022-10-28 18:03:25,False,True,True,True,1,True,10257.31131,False,591.222103332075,5.127130768433358,601.2712796382044,581.1729270259456,5.261642397450061,0.7935543367346939,0.0013617132208482,True,607.4198549,367.8655088,846.974201,pass_all
67,68.0,2022-10-28 18:15:20,False,True,True,True,1,True,10126.16547,False,493.721951757075,2.7541361861487275,499.1200586819265,488.3238448322235,2.72142005054814,0.6626869897959183,0.0013617132208482,True,358.2208684,268.97624103,447.46549577,pass_all
68,69.0,2022-10-28 18:27:30,False,True,False,True,1,False,10169.39464,False,1113.11532695475,31.675746335865306,1175.199789773046,1051.0308641364538,33.2567505857897,1.494053571428572,0.0013617132208482,True,,,,fail_operator
69,70.0,2022-10-28 18:39:43,False,True,True,True,0,True,10007.93631,False,778.4434908800998,7.054246274316967,792.269813577761,764.6171681824386,7.2549813274065,1.0448479591836737,0.0013617132208482,True,541.0078811,347.129191,734.8865711999999,pass_all
70,71.0,2022-10-28 19:31:19,False,True,True,True,1,True,10228.76964,False,58.680095610802496,0.1344629329985144,58.94364295947958,58.41654826212541,0.0773850044598712,0.0787620153061224,0.0013617132208482,True,91.55675146,61.91510285,121.19840007,pass_all
71,72.0,2022-10-28 19:43:20,False,True,True,False,0,False,10113.97797,False,479.372894362125,4.123956840902991,487.4558497702949,471.28993895395513,4.230389019255482,0.6434272959183676,0.0013617132208482,True,691.7165,457.0778604,926.3551396,fail_stanford
72,73.0,2022-10-28 19:55:36,False,True,True,False,1,False,10083.97797,False,428.93509665262513,2.076973491177834,433.0059646953337,424.86422860991655,2.0067641040968174,0.5757283163265307,0.0013617132208482,True,571.1878164,270.4898978,871.885735,fail_stanford
73,74.0,2022-10-28 20:07:34,False,True,False,True,0,False,10253.76964,False,1443.09917328525,38.94418734010025,1519.4297804718465,1366.7685660986533,40.87752593594759,1.936966836734694,0.0013617132208482,True,,,,fail_operator
74,75.0,2022-10-28 20:19:21,False,True,False,True,1,False,10262.31131,False,877.0868459867248,13.957230504092172,904.4430177747455,849.7306741987042,14.58016058919721,1.177249744897959,0.0013617132208482,True,,,,fail_operator
75,76.0,2022-10-28 20:31:19,False,True,True,True,0,True,10299.56509,False,381.886427018925,1.784882184745432,385.38479610102604,378.388057936824,1.712735439215805,0.5125783163265306,0.0013617132208482,True,679.7771509,501.7589107,857.7953911000001,pass_all
76,77.0,2022-10-28 20:43:36,False,True,True,True,1,True,10232.93631,False,112.6257891246,0.2662689242613732,113.14767621615229,112.10390203304772,0.1637574725944086,0.151169387755102,0.0013617132208482,True,225.9142242,187.62791459,264.20053381,pass_all
77,78.0,2022-10-28 20:55:30,False,True,True,True,1,True,10127.51964,False,110.68148785635,0.2423067918605184,111.15640916839662,110.20656654430339,0.1228460466862524,0.148559693877551,0.0013617132208482,True,238.7409508,191.68049846,285.80140314,pass_all
78,79.0,2022-10-28 21:06:57,False,True,True,True,0,True,10258.85778,False,608.5298056774499,5.226455176724997,618.7736578238308,598.2859535310689,5.360878081377138,0.8167852040816326,0.0013617132208482,True,627.7643175,473.9265745,781.6020604999999,pass_all
79,80.0,2022-10-29 17:13:27,False,True,True,True,1,True,10329.42936,False,671.5876888916998,5.910541770456242,683.1723507617941,660.0030270216056,5.101488261415089,0.8985581632653061,0.0046103061607482,True,315.8293874,164.22227549999997,467.4364993,pass_all
80,81.0,2022-10-29 17:25:08,False,True,False,False,0,False,10374.98492,True,483.9500985243749,3.132404374931855,490.0896110992413,477.81058594950844,2.085680330414514,0.6475063775510204,0.0046103061607482,True,,,,fail_all
81,82.0,2022-10-29 17:37:18,False,True,False,False,0,False,10406.06131,True,405.05320529415,2.553755354667815,410.05856578929894,400.0478447990011,1.6310062278404216,0.5419454081632654,0.0046103061607482,True,,,,fail_all
82,83.0,2022-10-29 17:49:21,False,True,True,True,1,True,10400.01964,False,364.76650099575,1.997421747607763,368.6814476210612,360.8515543704388,0.8531136193131746,0.4880433673469388,0.0046103061607482,True,564.7179703,412.6753503000001,716.7605903000001,pass_all
83,84.0,2022-10-29 18:01:44,False,True,True,True,0,True,10444.74186,False,34.082522092741506,0.1814396142605059,34.4381437366921,33.726900448790914,0.0651998836642409,0.0456010867346938,0.0046103061607482,True,97.9955917,76.11982271000001,119.87136069,pass_all
84,85.0,2022-10-29 18:13:22,False,True,True,True,0,True,10312.51964,False,33.331533583619255,0.1790010536091327,33.68237564869315,32.980691518545356,0.0683910232289667,0.0445962933673469,0.0046103061607482,True,74.31519839,46.28163682,102.34875996,pass_all
85,86.0,2022-10-29 18:25:06,False,True,True,True,0,True,10352.76002,False,328.40791052485497,1.8814200937183287,332.0954939085429,324.72032714116705,0.9624883082186662,0.4393969897959184,0.0046103061607482,True,237.9956332,140.01630977,335.97495662999995,pass_all
86,87.0,2022-10-29 18:36:51,False,True,True,True,0,True,10382.51964,False,354.4145477019001,1.9696203817077007,358.2750036500472,350.554091753753,0.9007554795272156,0.4741928571428572,0.0046103061607482,True,250.6417058,188.80495442,312.47845718,pass_all
87,88.0,2022-10-29 18:49:00,False,True,True,True,0,True,10417.51964,False,818.053127745525,11.40776463916836,840.412346438295,795.693909052755,11.170201094953256,1.0945232142857144,0.0046103061607482,True,472.62486,295.7038385,649.5458815,pass_all
88,89.0,2022-10-29 19:00:56,False,True,False,True,0,False,10417.10297,False,818.896247380575,12.409403735528592,843.218678702211,794.573816058939,12.287590119951606,1.095651275510204,0.0046103061607482,True,,,,fail_operator
89,90.0,2022-10-29 19:13:02,False,True,False,True,0,False,10424.18631,False,1057.660406499375,27.834329257852204,1112.2156918447654,1003.1051211539848,28.665027163864423,1.4151084183673472,0.0046103061607482,True,,,,fail_operator
90,91.0,2022-10-29 19:24:56,False,True,True,True,0,True,10342.62381,False,425.077010629425,2.94606279358534,430.85129370485225,419.3027275539977,2.1393332495294803,0.5687364795918367,0.0046103061607482,True,340.3497274,200.1463309,480.5531239,pass_all
91,92.0,2022-10-29 19:36:58,False,True,False,True,0,False,10277.48492,False,1312.8716904392252,55.17401682739734,1421.0127634209239,1204.7306174575265,57.46410523625501,1.7565711734693878,0.0046103061607482,True,,,,fail_operator
92,93.0,2022-10-29 19:48:51,False,True,True,True,1,True,10388.14464,False,811.824109546275,16.940596969991166,845.0276796074577,778.6205394850924,17.25208519629842,1.086189030612245,0.0046103061607482,True,775.1204163,618.0371998,932.2036328,pass_all
93,94.0,2022-10-29 20:00:36,False,True,False,True,1,False,10406.47797,False,585.7004530156499,4.98016628188714,595.4615789281487,575.9393271031512,4.22473416193056,0.783644387755102,0.0046103061607482,True,,,,fail_operator
94,95.0,2022-10-29 20:12:32,False,True,True,True,1,True,10416.49691,False,204.0438175941375,1.0703366329331157,206.1416773946864,201.94595779358858,0.3385799467466771,0.2730026785714285,0.0046103061607482,True,228.9771817,130.65564723,327.29871617,pass_all
95,96.0,2022-10-29 20:24:20,False,True,True,True,1,True,10376.06131,False,134.4551024135025,0.6935586993855339,135.81447746429814,133.09572736270684,0.1780566038356677,0.1798956887755101,0.0046103061607482,True,304.1290891,201.0081057,407.2500725,pass_all
96,97.0,2022-10-29 20:36:21,False,True,False,True,0,False,10232.93631,False,584.0096377909501,5.302805147172997,594.4031358794092,573.6161397024911,4.642556496192484,0.7813821428571429,0.0046103061607482,True,,,,fail_operator
97,98.0,2022-10-29 20:48:14,False,True,False,True,0,False,10293.45714,False,182.53374220478253,0.9639100953758196,184.42300599171912,180.64447841784593,0.3244788495366229,0.2442230357142856,0.0046103061607482,True,,,,fail_operator
98,99.0,2022-10-29 20:59:49,False,True,False,True,1,False,10400.22797,False,169.22727377393906,0.8632439280179218,170.9192318728542,167.53531567502392,0.1781327276699146,0.2264194993622448,0.0046103061607482,True,,,,fail_operator
99,100.0,2022-10-29 21:11:38,False,True,True,True,0,True,10447.07321,False,418.9420854966376,2.260329723977472,423.37233175563347,414.51183923764177,0.8893287356202955,0.5605281887755104,0.0046103061607482,True,758.6728398,519.0844411,998.2612385,pass_all
100,101.0,2022-10-31 17:16:49,False,True,True,True,1,True,10586.30752,False,109.27689305624996,0.4616928602909824,110.18181106242028,108.37197505007964,0.1463597541235924,0.1460605867346938,0.0036450716270969,True,223.4450654,170.07919647,276.81093433,pass_all
101,102.0,2022-10-31 17:28:19,False,True,True,True,0,True,10592.17242,False,676.10047887,3.357099901275319,682.6803946764995,669.5205630635004,2.0580531593667963,0.9036826530612244,0.0036450716270969,True,846.2361893,573.6142746999999,1118.8581039,pass_all
102,103.0,2022-10-31 17:40:31,False,True,True,True,1,True,10436.68631,False,316.26883719075,1.2981316916195091,318.81317530632424,313.72449907517574,0.263099557620949,0.4227280867346938,0.0036450716270969,True,587.5672112,415.6322039,759.5022185,pass_all
103,104.0,2022-10-31 17:51:37,False,True,False,True,0,False,10583.32821,False,948.6341099925,8.908913734812757,966.095580912733,931.1726390722671,8.43382762250342,1.2679538265306125,0.0036450716270969,True,,,,fail_operator
104,105.0,2022-10-31 18:02:56,False,True,False,True,0,False,10522.14085,False,1124.5386882975,16.669257302203214,1157.210432609818,1091.8669439851817,16.810797899171238,1.5030696428571428,0.0036450716270969,True,,,,fail_operator
105,106.0,2022-10-31 18:14:17,False,True,False,False,1,False,10548.53271,True,627.39288144,3.2422425933156496,633.7476769228987,621.0380859571013,2.129285351585032,0.8385795918367348,0.0036450716270969,True,,,,fail_all
106,107.0,2022-10-31 18:25:41,False,True,True,False,1,False,10534.3252,False,463.3285298625,2.0563499023473284,467.3589756711007,459.29808405389923,0.9058417192528612,0.6192895408163266,0.0036450716270969,True,353.165368,242.8033326,463.5274034,fail_stanford
107,108.0,2022-10-31 18:36:54,False,True,False,False,0,False,10507.49439,True,627.0264350400001,3.180181725982435,633.2595912229257,620.7932788570746,2.025922072555553,0.8380897959183674,0.0036450716270969,True,,,,fail_all
108,109.0,2022-10-31 18:48:12,False,True,False,True,1,False,10470.01964,False,562.858234965,2.600867233754016,567.9559347431579,557.760535186842,1.3365799411120385,0.7523219387755102,0.0036450716270969,True,,,,fail_operator
109,110.0,2022-10-31 18:59:24,True,False,True,False,0,False,10472.58908,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,fail_stanford
110,111.0,2022-10-31 19:22:00,True,False,True,True,0,True,10566.20502,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,pass_all
111,112.0,2022-10-31 19:33:10,False,True,True,True,0,True,10494.49881,False,318.45010938675,1.3711404026614902,321.1375445759665,315.7626741975335,0.5084922234293614,0.4256435969387755,0.0036450716270969,True,398.3751601,328.14427734000003,468.60604286,pass_all
112,113.0,2022-10-31 19:44:31,False,True,True,True,1,True,10559.12299,False,855.7130366849999,5.897208675309799,867.2715656886071,844.1545076813927,5.014882837234228,1.143754591836735,0.0036450716270969,True,658.1881302,437.81046620000006,878.5657942,pass_all
113,114.0,2022-10-31 19:55:48,False,True,True,True,1,True,10476.89464,False,386.57346852,1.7190207094547507,389.94274911053134,383.2041879294687,0.7640338265650269,0.5166979591836734,0.0036450716270969,True,616.7374407,438.3015288,795.1733526,pass_all
114,115.0,2022-10-31 20:07:04,True,False,True,True,0,True,10450.43631,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,pass_all
115,116.0,2022-10-31 20:18:24,False,True,False,True,1,False,10533.45714,False,1081.5304775324998,11.150918122727154,1103.386277053045,1059.6746780119547,10.756907435989255,1.44558443877551,0.0036450716270969,True,,,,fail_operator
116,117.0,2022-10-31 20:30:07,False,True,True,False,1,False,10530.22797,False,321.09631045274995,1.3139368054807723,323.67162659149227,318.5209943140076,0.2444655167530913,0.4291805357142857,0.0036450716270969,True,551.0901628,435.560077,666.6202486,fail_stanford
117,118.0,2022-10-31 20:41:33,True,False,True,True,0,True,10538.14464,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,pass_all
118,119.0,2022-10-31 20:52:33,False,True,True,True,1,True,10505.70874,False,473.8146226275001,2.220908468401631,478.1676032255673,469.46164202943294,1.1909914570841622,0.6333053571428572,0.0036450716270969,True,659.971602,524.3382806,795.6049234,pass_all
