,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc
0,2022-10-27 15:50:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1,2022-10-27 15:50:01,NA,NA,NA,NA,NA,NA,NA,NA,1
2,2022-10-27 15:50:02,NA,NA,NA,NA,NA,NA,NA,NA,1
3,2022-10-27 15:50:03,NA,NA,NA,NA,NA,NA,NA,NA,1
4,2022-10-27 15:50:04,NA,NA,NA,NA,NA,NA,NA,NA,1
5,2022-10-27 15:50:05,NA,NA,NA,NA,NA,NA,NA,NA,1
6,2022-10-27 15:50:06,NA,NA,NA,NA,NA,NA,NA,NA,1
7,2022-10-27 15:50:07,NA,NA,NA,NA,NA,NA,NA,NA,1
8,2022-10-27 15:50:08,NA,NA,NA,NA,NA,NA,NA,NA,1
9,2022-10-27 15:50:09,NA,NA,NA,NA,NA,NA,NA,NA,1
10,2022-10-27 15:50:10,NA,NA,NA,NA,NA,NA,NA,NA,1
11,2022-10-27 15:50:11,NA,NA,NA,NA,NA,NA,NA,NA,1
12,2022-10-27 15:50:12,NA,NA,NA,NA,NA,NA,NA,NA,1
13,2022-10-27 15:50:13,NA,NA,NA,NA,NA,NA,NA,NA,1
14,2022-10-27 15:50:14,NA,NA,NA,NA,NA,NA,NA,NA,1
15,2022-10-27 15:50:15,NA,NA,NA,NA,NA,NA,NA,NA,1
16,2022-10-27 15:50:16,NA,NA,NA,NA,NA,NA,NA,NA,1
17,2022-10-27 15:50:17,NA,NA,NA,NA,NA,NA,NA,NA,1
18,2022-10-27 15:50:18,NA,NA,NA,NA,NA,NA,NA,NA,1
19,2022-10-27 15:50:19,NA,NA,NA,NA,NA,NA,NA,NA,1
20,2022-10-27 15:50:20,NA,NA,NA,NA,NA,NA,NA,NA,1
21,2022-10-27 15:50:21,NA,NA,NA,NA,NA,NA,NA,NA,1
22,2022-10-27 15:50:22,NA,NA,NA,NA,NA,NA,NA,NA,1
23,2022-10-27 15:50:23,NA,NA,NA,NA,NA,NA,NA,NA,1
24,2022-10-27 15:50:24,NA,NA,NA,NA,NA,NA,NA,NA,1
25,2022-10-27 15:50:25,NA,NA,NA,NA,NA,NA,NA,NA,1
26,2022-10-27 15:50:26,NA,NA,NA,NA,NA,NA,NA,NA,1
27,2022-10-27 15:50:27,NA,NA,NA,NA,NA,NA,NA,NA,1
28,2022-10-27 15:50:28,NA,NA,NA,NA,NA,NA,NA,NA,1
29,2022-10-27 15:50:29,NA,NA,NA,NA,NA,NA,NA,NA,1
30,2022-10-27 15:50:30,NA,NA,NA,NA,NA,NA,NA,NA,1
31,2022-10-27 15:50:31,NA,NA,NA,NA,NA,NA,NA,NA,1
32,2022-10-27 15:50:32,NA,NA,NA,NA,NA,NA,NA,NA,1
33,2022-10-27 15:50:33,NA,NA,NA,NA,NA,NA,NA,NA,1
34,2022-10-27 15:50:34,NA,NA,NA,NA,NA,NA,NA,NA,1
35,2022-10-27 15:50:35,NA,NA,NA,NA,NA,NA,NA,NA,1
36,2022-10-27 15:50:36,NA,NA,NA,NA,NA,NA,NA,NA,1
37,2022-10-27 15:50:37,NA,NA,NA,NA,NA,NA,NA,NA,1
38,2022-10-27 15:50:38,NA,NA,NA,NA,NA,NA,NA,NA,1
39,2022-10-27 15:50:39,NA,NA,NA,NA,NA,NA,NA,NA,1
40,2022-10-27 15:50:40,NA,NA,NA,NA,NA,NA,NA,NA,1
41,2022-10-27 15:50:41,NA,NA,NA,NA,NA,NA,NA,NA,1
42,2022-10-27 15:50:42,NA,NA,NA,NA,NA,NA,NA,NA,1
43,2022-10-27 15:50:43,NA,NA,NA,NA,NA,NA,NA,NA,1
44,2022-10-27 15:50:44,NA,NA,NA,NA,NA,NA,NA,NA,1
45,2022-10-27 15:50:45,NA,NA,NA,NA,NA,NA,NA,NA,1
46,2022-10-27 15:50:46,NA,NA,NA,NA,NA,NA,NA,NA,1
47,2022-10-27 15:50:47,NA,NA,NA,NA,NA,NA,NA,NA,1
48,2022-10-27 15:50:48,NA,NA,NA,NA,NA,NA,NA,NA,1
49,2022-10-27 15:50:49,NA,NA,NA,NA,NA,NA,NA,NA,1
50,2022-10-27 15:50:50,NA,NA,NA,NA,NA,NA,NA,NA,1
51,2022-10-27 15:50:51,NA,NA,NA,NA,NA,NA,NA,NA,1
52,2022-10-27 15:50:52,NA,NA,NA,NA,NA,NA,NA,NA,1
53,2022-10-27 15:50:53,NA,NA,NA,NA,NA,NA,NA,NA,1
54,2022-10-27 15:50:54,NA,NA,NA,NA,NA,NA,NA,NA,1
55,2022-10-27 15:50:55,NA,NA,NA,NA,NA,NA,NA,NA,1
56,2022-10-27 15:50:56,NA,NA,NA,NA,NA,NA,NA,NA,1
57,2022-10-27 15:50:57,NA,NA,NA,NA,NA,NA,NA,NA,1
58,2022-10-27 15:50:58,NA,NA,NA,NA,NA,NA,NA,NA,1
59,2022-10-27 15:50:59,NA,NA,NA,NA,NA,NA,NA,NA,1
60,2022-10-27 15:51:00,NA,NA,NA,NA,NA,NA,NA,NA,1
61,2022-10-27 15:51:01,NA,NA,NA,NA,NA,NA,NA,NA,1
62,2022-10-27 15:51:02,NA,NA,NA,NA,NA,NA,NA,NA,1
63,2022-10-27 15:51:03,NA,NA,NA,NA,NA,NA,NA,NA,1
64,2022-10-27 15:51:04,NA,NA,NA,NA,NA,NA,NA,NA,1
65,2022-10-27 15:51:05,NA,NA,NA,NA,NA,NA,NA,NA,1
66,2022-10-27 15:51:06,NA,NA,NA,NA,NA,NA,NA,NA,1
67,2022-10-27 15:51:07,NA,NA,NA,NA,NA,NA,NA,NA,1
68,2022-10-27 15:51:08,NA,NA,NA,NA,NA,NA,NA,NA,1
69,2022-10-27 15:51:09,NA,NA,NA,NA,NA,NA,NA,NA,1
70,2022-10-27 15:51:10,NA,NA,NA,NA,NA,NA,NA,NA,1
71,2022-10-27 15:51:11,NA,NA,NA,NA,NA,NA,NA,NA,1
72,2022-10-27 15:51:12,NA,NA,NA,NA,NA,NA,NA,NA,1
73,2022-10-27 15:51:13,NA,NA,NA,NA,NA,NA,NA,NA,1
74,2022-10-27 15:51:14,NA,NA,NA,NA,NA,NA,NA,NA,1
75,2022-10-27 15:51:15,NA,NA,NA,NA,NA,NA,NA,NA,1
76,2022-10-27 15:51:16,NA,NA,NA,NA,NA,NA,NA,NA,1
77,2022-10-27 15:51:17,NA,NA,NA,NA,NA,NA,NA,NA,1
78,2022-10-27 15:51:18,NA,NA,NA,NA,NA,NA,NA,NA,1
79,2022-10-27 15:51:19,NA,NA,NA,NA,NA,NA,NA,NA,1
80,2022-10-27 15:51:20,NA,NA,NA,NA,NA,NA,NA,NA,1
81,2022-10-27 15:51:21,NA,NA,NA,NA,NA,NA,NA,NA,1
82,2022-10-27 15:51:22,NA,NA,NA,NA,NA,NA,NA,NA,1
83,2022-10-27 15:51:23,NA,NA,NA,NA,NA,NA,NA,NA,1
84,2022-10-27 15:51:24,NA,NA,NA,NA,NA,NA,NA,NA,1
85,2022-10-27 15:51:25,NA,NA,NA,NA,NA,NA,NA,NA,1
86,2022-10-27 15:51:26,NA,NA,NA,NA,NA,NA,NA,NA,1
87,2022-10-27 15:51:27,NA,NA,NA,NA,NA,NA,NA,NA,1
88,2022-10-27 15:51:28,NA,NA,NA,NA,NA,NA,NA,NA,1
89,2022-10-27 15:51:29,NA,NA,NA,NA,NA,NA,NA,NA,1
90,2022-10-27 15:51:30,NA,NA,NA,NA,NA,NA,NA,NA,1
91,2022-10-27 15:51:31,NA,NA,NA,NA,NA,NA,NA,NA,1
92,2022-10-27 15:51:32,NA,NA,NA,NA,NA,NA,NA,NA,1
93,2022-10-27 15:51:33,NA,NA,NA,NA,NA,NA,NA,NA,1
94,2022-10-27 15:51:34,NA,NA,NA,NA,NA,NA,NA,NA,1
95,2022-10-27 15:51:35,NA,NA,NA,NA,NA,NA,NA,NA,1
96,2022-10-27 15:51:36,NA,NA,NA,NA,NA,NA,NA,NA,1
97,2022-10-27 15:51:37,NA,NA,NA,NA,NA,NA,NA,NA,1
98,2022-10-27 15:51:38,NA,NA,NA,NA,NA,NA,NA,NA,1
99,2022-10-27 15:51:39,NA,NA,NA,NA,NA,NA,NA,NA,1
100,2022-10-27 15:51:40,NA,NA,NA,NA,NA,NA,NA,NA,1
101,2022-10-27 15:51:41,NA,NA,NA,NA,NA,NA,NA,NA,1
102,2022-10-27 15:51:42,NA,NA,NA,NA,NA,NA,NA,NA,1
103,2022-10-27 15:51:43,NA,NA,NA,NA,NA,NA,NA,NA,1
104,2022-10-27 15:51:44,NA,NA,NA,NA,NA,NA,NA,NA,1
105,2022-10-27 15:51:45,NA,NA,NA,NA,NA,NA,NA,NA,1
106,2022-10-27 15:51:46,NA,NA,NA,NA,NA,NA,NA,NA,1
107,2022-10-27 15:51:47,NA,NA,NA,NA,NA,NA,NA,NA,1
108,2022-10-27 15:51:48,NA,NA,NA,NA,NA,NA,NA,NA,1
109,2022-10-27 15:51:49,NA,NA,NA,NA,NA,NA,NA,NA,1
110,2022-10-27 15:51:50,NA,NA,NA,NA,NA,NA,NA,NA,1
111,2022-10-27 15:51:51,NA,NA,NA,NA,NA,NA,NA,NA,1
112,2022-10-27 15:51:52,NA,NA,NA,NA,NA,NA,NA,NA,1
113,2022-10-27 15:51:53,NA,NA,NA,NA,NA,NA,NA,NA,1
114,2022-10-27 15:51:54,NA,NA,NA,NA,NA,NA,NA,NA,1
115,2022-10-27 15:51:55,NA,NA,NA,NA,NA,NA,NA,NA,1
116,2022-10-27 15:51:56,NA,NA,NA,NA,NA,NA,NA,NA,1
117,2022-10-27 15:51:57,NA,NA,NA,NA,NA,NA,NA,NA,1
118,2022-10-27 15:51:58,NA,NA,NA,NA,NA,NA,NA,NA,1
119,2022-10-27 15:51:59,NA,NA,NA,NA,NA,NA,NA,NA,1
120,2022-10-27 15:52:00,NA,NA,NA,NA,NA,NA,NA,NA,1
121,2022-10-27 15:52:01,NA,NA,NA,NA,NA,NA,NA,NA,1
122,2022-10-27 15:52:02,NA,NA,NA,NA,NA,NA,NA,NA,1
123,2022-10-27 15:52:03,NA,NA,NA,NA,NA,NA,NA,NA,1
124,2022-10-27 15:52:04,NA,NA,NA,NA,NA,NA,NA,NA,1
125,2022-10-27 15:52:05,NA,NA,NA,NA,NA,NA,NA,NA,1
126,2022-10-27 15:52:06,NA,NA,NA,NA,NA,NA,NA,NA,1
127,2022-10-27 15:52:07,NA,NA,NA,NA,NA,NA,NA,NA,1
128,2022-10-27 15:52:08,NA,NA,NA,NA,NA,NA,NA,NA,1
129,2022-10-27 15:52:09,NA,NA,NA,NA,NA,NA,NA,NA,1
130,2022-10-27 15:52:10,NA,NA,NA,NA,NA,NA,NA,NA,1
131,2022-10-27 15:52:11,NA,NA,NA,NA,NA,NA,NA,NA,1
132,2022-10-27 15:52:12,NA,NA,NA,NA,NA,NA,NA,NA,1
133,2022-10-27 15:52:13,NA,NA,NA,NA,NA,NA,NA,NA,1
134,2022-10-27 15:52:14,NA,NA,NA,NA,NA,NA,NA,NA,1
135,2022-10-27 15:52:15,NA,NA,NA,NA,NA,NA,NA,NA,1
136,2022-10-27 15:52:16,NA,NA,NA,NA,NA,NA,NA,NA,1
137,2022-10-27 15:52:17,NA,NA,NA,NA,NA,NA,NA,NA,1
138,2022-10-27 15:52:18,NA,NA,NA,NA,NA,NA,NA,NA,1
139,2022-10-27 15:52:19,NA,NA,NA,NA,NA,NA,NA,NA,1
140,2022-10-27 15:52:20,NA,NA,NA,NA,NA,NA,NA,NA,1
141,2022-10-27 15:52:21,NA,NA,NA,NA,NA,NA,NA,NA,1
142,2022-10-27 15:52:22,NA,NA,NA,NA,NA,NA,NA,NA,1
143,2022-10-27 15:52:23,NA,NA,NA,NA,NA,NA,NA,NA,1
144,2022-10-27 15:52:24,NA,NA,NA,NA,NA,NA,NA,NA,1
145,2022-10-27 15:52:25,NA,NA,NA,NA,NA,NA,NA,NA,1
146,2022-10-27 15:52:26,NA,NA,NA,NA,NA,NA,NA,NA,1
147,2022-10-27 15:52:27,NA,NA,NA,NA,NA,NA,NA,NA,1
148,2022-10-27 15:52:28,NA,NA,NA,NA,NA,NA,NA,NA,1
149,2022-10-27 15:52:29,NA,NA,NA,NA,NA,NA,NA,NA,1
150,2022-10-27 15:52:30,NA,NA,NA,NA,NA,NA,NA,NA,1
151,2022-10-27 15:52:31,NA,NA,NA,NA,NA,NA,NA,NA,1
152,2022-10-27 15:52:32,NA,NA,NA,NA,NA,NA,NA,NA,1
153,2022-10-27 15:52:33,NA,NA,NA,NA,NA,NA,NA,NA,1
154,2022-10-27 15:52:34,NA,NA,NA,NA,NA,NA,NA,NA,1
155,2022-10-27 15:52:35,NA,NA,NA,NA,NA,NA,NA,NA,1
156,2022-10-27 15:52:36,NA,NA,NA,NA,NA,NA,NA,NA,1
157,2022-10-27 15:52:37,NA,NA,NA,NA,NA,NA,NA,NA,1
158,2022-10-27 15:52:38,NA,NA,NA,NA,NA,NA,NA,NA,1
159,2022-10-27 15:52:39,NA,NA,NA,NA,NA,NA,NA,NA,1
160,2022-10-27 15:52:40,NA,NA,NA,NA,NA,NA,NA,NA,1
161,2022-10-27 15:52:41,NA,NA,NA,NA,NA,NA,NA,NA,1
162,2022-10-27 15:52:42,NA,NA,NA,NA,NA,NA,NA,NA,1
163,2022-10-27 15:52:43,NA,NA,NA,NA,NA,NA,NA,NA,1
164,2022-10-27 15:52:44,NA,NA,NA,NA,NA,NA,NA,NA,1
165,2022-10-27 15:52:45,NA,NA,NA,NA,NA,NA,NA,NA,1
166,2022-10-27 15:52:46,NA,NA,NA,NA,NA,NA,NA,NA,1
167,2022-10-27 15:52:47,NA,NA,NA,NA,NA,NA,NA,NA,1
168,2022-10-27 15:52:48,NA,NA,NA,NA,NA,NA,NA,NA,1
169,2022-10-27 15:52:49,NA,NA,NA,NA,NA,NA,NA,NA,1
170,2022-10-27 15:52:50,NA,NA,NA,NA,NA,NA,NA,NA,1
