,Unnamed: 0,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc,CI95_upper,CI95_lower,gas_comp_source
7321,7321,2022-11-11 19:00:01,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7322,7322,2022-11-11 19:00:02,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7323,7323,2022-11-11 19:00:03,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7324,7324,2022-11-11 19:00:04,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7325,7325,2022-11-11 19:00:05,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7326,7326,2022-11-11 19:00:06,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7327,7327,2022-11-11 19:00:07,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7328,7328,2022-11-11 19:00:08,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7329,7329,2022-11-11 19:00:09,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7330,7330,2022-11-11 19:00:10,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7331,7331,2022-11-11 19:00:11,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7332,7332,2022-11-11 19:00:12,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7333,7333,2022-11-11 19:00:13,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7334,7334,2022-11-11 19:00:14,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7335,7335,2022-11-11 19:00:15,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7336,7336,2022-11-11 19:00:16,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7337,7337,2022-11-11 19:00:17,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7338,7338,2022-11-11 19:00:18,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7339,7339,2022-11-11 19:00:19,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7340,7340,2022-11-11 19:00:20,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7341,7341,2022-11-11 19:00:21,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
7342,7342,2022-11-11 19:00:22,None,0.0,0.0,0.0,0.953894125,0.0,0.0,0.0,0,0.0,0.0,km
