,Operator,Stage,PerformerExperimentID,DateOfSurvey,TimestampUTC,QuantifiedPlume,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,OperatorWindspeed,QCFlag
161,Kairos - LS23,1,KA-162,10/26/22,18:21:39,1,1230.8128,,,nan,2.06,clear
162,Kairos - LS23,1,KA-163,10/26/22,18:24:48,1,1676.896,,,nan,2.07,clear
163,Kairos - LS23,1,KA-164,10/26/22,18:28:01,1,1073.97248,,,nan,2.1,clear
164,Kairos - LS23,1,KA-165,10/26/22,18:31:09,0,,,,nan,,KA-4
165,Kairos - LS23,1,KA-166,10/26/22,18:34:18,0,,,,nan,,KA-4
166,Kairos - LS23,1,KA-167,10/26/22,18:37:29,1,0,,,nan,,clear
167,Kairos - LS23,1,KA-168,10/26/22,18:40:37,1,0,,,nan,,clear
168,Kairos - LS23,1,KA-169,10/26/22,18:43:47,1,0,,,nan,,clear
169,Kairos - LS23,1,KA-170,10/26/22,18:46:59,1,0,,,nan,,clear
170,Kairos - LS23,1,KA-171,10/26/22,18:50:03,1,0,,,nan,,clear
171,Kairos - LS23,1,KA-172,10/26/22,18:53:16,1,0,,,nan,,clear
172,Kairos - LS23,1,KA-173,10/26/22,18:56:26,1,0,,,nan,,clear
173,Kairos - LS23,1,KA-174,10/26/22,18:59:36,1,0,,,nan,,clear
174,Kairos - LS23,1,KA-175,10/26/22,19:02:45,1,0,,,nan,,clear
175,Kairos - LS23,1,KA-176,10/26/22,19:05:51,1,8.05896,,,nan,2.38,clear
176,Kairos - LS23,1,KA-177,10/26/22,19:09:02,1,11.1456,,,nan,2.41,clear
177,Kairos - LS23,1,KA-178,10/26/22,19:12:10,1,7.2072,,,nan,2.44,clear
178,Kairos - LS23,1,KA-179,10/26/22,19:15:22,1,6.624,,,nan,2.47,clear
179,Kairos - LS23,1,KA-180,10/26/22,19:18:35,1,0,,,nan,,clear
180,Kairos - LS23,1,KA-181,10/26/22,19:21:46,1,17.176,,,nan,2.53,clear
181,Kairos - LS23,1,KA-182,10/26/22,19:25:02,1,0,,,nan,,clear
182,Kairos - LS23,1,KA-183,10/26/22,19:28:08,1,0,,,nan,,clear
183,Kairos - LS23,1,KA-184,10/26/22,19:31:15,1,0,,,nan,,clear
184,Kairos - LS23,1,KA-185,10/26/22,19:34:27,1,0,,,nan,,clear
185,Kairos - LS23,1,KA-186,10/26/22,19:37:38,1,0,,,nan,,clear
186,Kairos - LS23,1,KA-187,10/26/22,19:40:57,1,9.47072,,,nan,2.7,clear
187,Kairos - LS23,1,KA-188,10/26/22,19:44:07,1,0,,,nan,,clear
188,Kairos - LS23,1,KA-189,10/26/22,19:47:22,1,0,,,nan,,clear
189,Kairos - LS23,1,KA-190,10/26/22,19:50:33,1,176.08472,,,nan,2.78,clear
190,Kairos - LS23,1,KA-191,10/26/22,19:53:45,1,110.15048,,,nan,2.81,clear
191,Kairos - LS23,1,KA-192,10/26/22,19:56:53,0,,,,nan,,KA-4
192,Kairos - LS23,1,KA-193,10/26/22,20:00:04,0,,,,nan,,KA-4
193,Kairos - LS23,1,KA-194,10/26/22,20:03:10,1,49.1748,,,nan,2.88,clear
194,Kairos - LS23,1,KA-195,10/26/22,20:06:18,1,45.72624,,,nan,2.91,clear
195,Kairos - LS23,1,KA-196,10/26/22,20:09:26,0,,,,nan,,KA-4
196,Kairos - LS23,1,KA-197,10/26/22,20:12:35,1,30.1872,,,nan,2.96,clear
197,Kairos - LS23,1,KA-198,10/26/22,20:15:41,1,12.89376,,,nan,2.98,clear
198,Kairos - LS23,1,KA-199,10/26/22,20:18:52,1,11.71968,,,nan,3.0,clear
199,Kairos - LS23,1,KA-200,10/26/22,20:21:59,1,10.34456,,,nan,3.03,clear
200,Kairos - LS23,1,KA-201,10/26/22,20:25:07,1,16.69536,,,nan,3.05,clear
201,Kairos - LS23,1,KA-202,10/26/22,20:28:19,1,16.59792,,,nan,3.07,clear
202,Kairos - LS23,1,KA-203,10/26/22,20:31:30,1,15.33472,,,nan,3.09,clear
203,Kairos - LS23,1,KA-204,10/26/22,20:34:41,1,11.7096,,,nan,3.12,clear
204,Kairos - LS23,1,KA-205,10/26/22,20:37:47,1,7.3008,,,nan,3.14,clear
205,Kairos - LS23,1,KA-206,10/26/22,20:40:55,1,0,,,nan,,clear
206,Kairos - LS23,1,KA-207,10/27/22,16:37:23,1,0,,,nan,,clear
207,Kairos - LS23,1,KA-208,10/27/22,16:40:45,1,15.9572,,,nan,3.11,clear
208,Kairos - LS23,1,KA-209,10/27/22,16:43:54,0,,,,nan,,KA-4
209,Kairos - LS23,1,KA-210,10/27/22,16:47:10,1,26.80432,,,nan,3.21,clear
210,Kairos - LS23,1,KA-211,10/27/22,16:50:18,0,,,,nan,,KA-4
211,Kairos - LS23,1,KA-212,10/27/22,16:53:36,1,16.37624,,,nan,3.3,clear
212,Kairos - LS23,1,KA-213,10/27/22,16:56:41,1,0,,,nan,,clear
213,Kairos - LS23,1,KA-214,10/27/22,17:00:00,1,0,,,nan,,clear
214,Kairos - LS23,1,KA-215,10/27/22,17:03:09,1,0,,,nan,,clear
215,Kairos - LS23,1,KA-216,10/27/22,17:06:27,1,0,,,nan,,clear
216,Kairos - LS23,1,KA-217,10/27/22,17:09:34,1,0,,,nan,,clear
217,Kairos - LS23,1,KA-218,10/27/22,17:12:52,1,70.8984,,,nan,3.46,clear
218,Kairos - LS23,1,KA-219,10/27/22,17:15:57,1,60.41952,,,nan,3.47,clear
219,Kairos - LS23,1,KA-220,10/27/22,17:19:12,1,0,,,nan,,clear
220,Kairos - LS23,1,KA-221,10/27/22,17:22:21,1,13.87952,,,nan,3.48,clear
221,Kairos - LS23,1,KA-222,10/27/22,17:25:45,1,7.22912,,,nan,3.48,clear
222,Kairos - LS23,1,KA-223,10/27/22,17:28:58,1,15.2684,,,nan,3.48,clear
223,Kairos - LS23,1,KA-224,10/27/22,17:32:15,1,0,,,nan,,clear
224,Kairos - LS23,1,KA-225,10/27/22,17:35:24,1,10.608,,,nan,3.49,clear
225,Kairos - LS23,1,KA-226,10/27/22,17:38:46,1,0,,,nan,,clear
226,Kairos - LS23,1,KA-227,10/27/22,17:41:52,1,0,,,nan,,clear
227,Kairos - LS23,1,KA-228,10/27/22,17:45:11,1,24.52352,,,nan,3.5,clear
228,Kairos - LS23,1,KA-229,10/27/22,17:48:21,1,17.81248,,,nan,3.5,clear
229,Kairos - LS23,1,KA-230,10/27/22,17:51:40,1,25.8136,,,nan,3.52,clear
230,Kairos - LS23,1,KA-231,10/27/22,17:54:46,1,0,,,nan,,clear
231,Kairos - LS23,1,KA-232,10/27/22,17:58:01,1,0,,,nan,,clear
232,Kairos - LS23,1,KA-233,10/27/22,18:01:09,1,0,,,nan,,clear
233,Kairos - LS23,1,KA-234,10/27/22,18:04:28,1,0,,,nan,,clear
234,Kairos - LS23,1,KA-235,10/27/22,18:07:44,1,294.12,,,nan,3.65,clear
235,Kairos - LS23,1,KA-236,10/27/22,18:11:04,1,433.08832,,,nan,3.69,clear
236,Kairos - LS23,1,KA-237,10/27/22,18:14:15,1,354.53088,,,nan,3.74,clear
237,Kairos - LS23,1,KA-238,10/27/22,18:17:50,1,405.47968,,,nan,3.79,clear
238,Kairos - LS23,1,KA-239,10/27/22,18:20:58,1,290.20456,,,nan,3.84,clear
239,Kairos - LS23,1,KA-240,10/27/22,18:24:24,1,369.51304,,,nan,3.89,clear
240,Kairos - LS23,1,KA-241,10/27/22,18:27:36,1,282.13616,,,nan,3.95,clear
241,Kairos - LS23,1,KA-242,10/27/22,18:31:01,1,0,,,nan,,clear
242,Kairos - LS23,1,KA-243,10/27/22,18:34:09,1,0,,,nan,,clear
243,Kairos - LS23,1,KA-244,10/27/22,18:37:31,1,0,,,nan,,clear
244,Kairos - LS23,1,KA-245,10/27/22,18:40:34,1,0,,,nan,,clear
245,Kairos - LS23,1,KA-246,10/27/22,18:43:53,1,7.22688,,,nan,4.21,clear
246,Kairos - LS23,1,KA-247,10/27/22,18:47:05,1,8.07296,,,nan,4.26,clear
247,Kairos - LS23,1,KA-248,10/27/22,18:50:26,1,6.5416,,,nan,4.3,clear
248,Kairos - LS23,1,KA-249,10/27/22,18:53:33,0,,,,nan,,KA-5
249,Kairos - LS23,1,KA-250,10/27/22,18:56:58,1,4.8608,,,nan,4.38,clear
250,Kairos - LS23,1,KA-251,10/27/22,19:00:06,1,29.37312,,,nan,4.41,clear
251,Kairos - LS23,1,KA-252,10/27/22,19:03:29,1,12.80272,,,nan,4.44,clear
252,Kairos - LS23,1,KA-253,10/27/22,19:06:40,1,9.03096,,,nan,4.47,clear
253,Kairos - LS23,1,KA-254,10/27/22,19:10:00,0,,,,nan,4.49,KA-3
254,Kairos - LS23,1,KA-255,10/27/22,19:13:13,1,0,,,nan,,clear
255,Kairos - LS23,1,KA-256,10/27/22,19:16:39,1,0,,,nan,,clear
256,Kairos - LS23,1,KA-257,10/27/22,19:19:47,1,6.99696,,,nan,4.55,clear
257,Kairos - LS23,1,KA-258,10/27/22,19:23:15,1,8.0784,,,nan,4.56,clear
258,Kairos - LS23,1,KA-259,10/27/22,19:26:22,1,8.184,,,nan,4.57,clear
259,Kairos - LS23,1,KA-260,10/27/22,19:29:31,0,,,,nan,,KA-2
260,Kairos - LS23,1,KA-261,10/27/22,19:32:38,1,0,,,nan,,clear
261,Kairos - LS23,1,KA-262,10/27/22,19:35:57,1,0,,,nan,,clear
262,Kairos - LS23,1,KA-263,10/27/22,19:39:05,1,0,,,nan,,clear
263,Kairos - LS23,1,KA-264,10/27/22,19:42:35,1,0,,,nan,,clear
264,Kairos - LS23,1,KA-265,10/27/22,19:45:42,1,0,,,nan,,clear
265,Kairos - LS23,1,KA-266,10/27/22,19:49:00,1,0,,,nan,,clear
266,Kairos - LS23,1,KA-267,10/27/22,19:52:09,1,0,,,nan,,clear
267,Kairos - LS23,1,KA-268,10/27/22,19:55:22,1,0,,,nan,,clear
268,Kairos - LS23,1,KA-269,10/27/22,19:58:28,1,0,,,nan,,clear
269,Kairos - LS23,1,KA-270,10/27/22,20:01:40,1,0,,,nan,,clear
270,Kairos - LS23,1,KA-271,10/27/22,20:04:44,1,0,,,nan,,clear
271,Kairos - LS23,1,KA-272,10/27/22,20:08:03,1,39.32712,,,nan,4.79,clear
272,Kairos - LS23,1,KA-273,10/27/22,20:11:04,1,29.7252,,,nan,4.81,clear
273,Kairos - LS23,1,KA-274,10/27/22,20:14:18,1,0,,,nan,,clear
274,Kairos - LS23,1,KA-275,10/28/22,16:41:12,1,16.72704,,,nan,3.86,clear
275,Kairos - LS23,1,KA-276,10/28/22,16:44:21,1,17.6088,,,nan,3.89,clear
276,Kairos - LS23,1,KA-277,10/28/22,16:47:43,1,0,,,nan,,clear
277,Kairos - LS23,1,KA-278,10/28/22,16:50:53,1,0,,,nan,,clear
278,Kairos - LS23,1,KA-279,10/28/22,16:54:17,1,0,,,nan,,clear
279,Kairos - LS23,1,KA-280,10/28/22,16:57:25,1,0,,,nan,,clear
280,Kairos - LS23,1,KA-281,10/28/22,17:00:48,1,32.72472,,,nan,4.04,clear
281,Kairos - LS23,1,KA-282,10/28/22,17:03:50,1,35.05528,,,nan,4.07,clear
282,Kairos - LS23,1,KA-283,10/28/22,17:07:10,1,0,,,nan,,clear
283,Kairos - LS23,1,KA-284,10/28/22,17:10:17,1,0,,,nan,,clear
284,Kairos - LS23,1,KA-285,10/28/22,17:13:39,1,0,,,nan,,clear
285,Kairos - LS23,1,KA-286,10/28/22,17:16:43,1,0,,,nan,,clear
286,Kairos - LS23,1,KA-287,10/28/22,17:20:05,1,0,,,nan,,clear
287,Kairos - LS23,1,KA-288,10/28/22,17:23:05,1,0,,,nan,,clear
288,Kairos - LS23,1,KA-289,10/28/22,17:26:29,1,0,,,nan,,clear
289,Kairos - LS23,1,KA-290,10/28/22,17:29:30,1,9.78768,,,nan,4.34,clear
290,Kairos - LS23,1,KA-291,10/28/22,17:32:54,1,9.55504,,,nan,4.38,clear
291,Kairos - LS23,1,KA-292,10/28/22,17:35:56,1,10.6272,,,nan,4.4,clear
292,Kairos - LS23,1,KA-293,10/28/22,17:39:22,1,26.87592,,,nan,4.43,clear
293,Kairos - LS23,1,KA-294,10/28/22,17:42:29,1,12.7616,,,nan,4.46,clear
294,Kairos - LS23,1,KA-295,10/28/22,17:45:59,1,22.76544,,,nan,4.48,clear
295,Kairos - LS23,1,KA-296,10/28/22,17:49:03,1,26.71936,,,nan,4.5,clear
296,Kairos - LS23,1,KA-297,10/28/22,17:52:29,1,1844.0484,,,nan,4.51,clear
297,Kairos - LS23,1,KA-298,10/28/22,17:55:27,0,,,,nan,,KA-4
