,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_30_mean,gas_kgh_30_std,meter_sigma,methane_fraction_km,methane_fraction_km_sigma,ch4_kgh_30_mean_km,ch4_kgh_sigma
17,2022-10-31 17:57:48,18.0,0,mc,1.0,1.0,6538.561307,174.38951999999998,0.1755880256698077,0.22243561224489794,0.9542874999999998,0.0036450716270969006,166.417739067,0.6907972877991512
18,2022-10-31 18:01:08,19.0,0,pc,1.0,1.0,6562.415472999999,1167.2279999999998,17.819108441646904,1.4888112244897962,0.9542874999999998,0.0036450716270969006,1113.87109005,17.586222427588773
19,2022-10-31 18:04:17,20.0,0,pc,0.0,0.0,6532.51964,1193.2595999999999,15.96803960847828,1.5220147959183674,0.9542874999999998,0.0036450716270969006,1138.712720535,15.913126233485798
20,2022-10-31 18:07:32,21.0,0,bc,1.0,1.0,6566.061307,18.854292,0.008609160478114577,0.02404884183673465,0.9542874999999998,0.0036450716270969006,17.992415176949994,0.07292006282852342
21,2022-10-31 18:10:53,22.0,0,pc,1.0,1.0,6568.526583999999,649.4339999999999,2.1965002256725086,0.8283596938775512,0.9542874999999998,0.0036450716270969006,619.746748275,3.2591837164570125
22,2022-10-31 18:14:30,23.0,0,pc,0.0,1.0,6569.811307,656.3303999999999,1.851032174313792,0.8371561224489797,0.9542874999999998,0.0036450716270969006,626.32789659,3.0792678524813724
23,2022-10-31 18:17:42,24.0,0,bc,1.0,1.0,6559.498807,23.663603999999996,0.013244694865075856,0.030183168367346882,0.9542874999999998,0.0036450716270969006,22.58188150215,0.09181178736351511
24,2022-10-31 18:21:14,25.0,0,bc,0.0,0.0,6568.352972999999,23.282543999999998,0.021708746942030215,0.029697122448979534,0.9542874999999998,0.0036450716270969006,22.2182407074,0.09184024642060475
25,2022-10-31 18:24:19,26.0,0,pc,0.0,1.0,6556.477972999999,482.53679999999997,0.8550258072330236,0.615480612244898,0.9542874999999998,0.0036450716270969006,460.47883652999997,2.025931034379084
26,2022-10-31 18:27:41,27.0,0,pc,0.0,0.0,6579.602972999999,490.0403999999999,0.7916999431602861,0.6250515306122449,0.9542874999999998,0.0036450716270969006,467.639428215,2.0290903043273048
27,2022-10-31 18:30:54,28.0,0,None,1.0,1.0,6580.64464,0.0,0.0,0.0,0.9542874999999998,0.0,0.0,0.0
28,2022-10-31 18:34:19,29.0,0,pc,1.0,1.0,6548.561307,645.6936,2.083434723785659,0.8235887755102044,0.9542874999999998,0.0036450716270969006,616.17733131,3.1796312459781184
29,2022-10-31 18:37:45,30.0,0,pc,1.0,1.0,6568.561307,607.5732,38.33735044754569,0.7749658163265306,0.9542874999999998,0.0036450716270969006,579.799510095,36.659284635450454
30,2022-10-31 18:41:17,31.0,0,mc,1.0,1.0,6553.352972999999,169.42608,0.10730424164897774,0.21610469387755096,0.9542874999999998,0.0036450716270969006,161.681190318,0.6590961156829371
31,2022-10-31 18:44:44,32.0,0,pc,1.0,1.0,6586.89464,586.4567999999999,2.5468083393222503,0.7480316326530613,0.9542874999999998,0.0036450716270969006,559.64839353,3.3145149678243535
32,2022-10-31 18:48:26,33.0,1,pc,0.0,0.0,6547.966069,588.6348,1.331731007321711,0.750809693877551,0.9542874999999998,0.0036450716270969006,561.726831705,2.59462792726475
33,2022-10-31 18:51:48,34.0,0,bc,1.0,1.0,6568.109918,2.3707715999999994,0.010952795082094135,0.005813703533617627,0.9542874999999998,0.0036450716270969006,2.262397703235,0.014652788649507002
34,2022-10-31 18:55:27,35.0,0,bc,1.0,1.0,6565.64464,7.361364,0.009401771513188951,0.009389494897959145,0.9542874999999998,0.0036450716270969006,7.024857648150001,0.02967788692528789
35,2022-10-31 18:58:55,36.0,0,None,1.0,1.0,6542.102972999999,0.0,0.0,0.0,0.9542874999999998,0.0,0.0,0.0
36,2022-10-31 19:02:20,37.0,0,mc,1.0,1.0,6560.64464,350.2069199999999,0.3834180957361467,0.44669250000000005,0.9542874999999998,0.0036450716270969006,334.1980861695001,1.3946727562485586
37,2022-10-31 19:05:48,38.0,0,bc,1.0,1.0,6560.64464,0.7096967999999999,0.010076866803690031,0.005779268996265357,0.9542874999999998,0.0036450716270969006,0.67725478503,0.011383322188425091
38,2022-10-31 19:09:22,39.0,0,pc,0.0,1.0,6579.08214,1165.0116000000003,14.333468770918534,1.4859841836734693,0.9542874999999998,0.0036450716270969006,1111.7560072349997,14.392310499882509
39,2022-10-31 19:12:50,40.0,0,pc,0.0,1.0,6597.631819,1204.0787999999998,14.530712041788544,1.5358147959183672,0.9542874999999998,0.0036450716270969006,1149.0373478549998,14.618142926628156
40,2022-10-31 19:16:40,41.0,1,mc,0.0,0.0,6551.686307,94.78824000000004,0.12888746655312444,0.12090336734693875,0.9542874999999998,0.0036450716270969006,90.455232579,0.3844695084337724
41,2022-10-31 19:19:54,42.0,0,None,1.0,1.0,6572.51964,0.0,0.0,0.0,0.9542874999999998,0.0,0.0,0.0
42,2022-10-31 19:23:27,43.0,0,None,0.0,0.0,6575.131819,0.0,0.0,0.0,0.9542874999999998,0.0,0.0,0.0
43,2022-10-31 19:26:48,44.0,1,bc,0.0,1.0,6573.76964,3.0385488,0.02226706193771261,0.00582081296882851,0.9542874999999998,0.0036450716270969006,2.89964913798,0.02459785292714704
44,2022-10-31 19:30:23,45.0,0,mc,0.0,0.0,6586.790472999999,330.10188,0.16564717468993456,0.4210483163265307,0.9542874999999998,0.0036450716270969006,315.01209781049994,1.2783702113322932
45,2022-10-31 19:33:45,46.0,0,mc,0.0,0.0,6558.352972999999,334.4344800000001,0.2108568371979062,0.4265745918367347,0.9542874999999998,0.0036450716270969006,319.146643833,1.300865614973212
46,2022-10-31 19:37:11,47.0,0,bc,1.0,1.0,6570.852972999999,7.46868,0.012490936852305084,0.00952637755102036,0.9542874999999998,0.0036450716270969006,7.127267965499999,0.031078431358830292
47,2022-10-31 19:40:37,48.0,1,pc,0.0,1.0,6593.977972999999,877.2515999999999,8.507140650146754,1.1189433673469389,0.9542874999999998,0.0036450716270969006,837.150236235,8.79040550915506
48,2022-10-31 19:44:25,49.0,1,pc,0.0,0.0,6543.977972999999,897.3696000000001,3.991416943115947,1.1446040816326533,0.9542874999999998,0.0036450716270969006,856.34859216,5.138145245061556
49,2022-10-31 19:47:31,50.0,0,bc,1.0,1.0,6564.458742999999,9.625956,0.010338995349045576,0.012278005102040771,0.9542874999999998,0.0036450716270969006,9.185929486350002,0.03828506301284315
50,2022-10-31 19:51:03,51.0,0,bc,0.0,0.0,6561.061307,9.63114,0.010831024404698427,0.012284617346938738,0.9542874999999998,0.0036450716270969006,9.19087651275,0.03842793331033391
51,2022-10-31 19:54:08,52.0,0,pc,0.0,0.0,6588.040472999999,403.4351999999999,0.7664052407854774,0.5145857142857143,0.9542874999999998,0.0036450716270969006,384.9931684199999,1.7142240042908787
52,2022-10-31 19:57:39,53.0,1,mc,1.0,1.0,6570.95714,80.70095999999998,0.03451617911486735,0.10293489795918366,0.9542874999999998,0.0036450716270969006,77.011917366,0.3118726209399743
53,2022-10-31 20:00:53,54.0,1,mc,0.0,0.0,6591.26964,79.926,0.04224108149085675,0.10194642857142856,0.9542874999999998,0.0036450716270969006,76.27238272499999,0.3097840766762544
54,2022-10-31 20:04:20,55.0,1,None,0.0,0.0,6593.526583999999,0.0,0.0,0.0,0.9542874999999998,0.0,0.0,0.0
55,2022-10-31 20:11:34,56.0,1,mc,0.0,1.0,6560.852972999999,245.17632,0.2792323348532306,0.31272489795918373,0.9542874999999998,0.0036450716270969006,233.968697472,0.979151990813075
56,2022-10-31 20:14:59,57.0,1,pc,0.0,1.0,6592.102972999999,1126.1004,11.532824391933325,1.4363525510204087,0.9542874999999998,0.0036450716270969006,1074.623535465,11.825878138253966
57,2022-10-31 20:18:38,58.0,1,pc,0.0,0.0,6617.51964,1133.7648000000002,7.588596555540342,1.4461285714285717,0.9542874999999998,0.0036450716270969006,1081.93757658,8.451363802808881
58,2022-10-31 20:21:56,59.0,0,bc,1.0,1.0,6578.76964,1.8247404000000003,0.013801406159243808,0.005806212556286132,0.9542874999999998,0.0036450716270969006,1.7413269544649999,0.015760794900096964
59,2022-10-31 20:32:21,60.0,0,bc,1.0,1.0,6588.14464,10.524060000000002,0.024033550686918648,0.0134235459183673,0.9542874999999998,0.0036450716270969006,10.04297890725,0.046493732897480856
60,2022-10-31 20:35:49,61.0,1,bc,0.0,0.0,6592.51964,10.507295999999998,0.012207071325458365,0.013402163265306077,0.9542874999999998,0.0036450716270969006,10.026981231599999,0.04202559317601269
61,2022-10-31 20:38:43,62.0,0,None,1.0,1.0,6646.964083999999,0.0,0.0,0.0,0.9542874999999998,0.0,0.0,0.0
62,2022-10-31 20:42:20,63.0,0,None,0.0,0.0,6614.282461000001,0.0,0.0,0.0,0.9542874999999998,0.0,0.0,0.0
63,2022-10-31 20:45:36,64.0,1,mc,0.0,1.0,6638.112589,137.73551999999998,0.08451072325348989,0.17568306122448976,0.9542874999999998,0.0036450716270969006,131.43928504200002,0.5354169676053547
64,2022-10-31 20:49:09,65.0,0,pc,1.0,1.0,6615.01964,484.2276,1.2494639291891674,0.6176372448979593,0.9542874999999998,0.0036450716270969006,462.092345835,2.2100839617245613
65,2022-10-31 20:52:23,66.0,1,pc,0.0,0.0,6623.040472999999,497.0076000000001,1.3066008967731124,0.6339382653061224,0.9542874999999998,0.0036450716270969006,474.28814008499995,2.280935108410982
66,2022-10-31 20:55:50,67.0,0,mc,1.0,1.0,6610.436307,45.80016000000001,0.04935105490959257,0.058418571428571396,0.9542874999999998,0.0036450716270969006,43.706520186000006,0.18219875830350477
67,2022-10-31 20:59:03,68.0,0,mc,1.0,1.0,6566.686307,45.462480000000006,0.02208557650719395,0.05798785714285711,0.9542874999999998,0.0036450716270969006,43.38427638300001,0.17597590463414642
68,2022-11-02 16:38:14,69.0,0,None,1.0,1.0,6457.727972999999,0.0,0.0,0.0,0.9503412500000002,0.0,0.0,0.0
69,2022-11-02 16:41:12,70.0,0,bc,1.0,1.0,6440.505751000001,1.1361552,0.00913517282323354,0.005792680064190914,0.9503412500000002,0.002693053734455801,1.079735152962,0.010725492796917575
70,2022-11-02 16:45:19,71.0,1,bc,0.0,0.0,6579.811307,1.1138903999999998,0.011798415538274322,0.005792114831641513,0.9503412500000002,0.002693053734455801,1.0585759950990001,0.012845956135831456
71,2022-11-02 16:48:21,72.0,1,bc,0.0,0.0,6621.373807,1.1106348,0.01270505967742365,0.005792031081904913,0.9503412500000002,0.002693053734455801,1.0554820641255,0.013602553966402682
72,2022-11-02 16:52:28,73.0,1,bc,0.0,0.0,6592.102972999999,4.243908,0.00958293396869008,0.005830399421796094,0.9503412500000002,0.002693053734455801,4.033160833605,0.01562892890765432
73,2022-11-02 16:55:37,74.0,1,bc,0.0,0.0,6533.561307,4.230744,0.005869087692719111,0.005830310259314098,0.9503412500000002,0.002693053734455801,4.02065054139,0.013842865086860907
74,2022-11-02 17:02:30,76.0,1,bc,0.0,0.0,6576.477972999999,11.000196,0.010152603063525974,0.014030862244897907,0.9503412500000002,0.002693053734455801,10.453940016884998,0.03388921925091352
75,2022-11-02 17:06:32,77.0,1,bc,0.0,0.0,6600.64464,10.955087999999996,0.013482369176843034,0.013973326530612194,0.9503412500000002,0.002693053734455801,10.41107202378,0.034798249881496476
76,2022-11-02 17:09:44,78.0,1,bc,0.0,0.0,6530.95714,22.145928000000005,0.013582213115079782,0.02824735714285709,0.9503412500000002,0.002693053734455801,21.04618889793,0.06666478936773539
77,2022-11-02 17:13:43,79.0,1,bc,0.0,0.0,6567.311307,22.220051999999995,0.011948261567389274,0.028341903061224447,0.9503412500000002,0.002693053734455801,21.116631992744995,0.06659730834822562
78,2022-11-02 17:17:02,80.0,1,bc,0.0,0.0,6561.061307,22.19706,0.011364456386713474,0.028312576530612206,0.9503412500000002,0.002693053734455801,21.094781746725,0.06643795917179442
79,2022-11-02 17:21:04,81.0,0,bc,1.0,1.0,6567.51964,30.613620000000008,0.021729354053588647,0.0390479846938775,0.9503412500000002,0.002693053734455801,29.093385897824998,0.09273909490376102
80,2022-11-02 17:24:10,82.0,0,bc,0.0,1.0,6550.804362000001,30.568656,0.020651433881919933,0.03899063265306118,0.9503412500000002,0.002693053734455801,29.050654753859998,0.09238661788790915
81,2022-11-02 17:28:31,83.0,0,bc,0.0,0.0,6547.51964,26.529300000000003,0.011892877033667237,0.03383839285714282,0.9503412500000002,0.002693053734455801,25.211888123625,0.07915961014912642
82,2022-11-02 17:37:34,84.0,0,bc,0.0,0.0,6586.686307,26.583192,0.010099665545845073,0.03390713265306118,0.9503412500000002,0.002693053734455801,25.263103914269998,0.07909229527926852
83,2022-11-02 17:41:49,85.0,0,bc,0.0,0.0,6565.01964,33.79032,0.02085022847803374,0.04309989795918365,0.9503412500000002,0.002693053734455801,32.1123349467,0.10174066118987238
84,2022-11-02 17:45:12,86.0,0,bc,0.0,0.0,6616.686307,33.706476,0.015415153672885455,0.0429929540816326,0.9503412500000002,0.002693053734455801,32.032654534935006,0.10061703653222316
85,2022-11-02 17:49:36,87.0,0,pc,0.0,0.0,6549.186307,848.8776,9.707315554918289,1.0827520408163267,0.9503412500000002,0.002693053734455801,806.723399481,9.559832841957814
86,2022-11-02 17:52:40,88.0,0,pc,0.0,0.0,6618.873807,844.1496,7.324938345509606,1.0767214285714288,0.9503412500000002,0.002693053734455801,802.2301860509998,7.394139781225832
87,2022-11-02 18:05:00,89.0,0,pc,0.0,0.0,6540.852972999999,772.9872,6.752363889524289,0.9859530612244899,0.9503412500000002,0.002693053734455801,734.601621882,6.811016237438603
88,2022-11-04 16:43:14,90.0,0,bc,1.0,1.0,6389.811307,12.694080000000001,3.8386570220541345,0.016191428571428516,0.9503412500000002,0.002693053734455801,12.063707854799999,3.6482267377861026
89,2022-11-04 16:47:43,91.0,0,bc,1.0,1.0,6576.964083999999,9.682884000000001,0.011739932914100639,0.012350617346938724,0.9503412500000002,0.002693053734455801,9.202044084165001,0.030695714036272508
90,2022-11-04 16:51:24,92.0,0,bc,0.0,0.0,6592.936307,9.747384,0.01647231357407805,0.012432887755101986,0.9503412500000002,0.002693053734455801,9.26334109479,0.03276794063634295
91,2022-11-04 16:54:57,93.0,0,bc,0.0,0.0,6585.32267,9.733871999999998,0.010401932976864077,0.012415653061224443,0.9503412500000002,0.002693053734455801,9.250500083820002,0.030399098891314334
92,2022-11-04 16:58:47,94.0,1,pc,0.0,1.0,6642.51964,669.0756,1.7886098936671866,0.8534127551020408,0.9503412500000002,0.002693053734455801,635.8501420484998,2.60648179036487
93,2022-11-04 17:02:21,95.0,1,pc,0.0,1.0,6524.811307,685.482,1.9629440942730259,0.8743392857142858,0.9503412500000002,0.002693053734455801,651.4418207325001,2.7528636964329976
94,2022-11-04 17:06:31,96.0,0,bc,1.0,1.0,6569.735548999999,7.73136,0.011712359519637422,0.009861428571428524,0.9503412500000002,0.002693053734455801,7.3474303266000005,0.025401480706335394
95,2022-11-04 17:10:14,97.0,0,bc,1.0,1.0,6482.102972999999,7.746995999999999,0.007415676591542123,0.009881372448979547,0.9503412500000002,0.002693053734455801,7.3622898623849995,0.023939902469841626
96,2022-11-04 17:14:19,98.0,0,bc,1.0,1.0,6583.248807,0.0,0.0,0.0,0.9503412500000002,0.0,0.0,0.0
97,2022-11-04 17:17:58,99.0,0,bc,1.0,1.0,6471.061307,12.790608,0.01579019128097121,0.016314551020408116,0.9503412500000002,0.002693053734455801,12.155442394980005,0.040645799822736674
98,2022-11-04 17:21:57,100.0,0,bc,0.0,0.0,6551.307519,12.683123999999998,0.007341583781023968,0.016177454081632608,0.9503412500000002,0.002693053734455801,12.053295916064998,0.03810113988802996
99,2022-11-04 17:25:49,101.0,0,bc,0.0,1.0,6518.561307,23.4594,0.012794809292349033,0.029922704081632594,0.9503412500000002,0.002693053734455801,22.294435520249998,0.07034123484321929
100,2022-11-04 17:29:48,102.0,0,bc,0.0,0.0,6581.686307,23.356596000000007,0.012244629955969187,0.02979157653061219,0.9503412500000002,0.002693053734455801,22.196736638385,0.06995334175535285
101,2022-11-04 17:33:34,103.0,0,bc,1.0,1.0,6541.825196,5.604671999999999,0.012125083263134018,0.007148816326530564,0.9503412500000002,0.002693053734455801,5.326350994319999,0.020168141923519376
102,2022-11-04 17:37:37,104.0,1,bc,0.0,1.0,6588.804362000001,34.686372,0.03582721777912878,0.04424282142857138,0.9503412500000002,0.002693053734455801,32.96389012444501,0.10794892504004194
103,2022-11-04 17:41:28,105.0,0,bc,1.0,1.0,6554.915472999999,19.294908,0.02007792034841404,0.02461085204081628,0.9503412500000002,0.002693053734455801,18.336746987355,0.06009312947855026
104,2022-11-04 17:45:44,106.0,0,bc,0.0,0.0,6599.811307,19.155456000000004,0.01697487506429071,0.02443297959183669,0.9503412500000002,0.002693053734455801,18.204219999360003,0.058826666837574156
105,2022-11-04 17:50:16,107.0,0,bc,0.0,0.0,6594.356760999999,19.082508000000004,0.013036149844130186,0.02433993367346934,0.9503412500000002,0.002693053734455801,18.134894505855,0.05770174344469355
106,2022-11-04 17:54:42,108.0,1,bc,0.0,0.0,6548.727972999999,31.126728,0.01610017057095372,0.03970245918367344,0.9503412500000002,0.002693053734455801,29.581013595930003,0.09319077108325681
107,2022-11-04 17:58:45,109.0,1,bc,0.0,0.0,6660.33214,31.115676,0.016859720945046116,0.03968836224489792,0.9503412500000002,0.002693053734455801,29.570510424435003,0.0932798480219006
108,2022-11-04 18:02:02,110.0,0,bc,1.0,1.0,6598.352972999999,37.05216,0.019234623953191726,0.04726040816326527,0.9503412500000002,0.002693053734455801,35.21219604960001,0.1109418805383967
109,2022-11-04 18:05:09,111.0,0,bc,0.0,0.0,6579.621913000001,37.10004,0.019551481115074466,0.04732147959183672,0.9503412500000002,0.002693053734455801,35.257698388650006,0.1111313030559047
110,2022-11-04 18:09:14,112.0,0,bc,0.0,0.0,6490.783529,36.97295999999999,0.01925784390122944,0.04715938775510201,0.9503412500000002,0.002693053734455801,35.13692902260001,0.11071482942295176
111,2022-11-04 18:12:39,113.0,0,mc,1.0,1.0,6652.033529,65.53403999999999,0.03178520150137145,0.08358933673469382,0.9503412500000002,0.002693053734455801,62.27970149115,0.1958837940361546
112,2022-11-04 18:16:51,114.0,0,mc,1.0,1.0,6517.762696,64.88256,0.025941600195238116,0.08275836734693874,0.9503412500000002,0.002693053734455801,61.66057317360001,0.19319615460424883
113,2022-11-04 18:20:13,115.0,1,mc,0.0,0.0,6627.5953979999995,64.68324,0.03558401035723095,0.0825041326530612,0.9503412500000002,0.002693053734455801,61.47115115564999,0.19399821716246846
