,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,methane_fraction_su_raw_sigma,kgh_gas_30_mean,kgh_gas_30_std,kgh_ch4_30_mean_su_raw,kgh_ch4_30_std_su_raw,meter_uncertainty,meter_sigma_percent,meter_sigma_kgh_gas,kgh_ch4_sigma
0,2022-10-24 16:46:16,1,0,None,0,0,1341.440878556028,0.8999999999999998,0.022499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-10-24 16:49:22,2,0,None,0,0,1366.343000743972,0.8999999999999998,0.022499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2022-10-24 16:52:33,3,1,bc,0,1,1308.693174096028,0.8999999999999998,0.022499999999999996,19.825116,0.03541965532650319,17.842604400000003,0.031877689793852915,0.25,0.12755102040816327,0.025287137755102045,0.44778143700687306
3,2022-10-24 16:55:42,4,1,bc,0,0,1324.65883504,0.8999999999999998,0.022499999999999996,19.792992,0.02298732340315828,17.813692800000002,0.020688591062842182,0.25,0.12755102040816327,0.025246163265306126,0.44640124157358585
4,2022-10-24 16:59:02,5,1,bc,0,0,1342.620887123972,0.8999999999999998,0.022499999999999996,19.813260000000003,0.028961251163676115,17.831934,0.026065126047308245,0.25,0.12755102040816327,0.025272015306122456,0.44713855370820715
5,2022-10-24 17:02:04,6,0,mc,0,0,1351.0280396239718,0.8999999999999998,0.022499999999999996,119.84136,0.1244563172223559,107.857224,0.11201068550012055,0.25,0.12755102040816327,0.15285887755102043,2.7022602949760333
6,2022-10-24 17:05:21,7,0,mc,0,0,1355.3910102360278,0.8999999999999998,0.022499999999999996,119.71607999999999,0.0915323888407624,107.74447200000002,0.08237914995668734,0.25,0.12755102040816327,0.15269908163265306,2.69837314527982
7,2022-10-24 17:08:22,8,0,mc,0,0,1339.943175096028,0.8999999999999998,0.022499999999999996,119.37588000000002,0.1294774708135588,107.438292,0.11652972373220262,0.25,0.12755102040816327,0.15226515306122454,2.69197425362394
8,2022-10-24 17:11:38,9,1,bc,0,0,1358.929942763972,0.8999999999999998,0.022499999999999996,1.8114588000000003,0.027907454728206528,1.63031292,0.025116709255385845,0.6282101874262405,0.32051540174808185,0.005806004450320983,0.04815967261659286
9,2022-10-24 17:14:38,10,1,bc,0,0,1346.9559705960282,0.8999999999999998,0.022499999999999996,1.7505108,0.028283351450437463,1.57545972,0.025455016305393752,0.649973182041088,0.3316189704291265,0.005805025892210667,0.047186325664225974
10,2022-10-24 17:17:54,11,1,bc,0,0,1353.0430223,0.8999999999999998,0.022499999999999996,1.7030291999999998,0.028123364632178755,1.53272628,0.025311028168960855,0.6680043961619565,0.34081856947038597,0.005804239757102958,0.046219233595598576
11,2022-10-24 17:20:59,12,1,bc,0,0,1341.3774487639719,0.8999999999999998,0.022499999999999996,13.658867999999996,0.025013484142868116,12.292981200000003,0.022512135728581316,0.25,0.12755102040816327,0.017422025510204078,0.30854662507117847
12,2022-10-24 17:24:13,13,1,bc,0,0,1333.7484022600001,0.8999999999999998,0.022499999999999996,13.678680000000002,0.026010245196314737,12.310811999999999,0.023409220676683194,0.25,0.12755102040816327,0.01744729591836735,0.30905844069369587
13,2022-10-24 17:27:12,14,1,bc,0,0,1355.863997783972,0.8999999999999998,0.022499999999999996,3.6625560000000004,0.028021480135166317,3.2963004000000007,0.02521933212164966,0.31178484565392955,0.15907390084384163,0.005826170699790173,0.0863394884843018
14,2022-10-24 17:30:28,15,1,bc,0,0,1348.437816443972,0.8999999999999998,0.022499999999999996,3.6003287999999998,0.01671565722845829,3.2402959200000008,0.01504409150561243,0.31714689176705974,0.16180963865666315,0.0058256790217317755,0.08255915112312923
15,2022-10-24 17:33:39,16,1,bc,0,0,1353.22018766,0.8999999999999998,0.022499999999999996,3.5895215999999994,0.026213041652240032,3.2305694399999996,0.023591737487016054,0.3180970363259291,0.16229440628873934,0.005825592769326056,0.08430255805444062
