,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_60_mean,gas_kgh_60_std,meter_sigma,methane_fraction_ms,methane_fraction_ms_sigma,ch4_kgh_60_mean_ms,ch4_kgh_sigma
22,2022-10-31 18:14:30,23.0,0,pc,0.0,1.0,6569.811307,657.3804000000001,2.186676289079013,0.8384954081632653,0.9542874999999997,0.003645071627096901,627.3298984649999,3.276648356368791
23,2022-10-31 18:17:42,24.0,0,bc,1.0,1.0,6559.498807,23.691492,0.0421865341516557,0.030218739795918322,0.9542874999999997,0.003645071627096901,22.608494671950005,0.09954833144088898
24,2022-10-31 18:21:14,25.0,0,bc,0.0,0.0,6568.352972999999,23.311128000000007,0.03401871453046254,0.029733581632653015,0.9542874999999997,0.003645071627096901,22.245518061299997,0.09528388346243086
25,2022-10-31 18:24:19,26.0,0,pc,0.0,1.0,6556.477972999999,482.0376,0.9649772667911571,0.6148438775510205,0.9542874999999997,0.003645071627096901,460.00245621,2.06870016850015
26,2022-10-31 18:27:41,27.0,0,pc,0.0,0.0,6579.602972999999,489.76559999999995,0.8111063630642986,0.6247010204081633,0.9542874999999997,0.003645071627096901,467.37719001,2.035081598632296
27,2022-10-31 18:30:54,28.0,0,None,1.0,1.0,6580.64464,0.0,0.0,0.0,0.9542874999999997,0.0,0.0,0.0
28,2022-10-31 18:34:19,29.0,0,pc,1.0,1.0,6548.561307,644.4179999999999,2.2036288715184784,0.8219617346938776,0.9542874999999997,0.003645071627096901,614.9600421749999,3.248845744946184
29,2022-10-31 18:37:45,30.0,0,pc,1.0,1.0,6568.561307,633.8291999999999,37.75045719907221,0.8084556122448981,0.9542874999999997,0.003645071627096901,604.855282695,36.107040783235966
30,2022-10-31 18:41:17,31.0,0,mc,1.0,1.0,6553.352972999999,169.56216,0.17954081090287216,0.21627826530612246,0.9542874999999997,0.003645071627096901,161.81104976100002,0.6737644599192165
31,2022-10-31 18:44:44,32.0,0,pc,1.0,1.0,6586.89464,586.0175999999999,2.3519416803561684,0.7474714285714288,0.9542874999999997,0.003645071627096901,559.22927046,3.1794781609794422
32,2022-10-31 18:48:26,33.0,1,pc,0.0,0.0,6547.966069,589.5761999999999,1.6340353584125396,0.7520104591836735,0.9542874999999997,0.003645071627096901,562.6251979575001,2.750444257354125
33,2022-10-31 18:51:48,34.0,0,bc,1.0,1.0,6568.109918,2.3730611999999995,0.012581403943108279,0.0058137310723091725,0.9542874999999997,0.003645071627096901,2.2645826398949995,0.015803568490170304
34,2022-10-31 18:55:27,35.0,0,bc,1.0,1.0,6565.64464,7.390224000000001,0.03862084249798586,0.009426306122448939,0.9542874999999997,0.003645071627096901,7.0523983854,0.04652834760080415
35,2022-10-31 18:58:55,36.0,0,None,1.0,1.0,6542.102972999999,0.0,0.0,0.0,0.9542874999999997,0.0,0.0,0.0
36,2022-10-31 19:02:20,37.0,0,mc,1.0,1.0,6560.64464,349.55478,0.7880388097644162,0.4458606887755102,0.9542874999999997,0.003645071627096901,333.57575711924994,1.5394881995510752
37,2022-10-31 19:05:48,38.0,0,bc,1.0,1.0,6560.64464,0.7098390000000001,0.010110748410663221,0.005779274628715961,0.9542874999999997,0.003645071627096901,0.6773904847125001,0.011410769026576692
38,2022-10-31 19:09:22,39.0,0,pc,0.0,1.0,6579.08214,1167.3780000000002,15.2857306939334,1.4890025510204086,0.9542874999999997,0.003645071627096901,1114.014233175,15.261245787749557
39,2022-10-31 19:12:50,40.0,0,pc,0.0,1.0,6597.631819,1199.3021999999996,16.924072618410158,1.5297221938775512,0.9542874999999997,0.003645071627096901,1144.4790981825,16.79517203667488
40,2022-10-31 19:16:40,41.0,1,mc,0.0,0.0,6551.686307,94.97322000000001,0.2246668937617249,0.12113931122448977,0.9542874999999997,0.003645071627096901,90.63175668075,0.4232886067776351
41,2022-10-31 19:19:54,42.0,0,None,1.0,1.0,6572.51964,0.0,0.0,0.0,0.9542874999999997,0.0,0.0,0.0
