,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_ch4_30_su_raw,kgh_ch4_60_su_raw,kgh_ch4_90_su_raw,methane_fraction_su_normalized,kgh_ch4_30_su_normalized,kgh_ch4_60_su_normalized,kgh_ch4_90_su_normalized,methane_fraction_km,kgh_ch4_30_km,kgh_ch4_60_km,kgh_ch4_90_km
6,2022-10-10 18:18:57,7.0,1,99.41353548,99.41382295,99.43381978,mc,0.0,0.0,10330.29742,0.94,93.44872335119999,93.448993573,93.4677905932,0.94,93.44872335119999,93.448993573,93.4677905932,0.938118,93.26162707742664,93.2618967582081,93.28065614437403
7,2022-10-10 18:30:37,8.0,0,42.03646839,37.11677902,35.88120396,mc,0.0,0.0,10364.923490000001,0.94,39.5142802866,34.8897722788,33.7283317224,0.94,39.5142802866,34.8897722788,33.7283317224,0.938118,39.435167653090026,34.819918500684366,33.66080329654728
8,2022-10-10 18:43:29,9.0,0,42.00886452,42.01259016,42.02533187,mc,0.0,0.0,10393.96195,0.94,39.488332648800004,39.4918347504,39.503811957799996,0.94,39.488332648800004,39.4918347504,39.503811957799996,0.938118,39.409271965773364,39.41276705571888,39.424720283220665
9,2022-10-10 18:56:07,10.0,1,36.1872,32.53086295,29.96582242,mc,0.0,0.0,10387.311310000001,0.94,34.015967999999994,30.579011172999998,28.167873074799996,0.94,34.015967999999994,30.579011172999998,28.167873074799996,0.938118,33.9478636896,30.5177880889281,28.111477397005558
10,2022-10-10 19:08:38,11.0,1,145.2365419,153.046977,155.7296703,mc,0.0,0.0,10356.373810000001,0.94,136.52234938599997,143.86415838,146.385890082,0.94,136.52234938599997,143.86415838,146.385890082,0.938118,136.24901421414418,143.576123969286,146.0928068424954
11,2022-10-10 19:20:21,12.0,1,63.00348387,63.02177705,63.21865055,mc,0.0,0.0,10258.25682,0.94,59.22327483779999,59.24047042699999,59.425531516999996,0.94,59.22327483779999,59.24047042699999,59.425531516999996,0.938118,59.104702281156655,59.121863442591895,59.3065540166649
12,2022-10-10 19:31:51,13.0,1,84.59849032,84.60743607,82.30964835,mc,0.0,0.0,10290.66358,0.94,79.5225809008,79.5309899058,77.371069449,0.94,79.5225809008,79.5309899058,77.371069449,0.938118,79.36336654201776,79.37175871111627,77.2161626908053
13,2022-10-10 19:44:20,14.0,0,131.652,131.6678754,131.6307165,mc,0.0,0.0,10424.39464,0.94,123.75287999999998,123.767802876,123.73287351,0.94,123.75287999999998,123.767802876,123.73287351,0.938118,123.505110936,123.52000393449721,123.48514450154701
14,2022-10-10 19:56:37,15.0,1,225.7411355,225.6744393,225.6536176,mc,0.0,0.0,10370.436310000001,0.94,212.19666737,212.13397294199999,212.11440054399998,0.94,212.19666737,212.13397294199999,212.11440054399998,0.938118,211.77182255298902,211.7092536472374,211.6897204356768
15,2022-10-10 20:08:46,16.0,1,224.6782065,219.7888525,218.1682286,mc,0.0,0.0,10401.61686,0.94,211.19751411,206.60152134999998,205.07813488399998,0.94,211.19751411,206.60152134999998,205.07813488399998,0.938118,210.77466972536698,206.18787872959498,204.6675422777748
