,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_30_mean,gas_kgh_30_std,meter_sigma,methane_fraction_su_raw,methane_fraction_su_raw_sigma,ch4_kgh_30_mean_su_raw,ch4_kgh_sigma
0,2022-10-10 17:00:41,1.0,1,mc,0.0,0.0,10351.26648,11.657724000000004,0.06761993042250816,0.039719808893255534,0.9400000000000002,0.022499999999999996,10.958260559999998,0.27246082229343377
1,2022-10-10 17:14:21,2.0,1,mc,0.0,0.0,10398.14464,7.034868,0.07610122416886583,0.03956402882072458,0.9400000000000002,0.022499999999999996,6.61277592,0.17763552640609992
2,2022-10-10 17:28:38,3.0,1,mc,0.0,0.0,10419.39464,9.217428000000004,0.06534012710161469,0.039647296408439954,0.9400000000000002,0.022499999999999996,8.664382319999998,0.2194830643457303
3,2022-10-10 17:43:20,4.0,1,mc,0.0,0.0,10416.32015,4.745603999999999,0.07022948028206986,0.039443034527753024,0.9400000000000002,0.022499999999999996,4.46086776,0.13089641279525577
4,2022-10-10 17:55:36,5.0,0,mc,0.0,0.0,10371.44592,0.0,0.0,0.0,0.9400000000000002,0.0,0.0,0.0
5,2022-10-10 18:07:16,6.0,0,mc,1.0,1.0,10396.95146,97.57212000000001,0.13027233649233688,0.12445423469387752,0.9400000000000002,0.022499999999999996,91.7177928,2.2018952555851894
6,2022-10-10 18:18:57,7.0,1,mc,0.0,0.0,10330.29742,99.41471999999999,0.11048883981714176,0.12680448979591832,0.9400000000000002,0.022499999999999996,93.4498368,2.2424112811774015
7,2022-10-10 18:30:37,8.0,0,mc,0.0,0.0,10364.923490000001,42.25932000000001,0.1455193467407755,0.05390219387755097,0.9400000000000002,0.022499999999999996,39.7237608,0.9619588801333941
8,2022-10-10 18:43:29,9.0,0,mc,0.0,0.0,10393.96195,42.00696,0.060503049794887326,0.05358030612244894,0.9400000000000002,0.022499999999999996,39.4865424,0.9482047267648677
9,2022-10-10 18:56:07,10.0,1,mc,0.0,0.0,10387.311310000001,36.185520000000004,0.05244008995494509,0.04615499999999995,0.9400000000000002,0.022499999999999996,34.01438879999999,0.816818103525747
10,2022-10-10 19:08:38,11.0,1,mc,0.0,0.0,10356.373810000001,144.71412000000004,9.314737656675558,0.18458433673469388,0.9400000000000002,0.022499999999999996,136.03127279999998,9.343289091674192
11,2022-10-10 19:20:21,12.0,1,mc,0.0,0.0,10258.25682,63.003240000000005,0.07509496332805163,0.08036127551020407,0.9400000000000002,0.022499999999999996,59.22304559999999,1.4213381027173793
12,2022-10-10 19:31:51,13.0,1,mc,0.0,0.0,10290.66358,84.59783999999999,0.09675345703527025,0.10790540816326528,0.9400000000000002,0.022499999999999996,79.52196959999998,1.908320486974037
13,2022-10-10 19:44:20,14.0,0,mc,0.0,0.0,10424.39464,131.65188,0.21683730815267216,0.16792331632653063,0.9400000000000002,0.022499999999999996,123.75276720000001,2.9733645172645184
14,2022-10-10 19:56:37,15.0,1,mc,0.0,0.0,10370.436310000001,225.71304000000003,0.4455592081867464,0.2878992857142857,0.9400000000000002,0.022499999999999996,212.17025760000004,5.102965418657738
15,2022-10-10 20:08:46,16.0,1,mc,0.0,0.0,10401.61686,224.62128,0.6537232771092705,0.2865067346938776,0.9400000000000002,0.022499999999999996,211.14400320000004,5.098317673497518
16,2022-10-10 20:20:13,17.0,1,mc,0.0,0.0,10250.436310000001,245.03496,0.576865935300692,0.3125445918367348,0.9400000000000002,0.022499999999999996,230.33286240000004,5.5476735846458896
17,2022-10-10 20:31:40,18.0,0,mc,0.0,0.0,10295.436310000001,77.99615999999999,0.4683241741976713,0.09948489795918362,0.9400000000000002,0.022499999999999996,73.31639040000002,1.8117021710190306
18,2022-10-10 20:43:14,19.0,0,mc,0.0,0.0,10339.63502,26.115372,2.966899065040921,0.0399678955584311,0.9400000000000002,0.022499999999999996,24.548449679999997,2.850361488804626
19,2022-10-10 20:55:37,20.0,1,mc,0.0,0.0,10402.311310000001,49.57416,3.8320797639096082,0.06323234693877548,0.9400000000000002,0.022499999999999996,46.599710400000006,3.771367399686627
20,2022-10-10 21:07:24,21.0,0,mc,0.0,0.0,10425.29742,179.12627999999998,7.174093297721588,0.2284773979591837,0.9400000000000002,0.022499999999999996,168.37870320000005,7.859170497706455
21,2022-10-10 21:19:09,22.0,0,mc,0.0,0.0,10440.60992,189.21947999999995,0.38817016034119656,0.24135137755102043,0.9400000000000002,0.022499999999999996,177.8663112,4.279063961598602
22,2022-10-10 21:30:27,23.0,0,mc,0.0,0.0,10474.325200000001,30.578963999999996,3.9783752065398543,0.041940702419171215,0.9400000000000002,0.022499999999999996,28.744226159999997,3.802642089101031
23,2022-10-11 17:16:21,24.0,1,mc,0.0,0.0,10374.88075,28.336548000000004,0.07010763047653587,0.03999521403638881,0.9400000000000002,0.022499999999999996,26.636355119999997,0.6420707610910545
24,2022-10-11 17:28:38,25.0,1,mc,0.0,0.0,10307.55169,0.0,0.0,0.0,0.9400000000000002,0.0,0.0,0.0
25,2022-10-11 17:40:14,26.0,0,mc,0.0,0.0,10237.96607,51.184920000000005,0.08052333309304717,0.065286887755102,0.9400000000000002,0.022499999999999996,48.1138248,1.1557758751630947
26,2022-10-11 17:52:22,27.0,0,mc,0.0,0.0,10247.65853,156.48708,0.3381060131644103,0.19960086734693877,0.9400000000000002,0.022499999999999996,147.09785520000003,3.540249538522761
