,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_normalized,methane_fraction_su_normalized_sigma,kgh_gas_90_mean,kgh_gas_90_std,kgh_ch4_90_mean_su_normalized,kgh_ch4_90_std_su_normalized,meter_uncertainty,meter_sigma_percent,meter_sigma_kgh_gas,kgh_ch4_sigma
52,2022-10-31 19:57:39,53.0,1,mc,1.0,1.0,6570.95714,0.93,0.022499999999999996,91.22050399999999,71.08334433290374,84.83506872,66.10751022960049,0.25,0.12755102040816327,0.11635268367346939,66.13945278938498
53,2022-10-31 20:00:53,54.0,1,mc,0.0,0.0,6591.26964,0.93,0.022499999999999996,80.05951999999999,0.11653007443227219,74.45535360000001,0.1083729692220137,0.25,0.12755102040816327,0.10211673469387755,1.8070934236843736
54,2022-10-31 20:04:20,55.0,1,None,0.0,0.0,6593.526583999999,0.93,0.022499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2022-10-31 20:11:34,56.0,1,mc,0.0,1.0,6560.852972999999,0.93,0.022499999999999996,244.84151999999997,0.42832783076370595,227.7026136,0.3983448826102448,0.25,0.12755102040816327,0.3122978571428571,5.530948229783886
56,2022-10-31 20:14:59,57.0,1,pc,0.0,1.0,6592.102972999999,0.93,0.022499999999999996,1115.3908000000001,15.582003107301542,1037.3134440000001,14.491262889790448,0.25,0.12755102040816327,1.4226923469387758,29.009847058665407
57,2022-10-31 20:18:38,58.0,1,pc,0.0,0.0,6617.51964,0.93,0.022499999999999996,1136.1696000000002,12.11109748021546,1056.637728,11.263320656600373,0.25,0.12755102040816327,1.4491959183673473,27.967615498981374
58,2022-10-31 20:21:56,59.0,0,bc,1.0,1.0,6578.76964,0.93,0.022499999999999996,1.8267928,0.012786425642106691,1.698917304,0.011891375847159226,0.6229628865148854,0.3178382074055538,0.005806245488533724,0.04312778734083427
59,2022-10-31 20:32:21,60.0,0,bc,1.0,1.0,6588.14464,0.93,0.022499999999999996,7.997317714285716,4.410135302663279,7.437505474285716,4.10142583147685,0.25,0.12755102040816327,0.010200660349854231,4.105382092336979
60,2022-10-31 20:35:49,61.0,1,bc,0.0,0.0,6592.51964,0.93,0.022499999999999996,10.514764000000001,0.014136264052015748,9.77873052,0.013146725568374725,0.25,0.12755102040816327,0.013411688775510206,0.2372752442173504
61,2022-10-31 20:38:43,62.0,0,None,1.0,1.0,6646.964083999999,0.93,0.022499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2022-10-31 20:42:20,63.0,0,None,0.0,0.0,6614.282461000001,0.93,0.022499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2022-10-31 20:45:36,64.0,1,mc,0.0,1.0,6638.112589,0.93,0.022499999999999996,137.65272000000002,0.09198235688178474,128.0170296,0.08554359190006305,0.25,0.12755102040816327,0.17557744897959188,3.1026670328851025
64,2022-10-31 20:49:09,65.0,0,pc,1.0,1.0,6615.01964,0.93,0.022499999999999996,481.97640000000007,2.023224974854858,448.238052,1.8815992266150172,0.25,0.12755102040816327,0.6147658163265307,11.021333914757196
65,2022-10-31 20:52:23,66.0,1,pc,0.0,0.0,6623.040472999999,0.93,0.022499999999999996,495.71720000000005,1.5990349280499156,461.016996,1.487102483086422,0.25,0.12755102040816327,0.6322923469387757,11.267691583371779
66,2022-10-31 20:55:50,67.0,0,mc,1.0,1.0,6610.436307,0.93,0.022499999999999996,45.64484,0.15758415536617854,42.4497012,0.14655326449054581,0.25,0.12755102040816327,0.058220459183673474,1.0388247320724011
67,2022-10-31 20:59:03,68.0,0,mc,1.0,1.0,6566.686307,0.93,0.022499999999999996,45.53092,0.06356171414946157,42.34375560000001,0.0591123941589991,0.25,0.12755102040816327,0.058075153061224495,1.0275701123831047
