,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_km,methane_fraction_km_sigma,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_km,kgh_ch4_60_std_km,meter_uncertainty,meter_sigma_percent,meter_sigma_kgh_gas,kgh_ch4_sigma
0,2022-10-31 17:03:54,1.0,0,mc,0.0,0.0,6587.102972999999,0.9542874999999997,0.003645071627096901,224.12532000000002,0.150436766151661,213.87999130949996,0.14355992547895713,0.25,0.12755102040816327,0.2858741326530613,0.8731807243080615
1,2022-10-31 17:06:59,2.0,0,mc,0.0,0.0,6323.76964,0.9542874999999997,0.003645071627096901,224.63561999999996,0.1541110922216914,214.36696422075002,0.14706628891850052,0.25,0.12755102040816327,0.28652502551020403,0.8756971853967034
2,2022-10-31 17:10:46,3.0,1,mc,0.0,0.0,6457.866862000001,0.9542874999999997,0.003645071627096901,319.55772,4.115934207311293,304.94993772449993,3.9277845648595777,0.25,0.12755102040816327,0.4075991326530613,4.115285029702382
3,2022-10-31 17:14:04,4.0,0,mc,0.0,0.0,6475.540472999999,0.9542874999999997,0.003645071627096901,115.95263999999997,0.17317315641199865,110.652154944,0.1652569784995137,0.25,0.12755102040816327,0.14789877551020406,0.4752553134034335
4,2022-10-31 17:17:09,5.0,0,mc,0.0,0.0,6556.686307,0.9542874999999997,0.003645071627096901,114.41154000000003,0.12356720150645,109.18150247775,0.1179186358075831,0.25,0.12755102040816327,0.14593308673469393,0.4552138527514798
5,2022-10-31 17:20:01,6.0,0,mc,0.0,0.0,6488.665472999999,0.9542874999999997,0.003645071627096901,62.70102000000001,0.09015588533765649,59.83479962325,0.08603463442915844,0.25,0.12755102040816327,0.07997579081632655,0.2558547528439768
6,2022-10-31 17:23:14,7.0,1,mc,0.0,0.0,6541.89464,0.9542874999999997,0.003645071627096901,115.45788000000002,0.07850067213357945,110.18001166049999,0.07491221015866886,0.25,0.12755102040816327,0.1472677040816327,0.4499763776345054
7,2022-10-31 17:25:51,8.0,0,pc,0.0,1.0,6553.352972999999,0.9542874999999997,0.003645071627096901,688.6158,4.646324644822477,657.1374502425,4.433929529496033,0.25,0.12755102040816327,0.8783364795918368,5.16358951679011
8,2022-10-31 17:29:06,9.0,0,pc,0.0,0.0,6526.061307,0.9542874999999997,0.003645071627096901,709.8618,1.8130117166598128,677.4122424675,1.7301344185619816,0.25,0.12755102040816327,0.9054359693877552,3.2303377942723497
9,2022-10-31 17:32:00,10.0,0,bc,0.0,0.0,6566.998807,0.9542874999999997,0.003645071627096901,22.411727999999997,0.6712821543144262,21.3872318838,0.6405961688353281,0.25,0.12755102040816327,0.028586387755102038,0.6463600162085872
