,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,pass_all_qc,fail_all_qc,operator_detected,release_rate_kgh,operator_quantification,qc_summary
62,63.0,2022-10-12 20:52:31,False,True,True,True,True,False,True,93.44987174,84.2401382975427,pass_all
63,64.0,2022-10-12 21:04:24,True,False,True,True,True,False,False,0.0,,pass_all
64,65.0,2022-10-12 21:15:00,False,True,True,True,True,False,True,191.060267,143.2999261853,pass_all
65,66.0,2022-10-28 17:51:25,False,True,True,False,False,False,True,648.8085107,467.945457684103,fail_stanford
66,67.0,2022-10-28 18:03:19,False,True,True,True,True,False,True,577.8052652,551.591554768712,pass_all
67,68.0,2022-10-28 18:15:22,False,True,True,True,True,False,True,483.1887866,394.330801067767,pass_all
68,69.0,2022-10-28 18:27:35,False,True,False,True,False,False,True,1089.377568,,fail_operator
69,70.0,2022-10-28 18:39:46,False,True,True,True,True,False,True,761.8848672,543.774241183291,pass_all
70,71.0,2022-10-28 19:31:02,False,True,True,True,True,False,True,57.44240276,91.55675146,pass_all
71,72.0,2022-10-28 19:43:20,False,True,True,True,True,False,True,469.0837407,624.868869029915,pass_all
72,73.0,2022-10-28 19:55:38,False,True,True,True,True,False,True,419.8497162,685.439443531489,pass_all
73,74.0,2022-10-28 20:07:38,False,True,False,True,False,False,True,1408.247867,,fail_operator
74,75.0,2022-10-28 20:19:19,False,True,True,True,True,False,True,859.3233429,817.047980910901,pass_all
75,76.0,2022-10-28 20:31:23,False,True,True,True,True,False,True,373.7697206,509.82943529401,pass_all
76,77.0,2022-10-28 20:43:40,False,True,True,True,True,False,True,110.1958011,212.449822301459,pass_all
77,78.0,2022-10-28 20:55:32,False,True,True,True,True,False,True,108.3078291,216.880497204175,pass_all
78,79.0,2022-10-28 21:07:00,False,True,True,True,True,False,True,595.214166,560.293452539543,pass_all
79,80.0,2022-10-29 17:13:30,False,True,True,True,True,False,True,676.2492294,482.412437221595,pass_all
80,81.0,2022-10-29 17:25:09,False,True,False,False,False,True,True,487.3019622,,fail_all
81,82.0,2022-10-29 17:37:12,False,True,False,False,False,True,True,407.8907138,,fail_all
82,83.0,2022-10-29 17:49:20,False,True,True,True,True,False,True,367.2537986,460.416278406977,pass_all
83,84.0,2022-10-29 18:02:33,False,True,True,True,True,False,True,34.22681797,75.2222475974065,pass_all
84,85.0,2022-10-29 18:13:21,False,True,True,True,True,False,True,33.56538612,109.028384300651,pass_all
85,86.0,2022-10-29 18:25:06,False,True,True,True,True,False,True,330.6687355,312.685450334258,pass_all
86,87.0,2022-10-29 18:37:15,False,True,True,True,True,False,True,357.009598,314.545000275029,pass_all
87,88.0,2022-10-29 18:48:55,False,True,True,True,True,False,True,825.0178625,688.337312677787,pass_all
88,89.0,2022-10-29 19:00:55,False,True,False,True,False,False,True,824.4270253,,fail_operator
89,90.0,2022-10-29 19:12:58,False,True,False,True,False,False,True,1065.844381,,fail_operator
90,91.0,2022-10-29 19:24:54,False,True,False,True,False,False,True,427.9638861,,fail_operator
91,92.0,2022-10-29 19:36:56,False,True,False,True,False,False,True,1327.468031,,fail_operator
92,93.0,2022-10-29 19:48:50,False,True,True,True,True,False,True,817.7210505,643.978831665806,pass_all
93,94.0,2022-10-29 20:00:35,False,True,False,True,False,False,True,589.5643945,,fail_operator
94,95.0,2022-10-29 20:12:34,False,True,True,True,True,False,True,205.4506607,223.675332757063,pass_all
95,96.0,2022-10-29 20:25:37,False,True,True,True,True,False,True,134.9342039,183.979171282926,pass_all
96,97.0,2022-10-29 20:36:18,False,True,False,True,False,False,True,587.7018126,,fail_operator
97,98.0,2022-10-29 20:48:15,False,True,False,True,False,False,True,183.7818312,,fail_operator
98,99.0,2022-10-29 20:59:51,False,True,True,True,True,False,True,170.3828966,214.671299258122,pass_all
99,100.0,2022-10-29 21:11:34,False,True,True,True,True,False,True,421.6464449,473.175599106315,pass_all
100,101.0,2022-10-31 17:16:46,False,True,True,True,True,False,True,109.9472255,254.960941923336,pass_all
101,102.0,2022-10-31 17:28:23,False,True,True,True,True,False,True,680.2831241,1089.27842536108,pass_all
102,103.0,2022-10-31 17:40:31,False,True,True,True,True,False,True,318.1169273,523.093535934387,pass_all
103,104.0,2022-10-31 17:51:40,False,True,True,True,True,False,True,954.3370164,932.974748169204,pass_all
104,105.0,2022-10-31 18:03:06,False,True,True,True,True,False,True,1131.761541,1194.14020223263,pass_all
105,106.0,2022-10-31 18:14:14,False,True,True,True,True,False,True,631.2889488,589.951049837402,pass_all
106,107.0,2022-10-31 18:25:40,False,True,True,True,True,False,True,465.9547793,494.05927335115,pass_all
107,108.0,2022-10-31 18:34:29,False,True,False,False,False,True,True,619.2257851,,fail_all
108,109.0,2022-10-31 18:48:12,False,True,True,True,True,False,True,566.1291712,703.071156759765,pass_all
109,110.0,2022-10-31 18:59:21,True,False,True,False,False,False,False,0.0,,fail_stanford
110,111.0,2022-10-31 19:22:57,True,False,True,True,True,False,False,0.0,,pass_all
111,112.0,2022-10-31 19:33:08,False,True,True,True,True,False,True,320.2356709,318.017075344094,pass_all
112,113.0,2022-10-31 19:44:34,False,True,True,True,True,False,True,861.0334446,665.256070411688,pass_all
113,114.0,2022-10-31 19:55:46,False,True,True,True,True,False,True,388.7998155,538.409864226228,pass_all
114,115.0,2022-10-31 20:07:07,True,False,True,True,True,False,False,0.0,,pass_all
115,116.0,2022-10-31 20:18:24,False,True,True,True,True,False,True,1088.267307,1283.99459296422,pass_all
116,117.0,2022-10-31 20:30:05,False,True,True,True,True,False,True,322.9453084,440.991032231657,pass_all
117,118.0,2022-10-31 20:38:56,True,False,True,False,False,False,False,0.0,,fail_stanford
118,119.0,2022-10-31 20:52:31,False,True,True,True,True,False,True,476.5196069,684.711850599863,pass_all
119,120.0,2022-10-31 21:03:34,False,True,True,True,True,False,True,43.07583255,110.95039437132,pass_all
120,121.0,2022-10-31 21:14:22,False,True,True,True,True,False,True,532.3860184,424.90284052211,pass_all
