,Unnamed: 0,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc,CI95_upper,CI95_lower,gas_comp_source
3361,3361,2022-11-10 18:00:01,pc,0.25,1.6182091836734696,1268.676,0.953674,0.0016625803238741,1209.903315624,2.613550522048966,0,1215.025874647216,1204.7807566007841,ms
3362,3362,2022-11-10 18:00:02,pc,0.25,1.6213775510204085,1271.16,0.953674,0.0016625803238741,1212.27224184,2.6186677146945034,0,1217.4048305608014,1207.1396531191988,ms
3363,3363,2022-11-10 18:00:03,pc,0.25,1.626107142857143,1274.868,0.953674,0.0016625803238741,1215.808465032,2.626306422556682,0,1220.956025620211,1210.660904443789,ms
3364,3364,2022-11-10 18:00:04,pc,0.25,1.6310204081632655,1278.72,0.953674,0.0016625803238741,1219.48201728,2.6342417792678776,0,1224.645131167365,1214.318903392635,ms
3365,3365,2022-11-10 18:00:05,pc,0.25,1.6265663265306125,1275.228,0.953674,0.0016625803238741,1216.1517876720002,2.627048044679224,0,1221.3008018395715,1211.002773504429,ms
3366,3366,2022-11-10 18:00:06,pc,0.25,1.61715306122449,1267.848,0.953674,0.0016625803238741,1209.113673552,2.6118447911671203,0,1214.2328893426875,1203.9944577613123,ms
3367,3367,2022-11-10 18:00:07,pc,0.25,1.6121020408163265,1263.888,0.953674,0.0016625803238741,1205.337124512,2.6036869478191624,0,1210.4403509297256,1200.2338980942743,ms
3368,3368,2022-11-10 18:00:08,pc,0.25,1.601173469387755,1255.32,0.953674,0.0016625803238741,1197.16604568,2.5860363413026715,0,1202.2346769089534,1192.0974144510467,ms
3369,3369,2022-11-10 18:00:09,pc,0.25,1.6041122448979594,1257.624,0.953674,0.0016625803238741,1199.363310576,2.590782722886938,0,1204.4412447128584,1194.2853764391416,ms
3370,3370,2022-11-10 18:00:10,pc,0.25,1.611275510204082,1263.24,0.953674,0.0016625803238741,1204.71914376,2.6023520279985872,0,1209.8197537348772,1199.6185337851227,ms
3371,3371,2022-11-10 18:00:11,pc,0.25,1.6101275510204085,1262.34,0.953674,0.0016625803238741,1203.8608371599998,2.600497972692233,0,1208.9578131864766,1198.763861133523,ms
3372,3372,2022-11-10 18:00:12,pc,0.25,1.619311224489796,1269.54,0.953674,0.0016625803238741,1210.72728996,2.615330415143066,0,1215.8533375736804,1205.6012423463196,ms
3373,3373,2022-11-10 18:00:13,pc,0.25,1.617198979591837,1267.884,0.953674,0.0016625803238741,1209.148005816,2.6119189533793743,0,1214.2673669646235,1204.0286446673765,ms
3374,3374,2022-11-10 18:00:14,pc,0.25,1.6164183673469388,1267.272,0.953674,0.0016625803238741,1208.564357328,2.610658195771053,0,1213.6812473917112,1203.4474672642887,ms
3375,3375,2022-11-10 18:00:15,pc,0.25,1.6113214285714288,1263.276,0.953674,0.0016625803238741,1204.753476024,2.6024261902108416,0,1209.8542313568132,1199.652720691187,ms
3376,3376,2022-11-10 18:00:16,pc,0.25,1.59915306122449,1253.736,0.953674,0.0016625803238741,1195.655426064,2.5827732039634883,0,1200.7176615437684,1190.5931905842317,ms
3377,3377,2022-11-10 18:00:17,pc,0.25,1.5865714285714287,1243.872,0.953674,0.0016625803238741,1186.248385728,2.562452757805848,0,1191.2707931332993,1181.2259783227005,ms
3378,3378,2022-11-10 18:00:18,pc,0.25,1.5800510204081637,1238.76,0.953674,0.0016625803238741,1181.37320424,2.5519217236657563,0,1186.3749708183848,1176.3714376616151,ms
3379,3379,2022-11-10 18:00:19,pc,0.25,1.5697193877551023,1230.66,0.953674,0.0016625803238741,1173.64844484,2.53523522590857,0,1178.6175058827807,1168.679383797219,ms
3380,3380,2022-11-10 18:00:20,pc,0.25,1.571326530612245,1231.92,0.953674,0.0016625803238741,1174.85007408,2.5378309033374653,0,1179.8242226505415,1169.8759255094585,ms
3381,3381,2022-11-10 18:00:21,pc,0.25,1.567744897959184,1229.112,0.953674,0.0016625803238741,1172.172157488,2.5320462507816406,0,1177.134968139532,1167.209346836468,ms
3382,3382,2022-11-10 18:00:22,pc,0.25,1.563061224489796,1225.44,0.953674,0.0016625803238741,1168.67026656,2.5244817051317163,0,1173.6182507020583,1163.7222824179419,ms
3383,3383,2022-11-10 18:00:23,pc,0.25,1.5583316326530614,1221.732,0.953674,0.0016625803238741,1165.134043368,2.516842997269537,0,1170.0670556426483,1160.2010310933517,ms
3384,3384,2022-11-10 18:00:24,pc,0.25,1.5544744897959186,1218.708,0.953674,0.0016625803238741,1162.250133192,2.510613371440188,0,1167.1709354000227,1157.3293309839773,ms
