,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,fail_all_qc,operator_detected,release_rate_kgh,operator_quantification,operator_lower,operator_upper,qc_summary
215,216.0,2022-10-27 17:06:28,False,True,True,True,1,True,False,False,2.21105509,0.0,,,pass_all
216,217.0,2022-10-27 17:09:35,False,True,True,True,1,True,False,False,2.185868056,0.0,,,pass_all
220,221.0,2022-10-27 17:22:21,False,True,True,True,0,True,False,True,7.768153103,10.33184,,,pass_all
221,222.0,2022-10-27 17:25:47,False,True,True,True,0,True,False,True,7.712623484,5.2972,,,pass_all
222,223.0,2022-10-27 17:28:58,False,True,True,True,0,True,False,True,7.700668741,8.78712,,,pass_all
223,224.0,2022-10-27 17:32:16,False,True,True,True,0,True,False,False,4.346472403,0.0,,,pass_all
224,225.0,2022-10-27 17:35:24,False,True,True,True,0,True,False,False,4.337066277,0.0,,,pass_all
225,226.0,2022-10-27 17:38:48,False,True,True,True,0,True,False,False,4.332616996,0.0,,,pass_all
227,228.0,2022-10-27 17:45:13,False,True,True,True,0,True,False,True,23.03911153,25.3368,,,pass_all
228,229.0,2022-10-27 17:48:22,False,True,True,True,0,True,False,True,23.05483521,11.10144,,,pass_all
229,230.0,2022-10-27 17:51:41,False,True,True,True,0,True,False,True,23.09059144,20.71384,,,pass_all
230,231.0,2022-10-27 17:54:46,False,True,True,True,1,True,False,False,1.357773702,0.0,,,pass_all
231,232.0,2022-10-27 17:58:03,False,True,True,True,1,True,False,False,5.786527565,0.0,,,pass_all
232,233.0,2022-10-27 18:01:09,False,True,True,True,1,True,False,False,5.780911968,0.0,,,pass_all
233,234.0,2022-10-27 18:04:29,False,True,True,True,1,True,False,False,5.767510129,0.0,,,pass_all
243,244.0,2022-10-27 18:37:32,False,True,True,True,0,True,False,False,2.686461848,0.0,,,pass_all
244,245.0,2022-10-27 18:40:34,False,True,True,True,0,True,False,False,2.549751209,0.0,,,pass_all
245,246.0,2022-10-27 18:43:55,False,True,True,True,0,True,False,False,11.38752443,0.0,,,pass_all
246,247.0,2022-10-27 18:47:05,False,True,True,True,0,True,False,True,11.29654095,4.87424,,,pass_all
247,248.0,2022-10-27 18:50:27,False,True,True,True,0,True,False,True,11.38545098,6.84944,,,pass_all
248,249.0,2022-10-27 18:53:33,False,True,True,True,1,True,False,False,6.478207179,0.0,,,pass_all
249,250.0,2022-10-27 18:56:59,False,True,True,True,0,True,False,True,13.96793464,7.2912,,,pass_all
250,251.0,2022-10-27 19:00:06,False,True,True,True,0,True,False,True,13.9434744,19.89792,,,pass_all
251,252.0,2022-10-27 19:03:30,False,True,True,True,1,True,False,True,21.76907938,11.76896,,,pass_all
252,253.0,2022-10-27 19:06:40,False,True,True,True,1,True,False,True,15.64309975,9.1908,,,pass_all
253,254.0,2022-10-27 19:10:01,False,True,True,True,1,True,False,True,15.61330469,17.688,,,pass_all
254,255.0,2022-10-27 19:13:12,False,True,True,True,0,True,False,False,2.159123773,0.0,,,pass_all
255,256.0,2022-10-27 19:16:40,False,True,True,True,0,True,False,False,2.141640906,0.0,,,pass_all
256,257.0,2022-10-27 19:19:47,False,True,True,True,1,True,False,True,10.27511778,7.7292,,,pass_all
257,258.0,2022-10-27 19:23:16,False,True,True,True,1,True,False,True,10.26289306,7.2624,,,pass_all
258,259.0,2022-10-27 19:26:22,False,True,True,True,1,True,False,True,10.24193176,7.20192,,,pass_all
259,260.0,2022-10-27 19:29:32,False,True,True,True,1,True,False,True,10.23370275,7.22304,,,pass_all
260,261.0,2022-10-27 19:32:37,False,True,True,True,1,True,False,False,10.24236373,0.0,,,pass_all
261,262.0,2022-10-27 19:35:58,False,True,True,True,0,True,False,False,0.907340153,0.0,,,pass_all
262,263.0,2022-10-27 19:39:05,False,True,True,True,0,True,False,False,0.903042061,0.0,,,pass_all
263,264.0,2022-10-27 19:42:36,False,True,True,True,0,True,False,False,0.902909231,0.0,,,pass_all
264,265.0,2022-10-27 19:45:42,False,True,True,True,0,True,False,False,0.905830421,0.0,,,pass_all
270,271.0,2022-10-27 20:04:44,False,True,True,True,0,True,False,False,0.624590503,0.0,,,pass_all
271,272.0,2022-10-27 20:08:04,False,True,True,True,0,True,False,True,24.83424524,47.9808,,,pass_all
275,276.0,2022-10-28 16:44:23,False,True,True,True,0,True,False,True,5.927511458,8.1432,,,pass_all
277,278.0,2022-10-28 16:50:54,False,True,True,True,1,True,False,False,2.890548857,0.0,,,pass_all
278,279.0,2022-10-28 16:54:17,False,True,True,True,1,True,False,False,2.867745212,0.0,,,pass_all
279,280.0,2022-10-28 16:57:26,False,True,True,True,1,True,False,False,2.866151246,0.0,,,pass_all
281,282.0,2022-10-28 17:03:52,False,True,True,True,0,True,False,True,18.52445199,36.8044,,,pass_all
284,285.0,2022-10-28 17:13:39,False,True,True,True,0,True,False,False,1.356901124,0.0,,,pass_all
285,286.0,2022-10-28 17:16:45,False,True,True,True,0,True,False,False,1.352976685,0.0,,,pass_all
286,287.0,2022-10-28 17:20:05,False,True,True,True,0,True,False,False,1.337727099,0.0,,,pass_all
287,288.0,2022-10-28 17:23:07,False,True,True,True,0,True,False,False,1.324441891,0.0,,,pass_all
291,292.0,2022-10-28 17:35:58,False,True,True,True,1,True,False,True,9.453501881,21.5124,,,pass_all
292,293.0,2022-10-28 17:39:22,False,True,True,True,1,True,False,True,9.456547263,27.3516,,,pass_all
293,294.0,2022-10-28 17:42:30,False,True,True,True,1,True,False,True,17.29282188,25.5488,,,pass_all
294,295.0,2022-10-28 17:45:59,False,True,True,True,1,True,False,True,17.28060796,22.36464,,,pass_all
301,302.0,2022-10-28 18:08:17,False,True,True,True,0,True,False,False,8.858561732,0.0,,,pass_all
309,310.0,2022-10-28 18:33:58,False,True,True,True,1,True,False,True,9.497098356,15.132,,,pass_all
316,317.0,2022-10-28 18:56:18,False,True,True,True,0,True,False,True,17.25004615,14.45696,,,pass_all
320,321.0,2022-10-28 19:09:20,False,True,True,True,0,True,False,True,12.99522678,9.63968,,,pass_all
324,325.0,2022-10-28 19:22:18,False,True,True,True,1,True,False,True,7.4222647,5.1072,,,pass_all
325,326.0,2022-10-28 19:25:27,False,True,True,True,1,True,False,True,7.408711671,8.47872,,,pass_all
343,344.0,2022-10-28 20:23:51,False,True,True,True,0,True,False,True,9.13869365,13.63096,,,pass_all
